osmid,y,x,highway,ref,street_count,railway,geometry
122868218,34.018029,-118.2109458,,,3,,POINT (-118.2109458 34.018029)
122868220,34.0180287,-118.2108644,,,3,,POINT (-118.2108644 34.0180287)
122868222,34.0180185,-118.2100195,,,4,,POINT (-118.2100195 34.0180185)
122868226,34.017979,-118.2088911,,,3,,POINT (-118.2088911 34.017979)
122868236,34.0180261,-118.2009986,,,3,,POINT (-118.2009986 34.0180261)
122868250,34.0345732,-118.25724,traffic_signals,,4,,POINT (-118.25724 34.0345732)
122868251,34.0341518,-118.2564899,,,3,,POINT (-118.2564899 34.0341518)
122868253,34.0339842,-118.256192,stop,,3,,POINT (-118.256192 34.0339842)
122868256,34.0337311,-118.2557549,,,3,,POINT (-118.2557549 34.0337311)
122868262,34.0303533,-118.2484043,,,4,,POINT (-118.2484043 34.0303533)
122870662,34.0689119,-118.2555244,,,4,,POINT (-118.2555244 34.0689119)
122870664,34.0697394,-118.2574358,,,3,,POINT (-118.2574358 34.0697394)
122872147,34.0286617,-118.2337588,,,3,,POINT (-118.2337588 34.0286617)
122872202,34.0659234,-118.2293368,,,3,,POINT (-118.2293368 34.0659234)
122872205,34.0667778,-118.2301106,,,3,,POINT (-118.2301106 34.0667778)
122872210,34.0677126,-118.230976,,,3,,POINT (-118.230976 34.0677126)
122879932,34.0375404,-118.2168229,,,3,,POINT (-118.2168229 34.0375404)
122879934,34.0364386,-118.2143804,,,4,,POINT (-118.2143804 34.0364386)
122879936,34.0360847,-118.213582,,,3,,POINT (-118.213582 34.0360847)
122879947,34.0342936,-118.2086276,,,3,,POINT (-118.2086276 34.0342936)
122879955,34.031512,-118.202705,,,3,,POINT (-118.202705 34.031512)
122879957,34.0310929,-118.2017404,,,3,,POINT (-118.2017404 34.0310929)
122879963,34.0328663,-118.2059512,,,3,,POINT (-118.2059512 34.0328663)
122879965,34.0316983,-118.2033364,,,1,,POINT (-118.2033364 34.0316983)
122880014,34.0386726,-118.2228635,,,3,,POINT (-118.2228635 34.0386726)
122880017,34.038672,-118.2220911,,,1,,POINT (-118.2220911 34.038672)
122880851,34.0733469,-118.257554,,,3,,POINT (-118.257554 34.0733469)
122880853,34.0735486,-118.257992,,,1,,POINT (-118.257992 34.0735486)
122886634,34.0424431,-118.249283,traffic_signals,,4,,POINT (-118.249283 34.0424431)
122886639,34.0390345,-118.244413,traffic_signals,,4,,POINT (-118.244413 34.0390345)
122886640,34.0386718,-118.2439203,,,3,,POINT (-118.2439203 34.0386718)
122886643,34.0385241,-118.2437055,,,3,,POINT (-118.2437055 34.0385241)
122886645,34.0381829,-118.2432037,,,3,,POINT (-118.2432037 34.0381829)
122886648,34.0380282,-118.2429843,,,3,,POINT (-118.2429843 34.0380282)
122886650,34.0376762,-118.2424888,,,3,,POINT (-118.2424888 34.0376762)
122886652,34.0375741,-118.2423385,,,3,,POINT (-118.2423385 34.0375741)
122886654,34.0371964,-118.241796,,,3,,POINT (-118.241796 34.0371964)
122886715,34.0269552,-118.2051349,,,3,,POINT (-118.2051349 34.0269552)
122886717,34.0265605,-118.2042511,,,4,,POINT (-118.2042511 34.0265605)
122886721,34.0261224,-118.2032673,,,3,,POINT (-118.2032673 34.0261224)
122886724,34.0246242,-118.199844,,,4,,POINT (-118.199844 34.0246242)
122886750,34.0348894,-118.2374047,,,3,,POINT (-118.2374047 34.0348894)
122886753,34.0348272,-118.2362192,,,3,,POINT (-118.2362192 34.0348272)
122886757,34.0347505,-118.2350431,,,3,,POINT (-118.2350431 34.0347505)
122886762,34.034711,-118.234509,,,3,,POINT (-118.234509 34.034711)
122886765,34.0345932,-118.2322946,traffic_signals,,4,,POINT (-118.2322946 34.0345932)
122886767,34.0345866,-118.2312095,,,3,,POINT (-118.2312095 34.0345866)
122886769,34.0346942,-118.2290041,,,1,,POINT (-118.2290041 34.0346942)
122886786,34.0345321,-118.2252369,,,3,,POINT (-118.2252369 34.0345321)
122886790,34.034518,-118.2242301,traffic_signals,,4,,POINT (-118.2242301 34.034518)
122886792,34.0345186,-118.2232159,traffic_signals,,3,,POINT (-118.2232159 34.0345186)
122886985,34.0331458,-118.21893,,,3,,POINT (-118.21893 34.0331458)
122886999,34.0306841,-118.2134145,,,3,,POINT (-118.2134145 34.0306841)
122887001,34.0306556,-118.2133545,,,3,,POINT (-118.2133545 34.0306556)
122887003,34.0302217,-118.2123846,,,4,,POINT (-118.2123846 34.0302217)
122887006,34.0297758,-118.2113656,stop,,3,,POINT (-118.2113656 34.0297758)
122887982,34.0722341,-118.2831522,,,4,,POINT (-118.2831522 34.0722341)
122887984,34.073742,-118.2821686,,,4,,POINT (-118.2821686 34.073742)
122887990,34.0762122,-118.2794121,,,3,,POINT (-118.2794121 34.0762122)
122888799,34.0454005,-118.2657625,traffic_signals,,3,,POINT (-118.2657625 34.0454005)
122888807,34.0508629,-118.2605255,traffic_signals,,3,,POINT (-118.2605255 34.0508629)
122888810,34.0498616,-118.2614463,traffic_signals,,3,,POINT (-118.2614463 34.0498616)
122888824,34.0476013,-118.2637617,,,3,,POINT (-118.2637617 34.0476013)
122892162,34.0742835,-118.2518007,,,3,,POINT (-118.2518007 34.0742835)
122901102,34.0149052,-118.2728229,,,3,,POINT (-118.2728229 34.0149052)
122901104,34.0118399,-118.272842,,,3,,POINT (-118.272842 34.0118399)
122901106,34.0111391,-118.27284,traffic_signals,,4,,POINT (-118.27284 34.0111391)
122901108,34.0056832,-118.2728146,,,4,,POINT (-118.2728146 34.0056832)
122902538,34.0784089,-118.2816191,stop,,4,,POINT (-118.2816191 34.0784089)
122907219,34.0252644,-118.2130016,,,4,,POINT (-118.2130016 34.0252644)
122909086,34.0567855,-118.242596,traffic_signals,,4,,POINT (-118.242596 34.0567855)
122909102,34.0667756,-118.2358651,traffic_signals,,3,,POINT (-118.2358651 34.0667756)
122909160,34.0738893,-118.1996345,,,3,,POINT (-118.1996345 34.0738893)
122913209,34.0325825,-118.2322715,,,4,,POINT (-118.2322715 34.0325825)
122913212,34.0325587,-118.2282354,,,1,,POINT (-118.2282354 34.0325587)
122916973,34.0270172,-118.236912,,,4,,POINT (-118.236912 34.0270172)
122916978,34.0241213,-118.2370942,,,1,,POINT (-118.2370942 34.0241213)
122918100,34.0650058,-118.2666118,,,3,,POINT (-118.2666118 34.0650058)
122918102,34.062968,-118.267872,,,3,,POINT (-118.267872 34.062968)
122918104,34.0620554,-118.2684237,,,3,,POINT (-118.2684237 34.0620554)
122918106,34.0612932,-118.2689162,traffic_signals,,4,,POINT (-118.2689162 34.0612932)
122918108,34.0604506,-118.2694757,,,3,,POINT (-118.2694757 34.0604506)
122918111,34.0587653,-118.2705677,,,3,,POINT (-118.2705677 34.0587653)
122918127,34.0533792,-118.2744856,traffic_signals,,4,,POINT (-118.2744856 34.0533792)
122918132,34.0502358,-118.2765294,traffic_signals,,4,,POINT (-118.2765294 34.0502358)
122918134,34.0487818,-118.277478,stop,,4,,POINT (-118.277478 34.0487818)
122918140,34.0379882,-118.2837255,,,3,,POINT (-118.2837255 34.0379882)
122918143,34.0375095,-118.2840185,,,3,,POINT (-118.2840185 34.0375095)
122918146,34.0455553,-118.2789356,,,3,,POINT (-118.2789356 34.0455553)
122918149,34.0439397,-118.2799656,,,4,,POINT (-118.2799656 34.0439397)
122918152,34.0413159,-118.281515,,,3,,POINT (-118.281515 34.0413159)
122918154,34.0403211,-118.2821749,,,3,,POINT (-118.2821749 34.0403211)
122918156,34.0392751,-118.2828344,,,3,,POINT (-118.2828344 34.0392751)
122920968,34.0116955,-118.244597,,,3,,POINT (-118.244597 34.0116955)
122920970,34.0109461,-118.2448831,,,4,,POINT (-118.2448831 34.0109461)
122920971,34.0101482,-118.2450774,,,4,,POINT (-118.2450774 34.0101482)
122920979,34.0083616,-118.2454895,,,3,,POINT (-118.2454895 34.0083616)
122922203,34.0262138,-118.2503946,,,1,,POINT (-118.2503946 34.0262138)
122924533,34.0607267,-118.272544,,,4,,POINT (-118.272544 34.0607267)
122928098,34.0794137,-118.284447,,,3,,POINT (-118.284447 34.0794137)
122928100,34.0794147,-118.2856296,,,4,,POINT (-118.2856296 34.0794147)
122928102,34.0794147,-118.2868228,,,3,,POINT (-118.2868228 34.0794147)
122929538,34.0757573,-118.2627038,,,3,,POINT (-118.2627038 34.0757573)
122929541,34.0758821,-118.2629894,,,3,,POINT (-118.2629894 34.0758821)
122931597,34.0102,-118.2685682,,,3,,POINT (-118.2685682 34.0102)
122931601,34.0101541,-118.262043,,,3,,POINT (-118.262043 34.0101541)
122931602,34.0100732,-118.2610128,,,4,,POINT (-118.2610128 34.0100732)
122931605,34.0100756,-118.2589607,,,3,,POINT (-118.2589607 34.0100756)
122931613,34.0100936,-118.2571922,,,1,,POINT (-118.2571922 34.0100936)
122931624,34.0101808,-118.2542815,,,4,,POINT (-118.2542815 34.0101808)
122931625,34.0102202,-118.2521551,traffic_signals,,3,,POINT (-118.2521551 34.0102202)
122931640,34.0090299,-118.2432981,,,3,,POINT (-118.2432981 34.0090299)
122933010,34.0561819,-118.2719434,traffic_signals,,3,,POINT (-118.2719434 34.0561819)
122933013,34.0546826,-118.2729043,,,3,,POINT (-118.2729043 34.0546826)
122935545,34.043468,-118.2131108,,,4,,POINT (-118.2131108 34.043468)
122935548,34.0426004,-118.2136753,,,3,,POINT (-118.2136753 34.0426004)
122935554,34.0385521,-118.2161927,,,4,,POINT (-118.2161927 34.0385521)
122935557,34.0362199,-118.2180695,,,3,,POINT (-118.2180695 34.0362199)
122935560,34.0356667,-118.2187082,,,3,,POINT (-118.2187082 34.0356667)
122939359,34.0540635,-118.231253,,,3,,POINT (-118.231253 34.0540635)
122942194,34.0545901,-118.2661537,,,3,,POINT (-118.2661537 34.0545901)
122942196,34.0553532,-118.2678657,,,4,,POINT (-118.2678657 34.0553532)
122944653,34.0436925,-118.2003053,,,3,,POINT (-118.2003053 34.0436925)
122945271,34.0660549,-118.2463079,,,3,,POINT (-118.2463079 34.0660549)
122945878,34.0458197,-118.2131813,,,3,,POINT (-118.2131813 34.0458197)
122945879,34.0475656,-118.2120541,,,3,,POINT (-118.2120541 34.0475656)
122945880,34.0484451,-118.2114919,traffic_signals,,4,,POINT (-118.2114919 34.0484451)
122945884,34.0505539,-118.2101483,,,3,,POINT (-118.2101483 34.0505539)
122945888,34.0515541,-118.2095273,,,3,,POINT (-118.2095273 34.0515541)
122945890,34.0518833,-118.2093488,,,3,,POINT (-118.2093488 34.0518833)
122945891,34.05231,-118.2090733,,,3,,POINT (-118.2090733 34.05231)
122945892,34.0524982,-118.2089555,,,3,,POINT (-118.2089555 34.0524982)
122945894,34.0530829,-118.208572,,,4,,POINT (-118.208572 34.0530829)
122945896,34.0534675,-118.2083335,,,1,,POINT (-118.2083335 34.0534675)
122948995,34.0492816,-118.223304,,,3,,POINT (-118.223304 34.0492816)
122950496,34.0381673,-118.2876194,,,3,,POINT (-118.2876194 34.0381673)
122953903,34.0772436,-118.2677206,,,3,,POINT (-118.2677206 34.0772436)
122953911,34.0795296,-118.2663605,,,3,,POINT (-118.2663605 34.0795296)
122953928,34.0749557,-118.2686518,,,3,,POINT (-118.2686518 34.0749557)
122953930,34.0770931,-118.2674082,,,3,,POINT (-118.2674082 34.0770931)
122954575,34.0443654,-118.2276575,,,3,,POINT (-118.2276575 34.0443654)
122954576,34.044712,-118.226506,,,4,,POINT (-118.226506 34.044712)
122954580,34.045088,-118.2248614,,,3,,POINT (-118.2248614 34.045088)
122954583,34.0451302,-118.2243038,,,3,,POINT (-118.2243038 34.0451302)
122954585,34.0451485,-118.2240663,,,3,,POINT (-118.2240663 34.0451485)
122954587,34.0452128,-118.2230774,,,4,,POINT (-118.2230774 34.0452128)
122954589,34.045312,-118.221906,,,4,,POINT (-118.221906 34.045312)
122954590,34.0453271,-118.2214326,,,1,,POINT (-118.2214326 34.0453271)
122954611,34.0453725,-118.2206897,turning_circle,,1,,POINT (-118.2206897 34.0453725)
122954614,34.0454296,-118.2197832,,,3,,POINT (-118.2197832 34.0454296)
122954622,34.0451291,-118.2183728,,,3,,POINT (-118.2183728 34.0451291)
122954704,34.0369439,-118.2011997,,,1,,POINT (-118.2011997 34.0369439)
122954707,34.0365121,-118.2002334,,,4,,POINT (-118.2002334 34.0365121)
122954756,34.0437062,-118.216113,,,3,,POINT (-118.216113 34.0437062)
122954760,34.0431539,-118.214897,,,4,,POINT (-118.214897 34.0431539)
122954762,34.0413987,-118.2112589,traffic_signals,,3,,POINT (-118.2112589 34.0413987)
122954763,34.040312,-118.208805,,,4,,POINT (-118.208805 34.040312)
122954764,34.0397279,-118.2074963,,,4,,POINT (-118.2074963 34.0397279)
122954765,34.0392572,-118.2064177,,,4,,POINT (-118.2064177 34.0392572)
122954769,34.0387938,-118.2054209,,,1,,POINT (-118.2054209 34.0387938)
122954789,34.0455412,-118.2380672,traffic_signals,,4,,POINT (-118.2380672 34.0455412)
122954790,34.045657,-118.2370755,,,3,,POINT (-118.2370755 34.045657)
122954793,34.0459255,-118.2351444,stop,,3,,POINT (-118.2351444 34.0459255)
122954808,34.0381287,-118.2038852,,,3,,POINT (-118.2038852 34.0381287)
122954810,34.0374456,-118.2023687,,,1,,POINT (-118.2023687 34.0374456)
122954853,34.0443965,-118.2184205,,,3,,POINT (-118.2184205 34.0443965)
122956976,34.0289569,-118.2660725,,,4,,POINT (-118.2660725 34.0289569)
122957019,34.0209914,-118.2498151,stop,,4,,POINT (-118.2498151 34.0209914)
122957022,34.0196982,-118.247418,,,4,,POINT (-118.247418 34.0196982)
122957024,34.0182307,-118.244838,,,3,,POINT (-118.244838 34.0182307)
122957029,34.0277048,-118.2627719,,,3,,POINT (-118.2627719 34.0277048)
122957033,34.0271899,-118.2616156,,,3,,POINT (-118.2616156 34.0271899)
122957035,34.0267504,-118.2605722,,,4,,POINT (-118.2605722 34.0267504)
122957038,34.0263545,-118.2596707,,,3,,POINT (-118.2596707 34.0263545)
122957043,34.0249533,-118.2567068,,,4,,POINT (-118.2567068 34.0249533)
122957092,34.0177936,-118.2428951,,,3,,POINT (-118.2428951 34.0177936)
122957096,34.0172206,-118.2396841,,,3,,POINT (-118.2396841 34.0172206)
122958109,34.0454017,-118.2466146,,,3,,POINT (-118.2466146 34.0454017)
122958390,34.0173122,-118.2210345,,,3,,POINT (-118.2210345 34.0173122)
122960901,34.0666044,-118.2613654,,,3,,POINT (-118.2613654 34.0666044)
122961244,34.0597785,-118.2842146,traffic_signals,,4,,POINT (-118.2842146 34.0597785)
122962617,34.0760468,-118.2091358,,,3,,POINT (-118.2091358 34.0760468)
122962620,34.0760561,-118.2078486,,,3,,POINT (-118.2078486 34.0760561)
122967648,34.0648072,-118.2313344,traffic_signals,,4,,POINT (-118.2313344 34.0648072)
122967650,34.0656277,-118.2320027,,,3,,POINT (-118.2320027 34.0656277)
122967851,34.059135,-118.2674326,,,3,,POINT (-118.2674326 34.059135)
122967892,34.07893,-118.2650171,,,4,,POINT (-118.2650171 34.07893)
122968271,34.0648354,-118.2741285,,,3,,POINT (-118.2741285 34.0648354)
122968273,34.0639845,-118.2746817,,,4,,POINT (-118.2746817 34.0639845)
122968275,34.063299,-118.2751253,,,3,,POINT (-118.2751253 34.063299)
122968276,34.0628188,-118.2754168,,,4,,POINT (-118.2754168 34.0628188)
122968285,34.057454,-118.2789732,traffic_signals,,3,,POINT (-118.2789732 34.057454)
122968287,34.0558425,-118.2799795,traffic_signals,,4,,POINT (-118.2799795 34.0558425)
122968289,34.0528669,-118.281912,,,3,,POINT (-118.281912 34.0528669)
122968291,34.05274,-118.2819868,,,3,,POINT (-118.2819868 34.05274)
122968293,34.0522508,-118.2822997,,,4,,POINT (-118.2822997 34.0522508)
122968296,34.0512448,-118.282954,stop,,4,,POINT (-118.282954 34.0512448)
122968298,34.0493634,-118.2841758,,,3,,POINT (-118.2841758 34.0493634)
122968759,34.0698701,-118.2823002,,,4,,POINT (-118.2823002 34.0698701)
122968761,34.0682196,-118.2833505,,,4,,POINT (-118.2833505 34.0682196)
122968762,34.0667167,-118.2843507,,,4,,POINT (-118.2843507 34.0667167)
122974105,34.0526319,-118.2005471,,,3,,POINT (-118.2005471 34.0526319)
122974131,34.0417425,-118.2078495,,,4,,POINT (-118.2078495 34.0417425)
122974133,34.0410564,-118.2082931,,,4,,POINT (-118.2082931 34.0410564)
122974141,34.0278055,-118.2173338,,,1,,POINT (-118.2173338 34.0278055)
122974142,34.0273048,-118.2176388,,,3,,POINT (-118.2176388 34.0273048)
122974149,34.0332484,-118.2131859,,,3,,POINT (-118.2131859 34.0332484)
122974160,34.0372137,-118.2111737,,,1,,POINT (-118.2111737 34.0372137)
122974165,34.0365429,-118.2115926,,,3,,POINT (-118.2115926 34.0365429)
122975564,34.056764,-118.2578109,traffic_signals,,4,,POINT (-118.2578109 34.056764)
122975565,34.0564559,-118.2579969,,,4,,POINT (-118.2579969 34.0564559)
122977363,34.0735014,-118.2868044,,,4,,POINT (-118.2868044 34.0735014)
122977485,34.0605864,-118.2567886,,,4,,POINT (-118.2567886 34.0605864)
122977489,34.061699,-118.2585348,,,3,,POINT (-118.2585348 34.061699)
122977561,34.0554193,-118.2404677,traffic_signals,,4,,POINT (-118.2404677 34.0554193)
122977585,34.062069,-118.2346243,,,3,,POINT (-118.2346243 34.062069)
122977587,34.0639725,-118.2327151,,,3,,POINT (-118.2327151 34.0639725)
122977589,34.0652092,-118.2306636,,,3,,POINT (-118.2306636 34.0652092)
122977592,34.065783,-118.2296025,traffic_signals,,3,,POINT (-118.2296025 34.065783)
122977609,34.0667624,-118.221397,,,3,,POINT (-118.221397 34.0667624)
122977613,34.0659688,-118.2189337,,,3,,POINT (-118.2189337 34.0659688)
122980324,34.0720632,-118.2479083,turning_circle,,1,,POINT (-118.2479083 34.0720632)
122980334,34.0724485,-118.2488956,,,5,,POINT (-118.2488956 34.0724485)
122982118,34.0634246,-118.2238549,,,3,,POINT (-118.2238549 34.0634246)
122986061,34.0248223,-118.2441521,traffic_signals,,4,,POINT (-118.2441521 34.0248223)
122986066,34.0245341,-118.2430547,,,3,,POINT (-118.2430547 34.0245341)
122986069,34.0242394,-118.2419059,,,4,,POINT (-118.2419059 34.0242394)
122986074,34.0220101,-118.2330826,,,3,,POINT (-118.2330826 34.0220101)
122986077,34.0218364,-118.2324888,,,3,,POINT (-118.2324888 34.0218364)
122986081,34.0214718,-118.2313612,,,4,,POINT (-118.2313612 34.0214718)
122986094,34.0156959,-118.2071448,,,3,,POINT (-118.2071448 34.0156959)
122986097,34.0157695,-118.2054819,,,4,,POINT (-118.2054819 34.0157695)
122986100,34.0158233,-118.2050167,,,3,,POINT (-118.2050167 34.0158233)
122986102,34.015855,-118.2027716,,,4,,POINT (-118.2027716 34.015855)
122986104,34.0158652,-118.2009881,,,3,,POINT (-118.2009881 34.0158652)
122986158,34.0337043,-118.2609899,,,4,,POINT (-118.2609899 34.0337043)
122986162,34.0331065,-118.2599307,,,4,,POINT (-118.2599307 34.0331065)
122986165,34.0325264,-118.258882,stop,,4,,POINT (-118.258882 34.0325264)
122986173,34.0316981,-118.2573055,,,3,,POINT (-118.2573055 34.0316981)
122987857,34.0358728,-118.2460136,,,3,,POINT (-118.2460136 34.0358728)
122987860,34.0343733,-118.2470678,,,3,,POINT (-118.2470678 34.0343733)
122987866,34.037384,-118.2449665,,,3,,POINT (-118.2449665 34.037384)
122987868,34.0359747,-118.2461344,,,3,,POINT (-118.2461344 34.0359747)
122987954,34.0420793,-118.2404919,,,4,,POINT (-118.2404919 34.0420793)
122989169,34.0467685,-118.2267973,,,3,,POINT (-118.2267973 34.0467685)
122989184,34.0401542,-118.2245502,,,3,,POINT (-118.2245502 34.0401542)
122989186,34.0390993,-118.2241042,,,4,,POINT (-118.2241042 34.0390993)
122989501,34.0233039,-118.2199436,,,3,,POINT (-118.2199436 34.0233039)
122989503,34.0225619,-118.218229,,,3,,POINT (-118.218229 34.0225619)
122989505,34.0216571,-118.2161261,,,3,,POINT (-118.2161261 34.0216571)
122989507,34.0209684,-118.2145395,,,4,,POINT (-118.2145395 34.0209684)
122989512,34.019198,-118.2104468,,,3,,POINT (-118.2104468 34.019198)
122989538,34.0236854,-118.2323462,,,4,,POINT (-118.2323462 34.0236854)
122989540,34.0233128,-118.2312462,,,3,,POINT (-118.2312462 34.0233128)
122989546,34.039089,-118.2581384,traffic_signals,,4,,POINT (-118.2581384 34.039089)
122989548,34.0384308,-118.257128,traffic_signals,,4,,POINT (-118.257128 34.0384308)
122989550,34.0377858,-118.2561471,,,4,,POINT (-118.2561471 34.0377858)
122989552,34.0371419,-118.2551447,traffic_signals,,4,,POINT (-118.2551447 34.0371419)
122989553,34.036501,-118.254151,traffic_signals,,4,,POINT (-118.254151 34.036501)
122989555,34.0352332,-118.2521965,traffic_signals,,3,,POINT (-118.2521965 34.0352332)
122989572,34.0236633,-118.2286472,,,1,,POINT (-118.2286472 34.0236633)
122992350,34.0749537,-118.2838124,,,3,,POINT (-118.2838124 34.0749537)
122992354,34.0749417,-118.2856065,,,3,,POINT (-118.2856065 34.0749417)
122992361,34.0697402,-118.2729985,,,4,,POINT (-118.2729985 34.0697402)
122992363,34.0701757,-118.2740659,,,4,,POINT (-118.2740659 34.0701757)
122992365,34.0705596,-118.2749421,,,4,,POINT (-118.2749421 34.0705596)
122992367,34.0709646,-118.27588,,,4,,POINT (-118.27588 34.0709646)
122992369,34.071323,-118.2767337,,,4,,POINT (-118.2767337 34.071323)
122992373,34.0721252,-118.2785446,stop,,4,,POINT (-118.2785446 34.0721252)
122992377,34.0733404,-118.281248,stop,,4,,POINT (-118.281248 34.0733404)
122992380,34.074148,-118.2830859,,,4,,POINT (-118.2830859 34.074148)
122992382,34.0745757,-118.2840456,,,3,,POINT (-118.2840456 34.0745757)
122992400,34.0656454,-118.2631346,,,3,,POINT (-118.2631346 34.0656454)
122992405,34.0663665,-118.2647124,,,3,,POINT (-118.2647124 34.0663665)
122992430,34.074902,-118.2879226,,,3,,POINT (-118.2879226 34.074902)
