u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,access,ref,tunnel,bridge,width,junction,Groups
3785702957,1242879136,0,"[823362784, 351201921, 351201922, 823362786, 1081861198, 380471663, 108314577, 420357620, 5671573, 108298301, 108298303]",secondary,"['3', '2']","['25 mph', '10 mph']",Roosevelt Island Bridge,False,True,670.9215597346054,"LINESTRING (-73.9424748 40.7619852, -73.9426019 40.7620172, -73.9430801 40.7621895, -73.9434413 40.7623308, -73.943647 40.7624072, -73.9438785 40.7624993, -73.9440984 40.7625924, -73.9443052 40.7626843, -73.9444869 40.7627735, -73.944595 40.7628291, -73.9446808 40.7628731, -73.9449597 40.7630188, -73.945155 40.7631222, -73.9464964 40.7638183, -73.9466441 40.7638937, -73.9466705 40.7639074, -73.9467152 40.7639306, -73.946782 40.7639641, -73.9470589 40.7640949, -73.9471366 40.76413, -73.9471649 40.7641411, -73.9471916 40.7641474, -73.9472154 40.764151, -73.9472421 40.7641495, -73.9472684 40.7641451, -73.9472944 40.764137, -73.9473172 40.7641271, -73.9473392 40.7641129, -73.9473569 40.7640977, -73.947456 40.7640008, -73.9474848 40.7639711, -73.9475725 40.7638693, -73.9475912 40.7638451, -73.9476053 40.7638221, -73.9476144 40.7637975, -73.9476207 40.7637707, -73.9476218 40.7637476, -73.947618 40.7637207, -73.9476098 40.7636943, -73.9475963 40.7636682, -73.9475789 40.7636456, -73.9475547 40.7636238, -73.9475313 40.763609, -73.947501 40.7635948, -73.9474694 40.7635844, -73.9474345 40.7635765, -73.9473962 40.763572, -73.9473556 40.763571, -73.9473154 40.7635756, -73.9472814 40.7635857, -73.9472525 40.7635984, -73.947224 40.7636146, -73.9471978 40.7636323, -73.9471752 40.7636538, -73.947154 40.7636763, -73.9470762 40.7637645, -73.9470633 40.7637858, -73.9470536 40.7638115, -73.9470471 40.7638367, -73.9470454 40.7638667, -73.9470468 40.7638939, -73.9470558 40.7639243, -73.9470695 40.7639557, -73.947088 40.7639845, -73.9471134 40.7640115, -73.9471453 40.7640351, -73.9471806 40.764054, -73.947447 40.7641841, -73.9474566 40.7641887, -73.9475868 40.7642528)",670.9215597346054,1.821062371424356,0.0053023387298242,,,,"['yes', 'movable']",,,B
3785702958,3785702959,0,"[108314576, 1081861195]",residential,1,25 mph,36th Avenue,True,False,377.6836142714436,"LINESTRING (-73.9424065 40.7620839, -73.9425287 40.7621274, -73.9436266 40.7625215, -73.9437698 40.7625749, -73.9438875 40.7626224, -73.9439885 40.7626654, -73.9440924 40.7627113, -73.9442087 40.762762, -73.9442398 40.7627726, -73.9442691 40.7627785, -73.9442974 40.7627807, -73.9443245 40.7627778, -73.944348 40.7627691, -73.9443697 40.7627549, -73.9443835 40.7627422, -73.944398 40.7627233, -73.9444076 40.762708, -73.9444123 40.7626903, -73.9444121 40.7626719, -73.9444106 40.7626545, -73.9444038 40.7626367, -73.944395 40.76262, -73.9443808 40.7626036, -73.9443613 40.7625883, -73.9443362 40.762575, -73.9441518 40.7624976, -73.9440026 40.7624358, -73.9438725 40.7623842, -73.9434328 40.7622211, -73.9430791 40.7620721, -73.9426983 40.7619322, -73.9426618 40.7619188, -73.9425406 40.7618768)",25.65855973859124,2.724810975294993,0.0,,,,,,,C
3785702958,42826813,0,"[1271806816, 1081844860, 1271806815]",secondary,"['3', '2']",25 mph,Vernon Boulevard,False,True,202.57246770302703,"LINESTRING (-73.9424065 40.7620839, -73.9422737 40.762307, -73.9421321 40.762541, -73.9415255 40.7635167, -73.9413907 40.7637352)",202.57246770302703,1.6407483505678009,0.0014425704802745,,,,,,,B
3785702958,3785702957,0,1081861197,secondary,3,25 mph,Vernon Boulevard,False,False,12.392063978614166,"LINESTRING (-73.9424065 40.7620839, -73.9424185 40.7620654, -73.9424748 40.7619852)",12.392063978614166,1.3624075147377137,0.0014361136625324,,,,,,,B
3785702959,3785702957,0,1081853985,secondary,3,25 mph,Vernon Boulevard,False,True,13.266495759977069,"LINESTRING (-73.9425406 40.7618768, -73.9424748 40.7619852)",13.266495759977069,1.36240346055728,0.0073901800959083,,,,,,,B
3785702959,42815748,0,"[1081861196, 47798749]",secondary,3,25 mph,Vernon Boulevard,False,False,150.02536690010118,"LINESTRING (-73.9425406 40.7618768, -73.9425641 40.7618361, -73.9427264 40.7615662, -73.9428766 40.7613459, -73.9431537 40.7608999, -73.943304 40.760658)",150.0253669001012,1.6402801166545746,0.0073493260491037,,,,,,,B
3785702998,42426418,0,5669509,tertiary,2,15 mph,Main Street,False,True,23.988037323066145,"LINESTRING (-73.95146 40.7604557, -73.9514807 40.7603861, -73.951488 40.7603511, -73.9514988 40.7603003, -73.9515065 40.7602431)",23.988037323066145,1.2137616599006154,0.0016928602152961,,,,,,,B
3785702998,42448828,0,5671635,residential,2,15 mph,Main Street,False,True,25.448037182195755,"LINESTRING (-73.95146 40.7604557, -73.9515326 40.7604288, -73.9515992 40.7604056, -73.9516613 40.7603872, -73.9517388 40.7603685)",25.448037182195755,1.2090054231522962,0.0002420719669861,,,,,,,C
3785702998,1242879136,0,"[997433602, 681044484, 681044485, 681044845, 681044846, 1008121933, 847849300, 847849301, 1067731737, 1081844855, 1081844856, 108209241, 847849302, 739030941]",tertiary,"['3', '2']",15 mph,Main Street,False,False,542.6287327117402,"LINESTRING (-73.95146 40.7604557, -73.9514426 40.760489, -73.9512608 40.760626, -73.9511242 40.7607257, -73.9508241 40.7609342, -73.9507047 40.7610186, -73.9506916 40.7610278, -73.9505039 40.7611627, -73.9504771 40.7611827, -73.950454 40.7611996, -73.9499971 40.7615188, -73.949965 40.7615433, -73.9499354 40.7615702, -73.949914 40.76159, -73.9498848 40.7616211, -73.9498603 40.7616508, -73.9498417 40.7616784, -73.9498255 40.7617057, -73.949768 40.7618105, -73.9494877 40.7623563, -73.9494731 40.7623843, -73.9494625 40.7624046, -73.9492851 40.7627293, -73.9492715 40.7627542, -73.9492535 40.7627838, -73.949248 40.7627922, -73.9492222 40.7628335, -73.9491994 40.762866, -73.9491655 40.7629073, -73.9491345 40.7629377, -73.949099 40.7629715, -73.9490561 40.763005, -73.9490063 40.7630422, -73.9485651 40.7633576, -73.9485345 40.7633794, -73.9485105 40.7633966, -73.9484168 40.7634635, -73.9481397 40.7636623, -73.9480993 40.7636931, -73.9480769 40.7637115, -73.9480502 40.7637353, -73.9479025 40.7638967, -73.9477523 40.764065, -73.9475868 40.7642528)",542.6287327117402,1.6548050826055791,0.0021760062774356,,,,,,,B
3785707059,9968370327,0,521358284,motorway,2,35 mph,Williamsburg Bridge,True,False,1264.389049842389,"LINESTRING (-73.9788947 40.7155363, -73.9785341 40.7154494, -73.9771768 40.7150516, -73.9671403 40.7119945, -73.9654812 40.71148, -73.9649789 40.7112944)",7513.177458775302,37.24568146817219,0.0352159535522358,,,,yes,,,A
3786901738,3786901743,0,5673380,primary,2,25 mph,Park Avenue,True,False,83.72519104601956,"LINESTRING (-73.9817611 40.7463935, -73.9817173 40.7464455, -73.9813703 40.7469199, -73.9813387 40.7469592, -73.981266 40.7470461)",270.29876525014106,5.274509886103679,0.0233878852254861,,,,,,,B
3786901738,561042199,0,"[44165026, 46520834, 44165029]",primary,1,25 mph,Park Avenue Tunnel,True,False,566.5302095801973,"LINESTRING (-73.9817611 40.7463935, -73.9817883 40.7464213, -73.9817953 40.7464354, -73.9817976 40.7464518, -73.9817965 40.7464678, -73.9817879 40.746487, -73.9814458 40.7469645, -73.9790027 40.7503073, -73.9786706 40.7507338, -73.97863 40.7507844, -73.9785793 40.7508474)",754.9809716941177,17.970589626690625,0.0,,,yes,,,,B
3786901743,561042190,0,384178814,primary,4,25 mph,East 34th Street,False,False,18.081514282938848,"LINESTRING (-73.981266 40.7470461, -73.9814539 40.7471247)",18.081514282938848,1.8685772756806684,0.0066786974790705,,,,,,,B
3786901743,42434951,0,989793293,primary,3,25 mph,Park Avenue,True,False,85.75164849153919,"LINESTRING (-73.981266 40.7470461, -73.9811908 40.7471348, -73.9808366 40.74762, -73.9808109 40.7476552, -73.9807655 40.7477174)",122.28250608348088,5.380459930601932,0.0101086177620247,,,,,,,B
3786901743,42445374,0,"[1088325195, 571651963]",primary,"['4', '5']",25 mph,East 34th Street,False,True,146.638264248183,"LINESTRING (-73.981266 40.7470461, -73.9811827 40.7470113, -73.981121 40.7469855, -73.9808685 40.7468789, -73.9799042 40.7464732, -73.9798409 40.7464466, -73.9797439 40.7464063)",146.638264248183,1.7476755619037918,0.0131613424921532,,,,,,,B
3788364714,42426060,0,5669486,motorway_link,2,25 mph,,True,False,40.41858265526708,"LINESTRING (-74.0076357 40.7235592, -74.0076226 40.7236309, -74.0076073 40.7237213, -74.0075981 40.7237619, -74.0075798 40.7238106, -74.0075568 40.7238558, -74.0075216 40.7239092)",411.66167640397896,7.800145439332227,0.00038482633743,,,,,,,A
3788364714,12417264049,0,421832641,trunk,2,20 mph,Canal Street,True,False,33.56857799915353,"LINESTRING (-74.0076357 40.7235592, -74.007737 40.7236243, -74.007929 40.7237633)",470.9395283353821,13.119447373625578,0.0130025634740403,,,,,,,A
3788379733,42440838,0,438901427,trunk,5,20 mph,Canal Street,False,False,111.43849145472166,"LINESTRING (-74.0053547 40.7218819, -74.0055222 40.7219973, -74.005899 40.7222714, -74.006205 40.7224876, -74.006317 40.7225692)",111.43849145472169,1.866579306407666,0.0083448499482515,,,,,,,A
3788379733,4143859873,0,485056263,trunk,4,20 mph,Canal Street,False,True,32.212365900931815,"LINESTRING (-74.0053547 40.7218819, -74.0051918 40.721768, -74.0050747 40.7216847)",32.212365900931815,1.4106202543078,0.007530703929314,,,,,,,A
3788379733,42430136,0,539024460,primary,3,25 mph,6th Avenue,True,False,44.408108090016526,"LINESTRING (-74.0053547 40.7218819, -74.0053688 40.7219233, -74.0053816 40.7219867, -74.0053861 40.7220605, -74.005386 40.7220752, -74.0053809 40.7221176, -74.0053673 40.7221797, -74.0053408 40.722276)",518.5547095278034,11.781433437164852,0.0047252166203654,,,,,,,B
3829675223,370924957,0,"[32939187, 32939516, 32939515]",motorway_link,1,,,True,False,407.9140071784303,"LINESTRING (-73.9669654 40.7523347, -73.9669188 40.7523635, -73.9668793 40.7523804, -73.9668589 40.7523851, -73.9668368 40.7523879, -73.9667868 40.7523892, -73.9667366 40.752381, -73.9666589 40.7523624, -73.9665983 40.7523415, -73.9665381 40.7523165, -73.966495 40.7522981, -73.9655054 40.7518744, -73.9654335 40.7518498, -73.9653664 40.7518314, -73.9653154 40.7518218, -73.9652675 40.7518176, -73.9652217 40.7518167, -73.9651644 40.7518198, -73.9651185 40.7518232, -73.9650588 40.7518317, -73.9649936 40.7518477, -73.9649512 40.751863, -73.9649028 40.7518817, -73.9648537 40.7519064, -73.9648017 40.7519376, -73.9647638 40.7519648, -73.9647304 40.7519956, -73.9646039 40.7521359, -73.964003 40.7527749, -73.9636299 40.7531532, -73.9635777 40.7532043, -73.9634768 40.7532826, -73.9633333 40.7534038)",2892.9050151119027,33.8480485778812,0.0005859268609253,,,,yes,,,A
3829675223,42438898,0,"[32939224, 46518739]",other,1,30 mph,"['General Douglas MacArthur Plaza', 'East 48th Street']",True,False,258.0615074585423,"LINESTRING (-73.9669654 40.7523347, -73.9668744 40.7524833, -73.966856 40.7525004, -73.9668375 40.7525075, -73.9668138 40.7525098, -73.966795 40.7525073, -73.9667745 40.7525011, -73.9654544 40.7519528, -73.9654094 40.7519428, -73.9653526 40.7519373, -73.965301 40.7519385, -73.9652501 40.7519425, -73.9652098 40.7519523, -73.9651664 40.751965, -73.9651286 40.7519862, -73.9650895 40.7520173, -73.9650539 40.7520514, -73.9648346 40.7522806, -73.9648126 40.752304, -73.964798 40.7523292, -73.964791 40.7523565, -73.9647889 40.7523781, -73.9647953 40.7524048, -73.9648047 40.7524305, -73.9648208 40.7524598, -73.9648432 40.7524887, -73.964881 40.7525179, -73.9649161 40.75254)",996.8295258683784,17.43512547834978,0.000452564225379,,,,,,,C
3834923371,1701844605,0,936537011,motorway_link,3,,,True,False,35.7496003198069,"LINESTRING (-73.9759513 40.7471974, -73.9759853 40.7472725, -73.9759973 40.7472921, -73.9760153 40.7473099, -73.9760392 40.7473287, -73.9760601 40.7473409, -73.9762306 40.747421)",5669.806631850883,32.99780738619823,0.0516831280300084,,,,,,,A
3874650232,42454328,0,22909136,primary_link,3,25 mph,,True,False,39.72569452399972,"LINESTRING (-74.0085846 40.742328, -74.0083447 40.7422295, -74.0083159 40.7422076, -74.0082959 40.7421952, -74.0082712 40.7421805, -74.008247 40.7421698, -74.0081824 40.7421447)",298.9681064875704,9.999589515917243,0.0065202119526731,,,,,,,B
3874650232,246648219,0,46334603,primary_link,2,25 mph,,True,False,72.12442290108646,"LINESTRING (-74.0085846 40.742328, -74.008263 40.7423937, -74.0082213 40.7424034, -74.0081864 40.7424125, -74.008155 40.742424, -74.0081331 40.7424318, -74.0080964 40.7424484, -74.0080708 40.7424625, -74.0080408 40.7424812, -74.0078571 40.7426313)",238.05465612458747,9.9179451511158,0.0152602778450852,,,,,,,B
3891963915,4321748238,0,433394647,primary,3,25 mph,6th Avenue,True,False,27.25137058833925,"LINESTRING (-74.0029583 40.7281435, -74.0029187 40.7282268, -74.0029007 40.7282642, -74.0028827 40.7283017, -74.0028488 40.7283741)",541.3745740689743,10.218572944904748,0.0148352431426247,,,,,,,B
3891963915,1919595928,0,"[496980200, 729972924]",primary,"['3', '1']",25 mph,West Houston Street,True,False,75.34457209715188,"LINESTRING (-74.0029583 40.7281435, -74.002904 40.728174, -74.0028515 40.7282083, -74.0028109 40.7282211, -74.0027659 40.728233, -74.002682 40.7282179, -74.0025704 40.7281737, -74.002256 40.7280185, -74.0021905 40.7279861)",161.10660992502935,6.516349982705071,0.0025961690174179,,,,,,,B
3892037906,42430898,0,5669962,residential,1,25 mph,East 10th Street,True,False,68.41770232966903,"LINESTRING (-73.9875244 40.7300742, -73.9870207 40.7298645, -73.9869847 40.7298497, -73.9869306 40.7298275, -73.986812 40.729779)",324.0740634535682,6.425568909721922,0.0085857479483755,,,,,,,C
4012724171,42434148,0,479642038,residential,,20 mph,Saint Marks Place,True,False,213.69200932801795,"LINESTRING (-73.985307 40.727599, -73.9851754 40.7275436, -73.9831983 40.7267115, -73.98309 40.726666)",369.7269450958327,5.202324103141862,0.0042560994622292,,,,,,,C
4012724171,42449021,0,"[955261516, 1059551869]",primary,4,25 mph,1st Avenue,True,False,76.8794762993693,"LINESTRING (-73.985307 40.727599, -73.9852674 40.7276536, -73.9850459 40.7279586, -73.9849417 40.7281021, -73.9849156 40.7281381, -73.9848673 40.7282048)",531.8150429152657,5.237348930157034,0.0066386065107263,,,,,,,B
4015190382,42439249,0,"[653534688, 467523298]",residential,,25 mph,Cooper Square,True,False,189.4881885804488,"LINESTRING (-73.9907884 40.7283561, -73.990914 40.7284062, -73.9909796 40.7284337, -73.9910172 40.7284516, -73.9910463 40.72847, -73.9910677 40.7284886, -73.9910892 40.7285127, -73.9911048 40.7285381, -73.9911173 40.7285626, -73.9911264 40.7285888, -73.9911334 40.728615, -73.9911373 40.7286454, -73.9911367 40.7286722, -73.9911323 40.7286988, -73.9909672 40.7292208, -73.9907948 40.7297509, -73.9907789 40.7297899, -73.9907402 40.7298936)",233.27805857733964,4.890847142237333,0.0096819395059571,,,,,,,C
4015190382,42443799,0,1021949728,residential,1,25 mph,East 6th Street,True,False,53.90938718280075,"LINESTRING (-73.9907884 40.7283561, -73.9906468 40.7283017, -73.9902269 40.7281239)",534.4773095377818,6.936948001065715,0.0002489983714731,,,,,,,C
4015190382,42434196,0,"[630828592, 1315845427]",primary,"['4', '5']",25 mph,Cooper Square,False,True,73.91587135803766,"LINESTRING (-73.9907884 40.7283561, -73.9907428 40.7284193, -73.9907134 40.7284601, -73.99059 40.7286297, -73.9904386 40.7288365, -73.9904074 40.7288798, -73.9903653 40.7289384)",73.91587135803766,1.4983640526469957,0.005845885387024,,,,,,,B
4015190382,1773121034,0,"[1315845428, 945523294]",primary,"['4', '5']",25 mph,Cooper Square,False,False,76.66109954756334,"LINESTRING (-73.9907884 40.7283561, -73.9908359 40.7282902, -73.9908519 40.728268, -73.9910027 40.7280638, -73.9911689 40.7278331, -73.9911906 40.727803, -73.9912289 40.7277529)",76.66109954756334,1.7852006877861462,0.0125421923690275,,,,,,,B
4049781309,293780672,0,11633695,residential,,20 mph,Garden Street,False,False,92.225269375075,"LINESTRING (-74.0274883 40.7547455, -74.0275057 40.7546839, -74.027514 40.7546551, -74.0277201 40.7539349)",92.225269375075,1.2662661469342331,0.0002422480620155,,,,,,,C
4049781309,103872692,0,26738582,residential,,20 mph,15th Street,False,False,83.40640405148974,"LINESTRING (-74.0274883 40.7547455, -74.027394 40.7547233, -74.0273134 40.7547078, -74.0272629 40.7546981, -74.0269017 40.7546287, -74.0266292 40.7545764, -74.0265299 40.7545573)",83.40640405148974,1.547128497564113,0.0034729461684539,,,,,,,C
4049781309,103886464,0,1057788579,residential,3,20 mph,15th Street,False,True,81.79357649824144,"LINESTRING (-74.0274883 40.7547455, -74.0275616 40.7547698, -74.0275712 40.7547718, -74.0283042 40.7549171, -74.0284272 40.7549247)",81.79357649824144,1.7310511664556203,0.0095323174293694,,,,,,,C
4069497848,4310009561,0,"[266618826, 113506934]",other,,,Avenue at Port Imperial,False,False,83.98559748442113,"LINESTRING (-74.0117386 40.7740238, -74.0120158 40.7736647, -74.0122423 40.7733719)",83.98559748442113,1.6351172815189463,0.0009368255560376,,,,,,,C
4069497848,1286793918,0,113506934,other,,,Avenue at Port Imperial,False,True,272.32361769508367,"LINESTRING (-74.0117386 40.7740238, -74.0113857 40.7744766, -74.0113679 40.7745041, -74.0113605 40.7745475, -74.0113455 40.7747921, -74.0113403 40.7748545, -74.0113168 40.774942, -74.0110192 40.7753379, -74.0109985 40.7753789, -74.0109918 40.7754209, -74.0110192 40.7754847, -74.0110874 40.7755495, -74.011869 40.7759124, -74.0119455 40.7759445)",272.32361769508367,1.7589467629354394,0.000450920671772,,,,,,,C
4069497848,4069497849,0,404676777,residential,,,,False,False,115.4222587345218,"LINESTRING (-74.0117386 40.7740238, -74.0116518 40.773985, -74.0114483 40.7738939, -74.0110361 40.7737095, -74.0106121 40.7735225, -74.0105561 40.7734989)",115.4222587345218,1.2920520966745823,0.0002422480620155,,,,,,,C
4069497849,4069497848,0,404676777,residential,,,,False,True,115.4222587345218,"LINESTRING (-74.0105561 40.7734989, -74.0106121 40.7735225, -74.0110361 40.7737095, -74.0114483 40.7738939, -74.0116518 40.773985, -74.0117386 40.7740238)",115.4222587345218,1.2920520966745828,0.0002422480620155,,,,,,,C
4069497850,4310009561,0,404676778,residential,,,,False,False,118.83292050335514,"LINESTRING (-74.0134687 40.7739006, -74.0122423 40.7733719)",118.83292050335514,1.5199047642930257,3.521900586607762e-07,,,,,,,C
4069497850,2404083336,0,420624400,primary,4,,Port Imperial Boulevard,False,False,81.00058423042107,"LINESTRING (-74.0134687 40.7739006, -74.013891 40.7732461)",81.00058423042107,1.4381445899011116,0.0072336316148336,,,,,,,B
4069497850,2721508555,0,"[992406368, 579737255, 266618828, 266618829, 847354416, 847353372]",primary,"['4', '5']",,Port Imperial Boulevard,False,"[False, True]",248.0747024736632,"LINESTRING (-74.0134687 40.7739006, -74.0131684 40.7743394, -74.0130151 40.7745633, -74.0128326 40.77483, -74.0126339 40.7750962, -74.0125279 40.775227, -74.0123848 40.7753959, -74.0123153 40.7754835, -74.0120387 40.7758499)",248.0747024736632,1.6406625874882004,0.0070041797916161,,,,,,,B
4069497851,4310009561,0,404676778,residential,,,,False,True,115.9303347336432,"LINESTRING (-74.0110455 40.7728566, -74.0111126 40.7728855, -74.0121608 40.7733368, -74.0122423 40.7733719)",115.9303347336432,1.475446934058614,0.0002422480620155,,,,,,,C
4137021568,42434845,0,497498544,primary,2,20 mph,Beach Street,True,False,17.228199636789896,"LINESTRING (-74.006894 40.7204753, -74.0068382 40.7204691, -74.0066917 40.720453)",431.9778835781148,6.996405401471051,0.0022576556727017,,,,,,,B
4138911201,42429896,0,"[1316299824, 1316299822, 1316299823]",primary,"['5', '6', '7']",25 mph,3rd Avenue,True,False,79.3316106057308,"LINESTRING (-73.9822158 40.7401249, -73.9821828 40.740172, -73.9821683 40.7401926, -73.9818388 40.7406481, -73.9818124 40.7406847, -73.9817646 40.7407511)",510.0023705301576,4.97476692700708,0.0326507772599801,,,,,,,B
4142073861,246889572,0,420809439,trunk,5,30 mph,West Street,True,False,70.13361055289417,"LINESTRING (-74.0111865 40.7258331, -74.011253 40.7254277, -74.0112903 40.7252073)",112.50360615140129,4.9710440602212,0.0061216502029553,,NY 9A,,,,,A
4142105811,4142105822,0,420809411,trunk,3,20 mph,Canal Street,True,False,58.20994490274394,"LINESTRING (-74.008445 40.7240259, -74.0080359 40.7237241, -74.0079501 40.7236607)",285.72355654336315,8.622654822973448,0.0030214385132507,,,,,,,A
