osmid,y,x,street_count,highway,ref,junction,railway,geometry
247473363,43.5964902,1.4644949,3,,,,,POINT (1.4644949 43.5964902)
247473367,43.5969267,1.4654409,4,,,,,POINT (1.4654409 43.5969267)
247473368,43.5972989,1.4672178,4,,,,,POINT (1.4672178 43.5972989)
247473370,43.5974468,1.4688204,3,,,,,POINT (1.4688204 43.5974468)
247473371,43.5975782,1.4692669,3,,,,,POINT (1.4692669 43.5975782)
247473374,43.5978372,1.4705426,3,,,,,POINT (1.4705426 43.5978372)
247473380,43.5973391,1.4633834,3,,,,,POINT (1.4633834 43.5973391)
247473390,43.5947158,1.4670477,4,,,,,POINT (1.4670477 43.5947158)
247473391,43.5949733,1.464344,3,,,,,POINT (1.464344 43.5949733)
247473392,43.5956619,1.466223,3,,,,,POINT (1.466223 43.5956619)
247473393,43.5950882,1.4667174,3,,,,,POINT (1.4667174 43.5950882)
247473398,43.5942128,1.4687844,3,,,,,POINT (1.4687844 43.5942128)
247473401,43.5958475,1.4660699,3,,,,,POINT (1.4660699 43.5958475)
247473402,43.5961788,1.4669659,3,,,,,POINT (1.4669659 43.5961788)
247473404,43.5952152,1.4678282,3,,,,,POINT (1.4678282 43.5952152)
247473407,43.5954308,1.4684504,4,,,,,POINT (1.4684504 43.5954308)
247473409,43.5959036,1.4708024,3,,,,,POINT (1.4708024 43.5959036)
247473411,43.5994277,1.4664183,3,,,,,POINT (1.4664183 43.5994277)
247473412,43.5985907,1.4667102,3,,,,,POINT (1.4667102 43.5985907)
247473413,43.599123,1.4684799,3,,,,,POINT (1.4684799 43.599123)
247473414,43.598494,1.4684425,3,,,,,POINT (1.4684425 43.598494)
247473415,43.5974268,1.4686768,3,,,,,POINT (1.4686768 43.5974268)
247473416,43.5986493,1.4670615,3,,,,,POINT (1.4670615 43.5986493)
247473417,43.5993461,1.4669332,4,,,,,POINT (1.4669332 43.5993461)
247473418,43.5973971,1.468087,3,,,,,POINT (1.468087 43.5973971)
247473419,43.5966546,1.4685294,1,,,,,POINT (1.4685294 43.5966546)
247473420,43.5968367,1.4695843,3,,,,,POINT (1.4695843 43.5968367)
247473421,43.595732,1.4700241,3,,,,,POINT (1.4700241 43.595732)
247473423,43.5958618,1.4706038,3,,,,,POINT (1.4706038 43.5958618)
247473424,43.5976268,1.4694351,3,,,,,POINT (1.4694351 43.5976268)
247473425,43.5969324,1.4698854,3,,,,,POINT (1.4698854 43.5969324)
247474076,43.5971744,1.4708133,4,,,,,POINT (1.4708133 43.5971744)
247474078,43.5959422,1.4709794,3,,,,,POINT (1.4709794 43.5959422)
247474079,43.5967232,1.4723539,3,,,,,POINT (1.4723539 43.5967232)
247474080,43.5970823,1.4730514,3,,,,,POINT (1.4730514 43.5970823)
247474081,43.5977523,1.4699778,3,,,,,POINT (1.4699778 43.5977523)
247474105,43.5988253,1.4714679,3,,,,,POINT (1.4714679 43.5988253)
247474107,43.5978477,1.4713964,1,turning_circle,,,,POINT (1.4713964 43.5978477)
247474125,43.5960711,1.4718542,3,,,,,POINT (1.4718542 43.5960711)
247474129,43.5943187,1.4684343,3,,,,,POINT (1.4684343 43.5943187)
247474143,43.5923012,1.4676681,3,,,,,POINT (1.4676681 43.5923012)
247474144,43.5940135,1.4697979,3,,,,,POINT (1.4697979 43.5940135)
247474145,43.5928485,1.4668615,3,,,,,POINT (1.4668615 43.5928485)
247474155,43.5951708,1.4709373,3,,,,,POINT (1.4709373 43.5951708)
247474157,43.5946944,1.4706867,3,,,,,POINT (1.4706867 43.5946944)
247474158,43.5956056,1.4694254,3,,,,,POINT (1.4694254 43.5956056)
247474744,43.5938033,1.4712151,3,,,,,POINT (1.4712151 43.5938033)
247474745,43.5946929,1.4720726,4,,,,,POINT (1.4720726 43.5946929)
247474747,43.5953767,1.4734621,3,,,,,POINT (1.4734621 43.5953767)
247474748,43.5954123,1.4719821,3,,,,,POINT (1.4719821 43.5954123)
247474750,43.5940278,1.4713023,3,,,,,POINT (1.4713023 43.5940278)
247474753,43.5945625,1.4719266,3,,,,,POINT (1.4719266 43.5945625)
247474756,43.5995184,1.4660521,3,,,,,POINT (1.4660521 43.5995184)
247474759,43.6007137,1.468514,3,,,,,POINT (1.468514 43.6007137)
247474760,43.5997795,1.4686987,3,,,,,POINT (1.4686987 43.5997795)
247474761,43.5997487,1.4680702,3,,,,,POINT (1.4680702 43.5997487)
247474764,43.5991803,1.4680768,3,,,,,POINT (1.4680768 43.5991803)
247474767,43.6007808,1.4706981,3,,,,,POINT (1.4706981 43.6007808)
247474768,43.5999292,1.4712243,3,,,,,POINT (1.4712243 43.5999292)
247474770,43.5988443,1.4706461,3,,,,,POINT (1.4706461 43.5988443)
247474771,43.5962839,1.474987,3,,,,,POINT (1.474987 43.5962839)
247475383,43.6002393,1.4722222,3,,,,,POINT (1.4722222 43.6002393)
247475386,43.5998677,1.473535,3,,,,,POINT (1.473535 43.5998677)
247475388,43.5992501,1.4741511,3,,,,,POINT (1.4741511 43.5992501)
247475390,43.5982851,1.4732801,3,,,,,POINT (1.4732801 43.5982851)
247475393,43.5979728,1.4741271,3,,,,,POINT (1.4741271 43.5979728)
247475395,43.5993402,1.4745065,4,,,,,POINT (1.4745065 43.5993402)
247475396,43.5981005,1.4737587,3,,,,,POINT (1.4737587 43.5981005)
247475398,43.6008927,1.4738123,3,,,,,POINT (1.4738123 43.6008927)
247475400,43.600053,1.4758097,3,,,,,POINT (1.4758097 43.600053)
247475403,43.5976092,1.4751017,3,,,,,POINT (1.4751017 43.5976092)
247475404,43.5982164,1.4758891,3,,,,,POINT (1.4758891 43.5982164)
247475405,43.5986747,1.4765078,3,,,,,POINT (1.4765078 43.5986747)
247475406,43.5991239,1.4771062,3,,,,,POINT (1.4771062 43.5991239)
247475407,43.5992991,1.4773338,3,,,,,POINT (1.4773338 43.5992991)
247475408,43.5997945,1.4782804,3,,,,,POINT (1.4782804 43.5997945)
247475409,43.6008672,1.4747583,3,,,,,POINT (1.4747583 43.6008672)
247475412,43.6008454,1.4751124,4,,,,,POINT (1.4751124 43.6008454)
247475416,43.5995085,1.4777208,3,,,,,POINT (1.4777208 43.5995085)
247475417,43.5972781,1.4758497,4,,,,,POINT (1.4758497 43.5972781)
247475418,43.5977784,1.4764897,3,,,,,POINT (1.4764897 43.5977784)
247475419,43.5982428,1.477101,3,,,,,POINT (1.477101 43.5982428)
247475421,43.5964225,1.4781728,3,,,,,POINT (1.4781728 43.5964225)
247475423,43.5969834,1.4785791,3,,,,,POINT (1.4785791 43.5969834)
247475427,43.5969959,1.4766774,3,,,,,POINT (1.4766774 43.5969959)
247475428,43.5974661,1.4773004,3,,,,,POINT (1.4773004 43.5974661)
247475430,43.5956268,1.4807577,3,,,,,POINT (1.4807577 43.5956268)
247475437,43.5980425,1.4794971,3,,,,,POINT (1.4794971 43.5980425)
247475438,43.5961757,1.4808455,3,,,,,POINT (1.4808455 43.5961757)
247475441,43.5954408,1.4827275,3,,,,,POINT (1.4827275 43.5954408)
247475455,43.5950678,1.4848682,3,,,,,POINT (1.4848682 43.5950678)
247475456,43.5959656,1.4850727,3,,,,,POINT (1.4850727 43.5959656)
247475457,43.5948131,1.4795762,3,,,,,POINT (1.4795762 43.5948131)
247475464,43.5937099,1.4813846,1,turning_loop,,,,POINT (1.4813846 43.5937099)
247695228,43.593371,1.493089,3,,,,,POINT (1.493089 43.593371)
247695261,43.5941924,1.4930499,3,,,,,POINT (1.4930499 43.5941924)
247695515,43.5769936,1.4895628,4,,,,,POINT (1.4895628 43.5769936)
247695521,43.5771192,1.4892422,3,,,,,POINT (1.4892422 43.5771192)
247695525,43.5776735,1.4870723,2,,,,,POINT (1.4870723 43.5776735)
247695594,43.5777884,1.4855205,3,,,,,POINT (1.4855205 43.5777884)
247695925,43.5872849,1.4814946,3,,,,,POINT (1.4814946 43.5872849)
247695989,43.5874704,1.4811789,3,,,,,POINT (1.4811789 43.5874704)
247771600,43.6433781,1.4903366,3,,,,,POINT (1.4903366 43.6433781)
247771602,43.6433457,1.4905255,3,,,,,POINT (1.4905255 43.6433457)
247846554,43.6296791,1.4852187,3,,,,,POINT (1.4852187 43.6296791)
247884466,43.6116078,1.4147569,5,,,,,POINT (1.4147569 43.6116078)
247884469,43.6129251,1.414096,3,mini_roundabout,,,,POINT (1.414096 43.6129251)
247884474,43.6150748,1.4128109,4,,,,,POINT (1.4128109 43.6150748)
247884480,43.6110894,1.4142564,3,,,,,POINT (1.4142564 43.6110894)
247884481,43.6112808,1.4144116,3,,,,,POINT (1.4144116 43.6112808)
247884483,43.611155,1.4141102,3,,,,,POINT (1.4141102 43.611155)
247884486,43.6106812,1.413091,3,,,,,POINT (1.413091 43.6106812)
247941958,43.6358179,1.4875625,3,,,,,POINT (1.4875625 43.6358179)
247941960,43.6350265,1.4896273,4,mini_roundabout,,,,POINT (1.4896273 43.6350265)
247942159,43.6361159,1.4892215,3,,,,,POINT (1.4892215 43.6361159)
247942341,43.6365084,1.4923209,3,,,,,POINT (1.4923209 43.6365084)
247942392,43.6352933,1.4943914,3,,,,,POINT (1.4943914 43.6352933)
247942587,43.6346112,1.4979158,3,,,,,POINT (1.4979158 43.6346112)
248067031,43.6154902,1.4099085,4,,,,,POINT (1.4099085 43.6154902)
248067034,43.6160444,1.4131869,3,,,,,POINT (1.4131869 43.6160444)
248067035,43.6160103,1.4146064,4,,,,,POINT (1.4146064 43.6160103)
248067038,43.6159877,1.4154267,3,,,,,POINT (1.4154267 43.6159877)
248067039,43.6159777,1.4158709,3,,,,,POINT (1.4158709 43.6159777)
248067041,43.6159089,1.4175723,3,,,,,POINT (1.4175723 43.6159089)
248067042,43.6157899,1.4180142,1,turning_circle,,,,POINT (1.4180142 43.6157899)
248353621,43.5836061,1.4036596,3,motorway_junction,27,,,POINT (1.4036596 43.5836061)
248353993,43.5842701,1.403328,3,motorway_junction,27,,,POINT (1.403328 43.5842701)
248354292,43.5854386,1.4031781,3,,,,,POINT (1.4031781 43.5854386)
248354674,43.5874174,1.4012209,3,,,,,POINT (1.4012209 43.5874174)
248354819,43.5863482,1.4033019,3,,,,,POINT (1.4033019 43.5863482)
248512062,43.6264239,1.4765164,3,,,,,POINT (1.4765164 43.6264239)
248512100,43.6267592,1.4776735,3,,,,,POINT (1.4776735 43.6267592)
248512101,43.6269031,1.4782377,3,,,,,POINT (1.4782377 43.6269031)
248512190,43.6268288,1.4787532,3,,,,,POINT (1.4787532 43.6268288)
248514694,43.5743894,1.4037334,3,,,,,POINT (1.4037334 43.5743894)
248514695,43.583796,1.4004681,3,,,,,POINT (1.4004681 43.583796)
248514707,43.5757018,1.4053875,3,,,,,POINT (1.4053875 43.5757018)
248529091,43.5708722,1.4087451,4,,,,,POINT (1.4087451 43.5708722)
248529689,43.5708962,1.4085865,5,,,,,POINT (1.4085865 43.5708962)
248599567,43.5982815,1.4317483,1,,,,,POINT (1.4317483 43.5982815)
248727615,43.5739747,1.4911031,3,,,,,POINT (1.4911031 43.5739747)
248727622,43.5763998,1.4921595,3,,,,,POINT (1.4921595 43.5763998)
248727624,43.5765017,1.4907538,3,,,,,POINT (1.4907538 43.5765017)
248727659,43.5792027,1.483752,3,,,,,POINT (1.483752 43.5792027)
248727660,43.580355,1.4851074,3,,,,,POINT (1.4851074 43.580355)
248727661,43.5810514,1.4861025,3,,,,,POINT (1.4861025 43.5810514)
248727666,43.5825371,1.4886726,3,,,,,POINT (1.4886726 43.5825371)
248727667,43.5824519,1.48869,3,,,,,POINT (1.48869 43.5824519)
248727668,43.5824041,1.4885874,3,,,,,POINT (1.4885874 43.5824041)
248727669,43.5824171,1.488528,3,,,,,POINT (1.488528 43.5824171)
248727670,43.5797754,1.4900637,3,,,,,POINT (1.4900637 43.5797754)
248727678,43.580417,1.4877742,3,,,,,POINT (1.4877742 43.580417)
248727685,43.580614,1.4873873,3,,,,,POINT (1.4873873 43.580614)
248727693,43.5812321,1.489076,3,,,,,POINT (1.489076 43.5812321)
248727696,43.5812186,1.4880975,3,,,,,POINT (1.4880975 43.5812186)
248727701,43.5811703,1.4889051,3,,,,,POINT (1.4889051 43.5811703)
248727705,43.5800969,1.4890396,3,,,,,POINT (1.4890396 43.5800969)
248727706,43.5800102,1.4879605,3,,,,,POINT (1.4879605 43.5800102)
248727712,43.580369,1.4891906,3,,,,,POINT (1.4891906 43.580369)
248727718,43.5797363,1.4899517,3,,,,,POINT (1.4899517 43.5797363)
248727720,43.5804537,1.4890284,3,,,,,POINT (1.4890284 43.5804537)
248727722,43.580071,1.4882961,3,,,,,POINT (1.4882961 43.580071)
248727723,43.5805,1.488276,1,,,,,POINT (1.488276 43.5805)
248727730,43.5793269,1.4866427,1,,,,,POINT (1.4866427 43.5793269)
248727736,43.5801417,1.485429,3,,,,,POINT (1.485429 43.5801417)
248727740,43.5804738,1.4859083,3,,,,,POINT (1.4859083 43.5804738)
248727741,43.5795869,1.4895212,3,,,,,POINT (1.4895212 43.5795869)
248727759,43.5774307,1.4886667,1,,,,,POINT (1.4886667 43.5774307)
248727760,43.5772896,1.488728,3,,,,,POINT (1.488728 43.5772896)
248800766,43.6100058,1.415816,1,,,,,POINT (1.415816 43.6100058)
248801614,43.6020298,1.4570907,3,,,,,POINT (1.4570907 43.6020298)
248806499,43.6009558,1.4566442,3,traffic_signals,,,,POINT (1.4566442 43.6009558)
248807441,43.6010956,1.4561765,3,,,,,POINT (1.4561765 43.6010956)
248870970,43.6072038,1.4069883,3,,,,,POINT (1.4069883 43.6072038)
248871079,43.6084786,1.4050603,3,,,,,POINT (1.4050603 43.6084786)
248871409,43.6078965,1.4073236,3,,,,,POINT (1.4073236 43.6078965)
248871411,43.6085302,1.4074683,3,,,,,POINT (1.4074683 43.6085302)
248871430,43.6141628,1.397775,3,,,,,POINT (1.397775 43.6141628)
248871516,43.6087672,1.4072009,3,,,,,POINT (1.4072009 43.6087672)
248871656,43.6084249,1.4077802,3,,,,,POINT (1.4077802 43.6084249)
248872015,43.6082505,1.4059763,3,,,,,POINT (1.4059763 43.6082505)
248872106,43.6093164,1.4064441,3,traffic_signals,,,,POINT (1.4064441 43.6093164)
248873464,43.6140124,1.4006686,3,,,,,POINT (1.4006686 43.6140124)
248873468,43.6166021,1.3991046,3,,,,,POINT (1.3991046 43.6166021)
248873576,43.6165297,1.397992,1,,,,,POINT (1.397992 43.6165297)
248873578,43.6157427,1.3977322,3,,,,,POINT (1.3977322 43.6157427)
248873579,43.6159788,1.3993594,3,,,,,POINT (1.3993594 43.6159788)
248873621,43.617877,1.3994044,3,,,,,POINT (1.3994044 43.617877)
248873629,43.6188442,1.4004058,1,,,,,POINT (1.4004058 43.6188442)
248928623,43.5684202,1.4246691,3,,,,,POINT (1.4246691 43.5684202)
249388329,43.5780676,1.4066673,3,,,,,POINT (1.4066673 43.5780676)
249388335,43.5776942,1.404019,1,,,,,POINT (1.404019 43.5776942)
249508424,43.6132788,1.4574461,4,,,,,POINT (1.4574461 43.6132788)
249508479,43.6131944,1.4583002,3,,,,,POINT (1.4583002 43.6131944)
249508491,43.6142318,1.4583997,3,,,,,POINT (1.4583997 43.6142318)
249508497,43.6138603,1.4593334,3,,,,,POINT (1.4593334 43.6138603)
249509076,43.6108443,1.457369,4,,,,,POINT (1.457369 43.6108443)
249509241,43.6116255,1.4563097,4,traffic_signals,,,,POINT (1.4563097 43.6116255)
249509254,43.6142697,1.4592578,3,,,,,POINT (1.4592578 43.6142697)
249561863,43.5923853,1.4807443,2,,,,,POINT (1.4807443 43.5923853)
249561867,43.592009,1.4840327,2,,,,,POINT (1.4840327 43.592009)
249562123,43.5924504,1.481325,2,,,,,POINT (1.481325 43.5924504)
249600391,43.6131129,1.4562962,3,,,,,POINT (1.4562962 43.6131129)
249601821,43.6123638,1.4585105,3,,,,,POINT (1.4585105 43.6123638)
249601827,43.6132249,1.4579597,3,,,,,POINT (1.4579597 43.6132249)
249601856,43.614842,1.4591323,3,,,,,POINT (1.4591323 43.614842)
249602074,43.6147822,1.4584472,4,,,,,POINT (1.4584472 43.6147822)
249602177,43.6132056,1.4566539,3,,,,,POINT (1.4566539 43.6132056)
249602441,43.6145972,1.4566112,3,,,,,POINT (1.4566112 43.6145972)
249602515,43.6147084,1.4576524,3,,,,,POINT (1.4576524 43.6147084)
249602555,43.6152195,1.4571808,4,,,,,POINT (1.4571808 43.6152195)
249602588,43.6152832,1.4577272,3,,,,,POINT (1.4577272 43.6152832)
249602591,43.6153916,1.459003,3,,,,,POINT (1.459003 43.6153916)
249602820,43.6153431,1.458492,3,,,,,POINT (1.458492 43.6153431)
249689908,43.6123548,1.4679608,2,turning_circle,,,,POINT (1.4679608 43.6123548)
249689909,43.6134308,1.4723985,4,,,,,POINT (1.4723985 43.6134308)
249689911,43.6144938,1.4754044,3,,,,,POINT (1.4754044 43.6144938)
249689976,43.6148945,1.4705784,4,,,,,POINT (1.4705784 43.6148945)
249689979,43.6136999,1.4734991,3,,,,,POINT (1.4734991 43.6136999)
249690044,43.6154713,1.4713235,4,,,,,POINT (1.4713235 43.6154713)
249690048,43.6140971,1.4744442,3,,,,,POINT (1.4744442 43.6140971)
249690049,43.6160237,1.4720631,3,,,,,POINT (1.4720631 43.6160237)
249690053,43.6165483,1.4728776,4,,,,,POINT (1.4728776 43.6165483)
249690170,43.6141867,1.4693242,3,,,,,POINT (1.4693242 43.6141867)
249690171,43.6129734,1.4705312,4,,,,,POINT (1.4705312 43.6129734)
249690288,43.6190635,1.4698004,3,,,,,POINT (1.4698004 43.6190635)
249690292,43.6179868,1.4727527,3,,,,,POINT (1.4727527 43.6179868)
249690306,43.6179068,1.473877,3,,,,,POINT (1.473877 43.6179068)
249690307,43.6178426,1.4750758,4,mini_roundabout,,,,POINT (1.4750758 43.6178426)
249690378,43.6167393,1.4731778,3,,,,,POINT (1.4731778 43.6167393)
249690382,43.6190036,1.4730755,3,,,,,POINT (1.4730755 43.6190036)
249690383,43.6190574,1.4730979,3,,,,,POINT (1.4730979 43.6190574)
249690384,43.6200466,1.4734641,3,,,,,POINT (1.4734641 43.6200466)
249690385,43.6206259,1.4734674,3,,,,,POINT (1.4734674 43.6206259)
249690389,43.6246202,1.474774,3,,,,,POINT (1.474774 43.6246202)
249690418,43.6200609,1.4714469,3,,,,,POINT (1.4714469 43.6200609)
249690419,43.6212714,1.4733597,3,,,,,POINT (1.4733597 43.6212714)
249690430,43.619239,1.4751865,3,,,,,POINT (1.4751865 43.619239)
249690437,43.620206,1.475215,3,,,,,POINT (1.475215 43.620206)
249690443,43.6208747,1.4751105,3,,,,,POINT (1.4751105 43.6208747)
249690451,43.6184429,1.4751233,3,,,,,POINT (1.4751233 43.6184429)
249727005,43.5894789,1.480012,2,crossing,,,,POINT (1.480012 43.5894789)
249727355,43.5904839,1.4827205,4,mini_roundabout,,,,POINT (1.4827205 43.5904839)
249727527,43.5915408,1.4839509,2,,,,,POINT (1.4839509 43.5915408)
249728040,43.588525,1.4897899,3,,,,,POINT (1.4897899 43.588525)
249728041,43.5875868,1.490337,3,crossing,,,,POINT (1.490337 43.5875868)
249728185,43.5893305,1.4820539,4,,,,,POINT (1.4820539 43.5893305)
249729516,43.5867711,1.4888568,4,,,,,POINT (1.4888568 43.5867711)
250054849,43.6101767,1.4563582,3,,,,,POINT (1.4563582 43.6101767)
250055072,43.6114156,1.4565685,3,,,,,POINT (1.4565685 43.6114156)
250055495,43.6093111,1.4557266,3,,,,,POINT (1.4557266 43.6093111)
250055498,43.6085385,1.4560963,3,,,,,POINT (1.4560963 43.6085385)
250055503,43.6087589,1.459651,3,,,,,POINT (1.459651 43.6087589)
250055542,43.6119181,1.4615664,3,,,,,POINT (1.4615664 43.6119181)
250055551,43.6083863,1.4586356,3,,,,,POINT (1.4586356 43.6083863)
250055571,43.6103288,1.4580136,3,,,,,POINT (1.4580136 43.6103288)
250055614,43.6109403,1.4593767,5,,,,,POINT (1.4593767 43.6109403)
250055634,43.6127467,1.4598232,3,,,,,POINT (1.4598232 43.6127467)
250055635,43.6129745,1.4595681,3,,,,,POINT (1.4595681 43.6129745)
250055639,43.6117212,1.4611221,3,,,,,POINT (1.4611221 43.6117212)
250055659,43.6120717,1.458224,3,,,,,POINT (1.458224 43.6120717)
250055720,43.6117283,1.4586421,3,,,,,POINT (1.4586421 43.6117283)
250055725,43.609917,1.4571023,3,,,,,POINT (1.4571023 43.609917)
250055730,43.6090688,1.4558441,3,,,,,POINT (1.4558441 43.6090688)
250055737,43.6090309,1.4569625,3,,,,,POINT (1.4569625 43.6090309)
250055738,43.608995,1.4576213,3,,,,,POINT (1.4576213 43.608995)
250055739,43.6082136,1.457919,3,,,,,POINT (1.457919 43.6082136)
250056118,43.6094768,1.4582938,3,,,,,POINT (1.4582938 43.6094768)
250056195,43.6086681,1.4577483,3,,,,,POINT (1.4577483 43.6086681)
250056267,43.6086074,1.45695,4,,,,,POINT (1.45695 43.6086074)
250056298,43.6090837,1.4595224,3,,,,,POINT (1.4595224 43.6090837)
250056327,43.6088855,1.4584802,3,,,,,POINT (1.4584802 43.6088855)
250056329,43.6093991,1.4594131,3,,,,,POINT (1.4594131 43.6093991)
250056343,43.60927,1.4583565,3,,,,,POINT (1.4583565 43.60927)
250057339,43.6093549,1.4611203,3,,,,,POINT (1.4611203 43.6093549)
250057342,43.6101591,1.4592084,4,,,,,POINT (1.4592084 43.6101591)
250057343,43.6104805,1.4583373,4,,,,,POINT (1.4583373 43.6104805)
250057344,43.6106359,1.4578997,4,,,,,POINT (1.4578997 43.6106359)
250057397,43.6107164,1.4588612,4,,,,,POINT (1.4588612 43.6107164)
250057472,43.6105337,1.4593274,4,,,,,POINT (1.4593274 43.6105337)
250057474,43.6097238,1.460462,3,,,,,POINT (1.460462 43.6097238)
250062070,43.613663,1.4629249,4,,,,,POINT (1.4629249 43.613663)
250062074,43.6121643,1.4641743,3,,,,,POINT (1.4641743 43.6121643)
250062076,43.6111322,1.4654786,3,,,,,POINT (1.4654786 43.6111322)
250062077,43.6104605,1.464605,3,,,,,POINT (1.464605 43.6104605)
250062078,43.6100917,1.4641193,3,,,,,POINT (1.4641193 43.6100917)
250062079,43.609718,1.4628186,3,,,,,POINT (1.4628186 43.609718)
250062095,43.609437,1.4610864,3,,,,,POINT (1.4610864 43.609437)
250062174,43.6104432,1.4616751,3,,,,,POINT (1.4616751 43.6104432)
250062175,43.6111108,1.4620568,3,,,,,POINT (1.4620568 43.6111108)
250062418,43.6125255,1.461743,3,crossing,,,,POINT (1.461743 43.6125255)
250062423,43.6111066,1.46274,3,,,,,POINT (1.46274 43.6111066)
250062497,43.6127436,1.4614471,1,,,,,POINT (1.4614471 43.6127436)
250062544,43.6109884,1.4629626,3,,,,,POINT (1.4629626 43.6109884)
250062548,43.6123039,1.4618402,1,,,,,POINT (1.4618402 43.6123039)
250062654,43.611601,1.4635773,3,,,,,POINT (1.4635773 43.611601)
250062804,43.6087142,1.4595586,3,,,,,POINT (1.4595586 43.6087142)
250062841,43.6081278,1.4600548,1,,,,,POINT (1.4600548 43.6081278)
250062848,43.6082299,1.4598694,3,,,,,POINT (1.4598694 43.6082299)
250062889,43.6080753,1.4592126,4,,,,,POINT (1.4592126 43.6080753)
250062890,43.6076636,1.4575506,3,,,,,POINT (1.4575506 43.6076636)
250062919,43.6075739,1.4594439,3,,,,,POINT (1.4594439 43.6075739)
250062921,43.6068864,1.4596553,3,,,,,POINT (1.4596553 43.6068864)
250063003,43.6065638,1.457336,4,,,,,POINT (1.457336 43.6065638)
250063153,43.6079492,1.456903,4,mini_roundabout,,,,POINT (1.456903 43.6079492)
250063181,43.6072344,1.4579073,3,,,,,POINT (1.4579073 43.6072344)
250063183,43.6066832,1.458131,4,,,,,POINT (1.458131 43.6066832)
250063200,43.6074124,1.4587021,3,,,,,POINT (1.4587021 43.6074124)
250063279,43.607904,1.4584842,3,,,,,POINT (1.4584842 43.607904)
250063398,43.609774,1.4582033,3,,,,,POINT (1.4582033 43.609774)
250063436,43.6097911,1.4592794,3,,,,,POINT (1.4592794 43.6097911)
250063698,43.6123634,1.4564308,3,,,,,POINT (1.4564308 43.6123634)
250065452,43.6122377,1.4573015,3,,,,,POINT (1.4573015 43.6122377)
250321088,43.5820116,1.4837418,3,crossing,,,,POINT (1.4837418 43.5820116)
250321166,43.5811717,1.4858046,3,,,,,POINT (1.4858046 43.5811717)
250321282,43.5816107,1.4832097,3,,,,,POINT (1.4832097 43.5816107)
250321382,43.5816061,1.4841041,3,,,,,POINT (1.4841041 43.5816061)
250321383,43.5818366,1.4844025,3,,,,,POINT (1.4844025 43.5818366)
250321614,43.5830929,1.481586,4,,,,,POINT (1.481586 43.5830929)
250321615,43.5824898,1.4829504,3,,,,,POINT (1.4829504 43.5824898)
250321631,43.5811285,1.4813522,3,,,,,POINT (1.4813522 43.5811285)
