u,v,key,osmid,highway,lanes,maxspeed,name,ref,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,tunnel,access,junction,Groups
68192022,68313549,0,"[9186730, 166553845]",residential,2,25 mph,"['The By Way Northeast', 'Springdale Road Northeast']",,False,"[False, True]",1373.0755671265142,"LINESTRING (-84.3424609 33.7836403, -84.3413969 33.783166, -84.3411664 33.7830633, -84.3411132 33.7830396, -84.3410069 33.7829922, -84.340957 33.78297, -84.3408059 33.7829076, -84.3404009 33.7827402, -84.3399369 33.7825428, -84.3394521 33.7823312, -84.3391321 33.782195, -84.3392278 33.782062, -84.3393936 33.7818245, -84.3396165 33.781505, -84.3396836 33.7814095, -84.339877 33.7811338, -84.3399397 33.7810434, -84.3399855 33.7809774, -84.3400156 33.780934, -84.3400702 33.7808552, -84.3401953 33.7806724, -84.340262 33.7805822, -84.3403262 33.7804952, -84.3404001 33.780413, -84.3404774 33.7803303, -84.3405483 33.7802635, -84.3405609 33.7802516, -84.3406283 33.7801959, -84.3406658 33.7801649, -84.3408103 33.7800596, -84.340966 33.7799658, -84.34114 33.7798645, -84.3413559 33.7797444, -84.3414624 33.7796815, -84.3415575 33.7796192, -84.3416624 33.7795442, -84.3417708 33.7794685, -84.3419346 33.779338, -84.3420866 33.7791971, -84.3421452 33.7791349, -84.3422773 33.7789897, -84.3424051 33.7788433, -84.3425628 33.7786656, -84.3426546 33.778535, -84.3428224 33.7782859, -84.3430098 33.7779557, -84.3431322 33.7777643, -84.3432317 33.7776301, -84.3432652 33.7775849, -84.3433359 33.7774965, -84.3433698 33.7774621, -84.3434317 33.7773993, -84.3435234 33.7773184, -84.3436787 33.7771936, -84.3439844 33.7769305, -84.3442051 33.7767588, -84.3443198 33.7766595, -84.344436 33.7765446, -84.34453 33.7764233, -84.3446148 33.7763011, -84.3447105 33.7761476, -84.3447954 33.7760019, -84.3449374 33.7757613, -84.3449588 33.7757192, -84.3449879 33.7756619, -84.3450422 33.7755363, -84.345099 33.7753526, -84.3451207 33.7752122, -84.3451278 33.7750666, -84.3450766 33.7747868, -84.3450617 33.7747054)",1373.075567126514,1.7344661582054854,1.4428138910754866e-06,,,,,C
68192025,68192022,0,9168075,secondary,3,35 mph,Briarcliff Road Northeast,GA 42,False,True,120.06301068365346,"LINESTRING (-84.3417312 33.7845336, -84.341776 33.7844819, -84.342098 33.784087, -84.3421476 33.7840259, -84.3424609 33.7836403)",120.06301068365346,1.387403386651133,0.0002461801201647,,,,,B
68192025,68242512,0,9180716,residential,,,Briarwood Drive Northeast,,False,True,340.5042077254079,"LINESTRING (-84.3417312 33.7845336, -84.3418764 33.7845816, -84.3419242 33.7845974, -84.3420617 33.7846346, -84.3422187 33.7846728, -84.3423216 33.7846917, -84.3424387 33.7847056, -84.3425472 33.7847124, -84.3426354 33.7847145, -84.3428609 33.7847185, -84.3433844 33.7847277, -84.3434442 33.7847288, -84.344894 33.7847472, -84.3453828 33.784752)",340.504207725408,1.3726961985170512,8.717000591914397e-06,,,,,C
68194501,68219859,0,129601735,primary,3,,Memorial Drive Southeast,GA 154,False,True,101.3388837892344,"LINESTRING (-84.344349 33.747559, -84.344621 33.747561, -84.345445 33.747568)",101.3388837892344,1.266486306287113,0.0002451581269919,,,,,B
68194522,68194525,0,9168186,residential,,,Haas Avenue Southeast,,False,False,93.98186216072004,"LINESTRING (-84.344343 33.744453, -84.344365 33.743608)",93.98186216072004,1.383811142420502,3.059967793989261e-05,,,,,C
68194522,68212041,0,144356518,residential,,,McPherson Avenue Southeast,,False,True,327.0029460512967,"LINESTRING (-84.344343 33.744453, -84.344636 33.744404, -84.344967 33.744324, -84.3476946 33.7435221)",327.0029460512967,1.349545771262768,0.0002150995042611,,,,,C
68194525,68194522,0,9168186,residential,,,Haas Avenue Southeast,,False,True,93.98186216072004,"LINESTRING (-84.344365 33.743608, -84.344343 33.744453)",93.98186216072004,1.3838111424205022,2.7353346684972766e-05,,,,,C
68194525,68194530,0,9168186,residential,,,Haas Avenue Southeast,,False,False,103.86404720991104,"LINESTRING (-84.344365 33.743608, -84.344352 33.7427305, -84.3443512 33.742674)",103.86404720991104,1.5681994977122973,7.208057730831285e-05,,,,,C
68194525,68208682,0,9170095,residential,,,Oak Grove Avenue Southeast,,False,True,341.28969792577533,"LINESTRING (-84.344365 33.743608, -84.345722 33.743228, -84.346176 33.74308, -84.3469787 33.7428616, -84.3471769 33.7428044, -84.3473995 33.7427402, -84.3474499 33.7427256, -84.347797 33.7426112, -84.347848 33.7425944)",341.28969792577533,1.4931328252277634,0.0002032564069052,,,,,C
68194530,68194532,0,9168186,residential,,,Haas Avenue Southeast,,False,False,194.406613839829,"LINESTRING (-84.3443512 33.742674, -84.3443517 33.7426078, -84.3443651 33.7409257)",194.406613839829,1.1903303849424574,9.5586420283751e-06,,,,,C
68194530,68194525,0,9168186,residential,,,Haas Avenue Southeast,,False,True,103.86404720991104,"LINESTRING (-84.3443512 33.742674, -84.344352 33.7427305, -84.344365 33.743608)",103.86404720991104,1.5681994977122973,5.6329858997405455e-05,,,,,C
68194530,68199968,0,9170994,residential,,,Metropolitan Avenue Southeast,,False,True,140.7214622751491,"LINESTRING (-84.3443512 33.742674, -84.3444449 33.7426523, -84.3457995 33.7422854)",140.7214622751491,1.1900179118282057,0.0003071991243081,,,,,C
68194532,68194535,0,9168186,residential,,,Haas Avenue Southeast,,False,False,87.63347856166843,"LINESTRING (-84.3443651 33.7409257, -84.3443646 33.7408236, -84.3443642 33.7407401, -84.3443637 33.740625, -84.3443615 33.7401376)",87.63347856166843,1.490901426871572,0.0001590101142456,,,,,C
68194532,68194530,0,9168186,residential,,,Haas Avenue Southeast,,False,True,194.406613839829,"LINESTRING (-84.3443651 33.7409257, -84.3443517 33.7426078, -84.3443512 33.742674)",194.406613839829,1.190330384942458,9.5586420283751e-06,,,,,C
68194532,68199968,0,9168846,residential,,,Metropolitan Place Southeast,,False,True,201.1269255932552,"LINESTRING (-84.3443651 33.7409257, -84.3452452 33.7417523, -84.3453228 33.7418251, -84.345682 33.742174, -84.3457995 33.7422854)",201.1269255932552,1.1999868814924528,9.763040662944126e-05,,,,,C
68194535,68194532,0,9168186,residential,,,Haas Avenue Southeast,,False,True,87.63347856166843,"LINESTRING (-84.3443615 33.7401376, -84.3443637 33.740625, -84.3443642 33.7407401, -84.3443646 33.7408236, -84.3443651 33.7409257)",87.63347856166843,1.4909014268715717,0.0001082711590761,,,,,C
68194535,68196085,0,586591018,secondary,,,Glenwood Avenue Southeast,GA 260,False,False,93.62202810036148,"LINESTRING (-84.3443615 33.7401376, -84.3444617 33.7401378, -84.3446397 33.7401381, -84.3449975 33.7401388, -84.3452679 33.7401393, -84.345374 33.7401395)",93.62202810036146,1.6391841598624173,0.0004035670687829,,,,,B
68196078,68282969,0,9191542,residential,,,Brownwood Avenue Southeast,,False,False,120.8929664686527,"LINESTRING (-84.3480214 33.7401609, -84.3480224 33.7401213, -84.348046 33.7391337, -84.3480474 33.7390739)",120.8929664686527,1.5757421011635184,0.0013291922971532,,,,,C
68196078,68196080,0,563545374,secondary,,,Glenwood Avenue Southeast,GA 260,False,False,104.93353326417026,"LINESTRING (-84.3480214 33.7401609, -84.3478111 33.7401606, -84.3471119 33.7401556, -84.347008 33.7401549, -84.3468866 33.740154)",104.93353326417024,1.4639504685342546,0.0029451438551578,,,,,B
68196078,69221929,0,563545374,secondary,,,Glenwood Avenue Southeast,GA 260,False,True,114.22925669686464,"LINESTRING (-84.3480214 33.7401609, -84.3480983 33.7401624, -84.3485025 33.7401704, -84.348578 33.7401717, -84.3488458 33.7401878, -84.3491454 33.7402207, -84.3492506 33.7402407)",114.22925669686464,1.6943108654059855,0.0044441673707398,,,,,B
68196080,68282971,0,9192795,residential,,,Joseph Avenue Southeast,,False,False,122.10431653269208,"LINESTRING (-84.3468866 33.740154, -84.3468858 33.7401046, -84.3468816 33.7398547, -84.3468691 33.7391202, -84.346868 33.739056)",122.10431653269208,1.3244264143406097,0.0014307303247377,,,,,C
68196080,68196082,0,563545374,secondary,,,Glenwood Avenue Southeast,GA 260,False,False,100.09593906157068,"LINESTRING (-84.3468866 33.740154, -84.3467684 33.7401535, -84.3466047 33.7401527, -84.3464549 33.740152, -84.3462744 33.7401512, -84.3461235 33.7401505, -84.3458294 33.7401491, -84.3458041 33.740149)",100.0959390615707,1.4524290642722293,0.0012758081831834,,,,,B
68196080,68196078,0,563545374,secondary,,,Glenwood Avenue Southeast,GA 260,False,True,104.93353326417024,"LINESTRING (-84.3468866 33.740154, -84.347008 33.7401549, -84.3471119 33.7401556, -84.3478111 33.7401606, -84.3480214 33.7401609)",104.93353326417026,1.463950468534255,0.0027278200128145,,,,,B
68196082,5430678777,0,563545374,secondary,,,Glenwood Avenue Southeast,GA 260,False,False,7.196334377791928,"LINESTRING (-84.3458041 33.740149, -84.3457263 33.7401473)",7.196334377791928,1.6617631245683464,0.0032083371557881,,,,,B
68196082,68196080,0,563545374,secondary,,,Glenwood Avenue Southeast,GA 260,False,True,100.0959390615707,"LINESTRING (-84.3458041 33.740149, -84.3458294 33.7401491, -84.3461235 33.7401505, -84.3462744 33.7401512, -84.3464549 33.740152, -84.3466047 33.7401527, -84.3467684 33.7401535, -84.3468866 33.740154)",100.09593906157068,1.4524290642722293,0.0012387759599792,,,,,B
68196082,68282973,0,933056111,residential,,,Gresham Avenue Southeast,,False,True,123.01055534292853,"LINESTRING (-84.3458041 33.740149, -84.3458041 33.7400927, -84.3458041 33.7398268, -84.3458041 33.7397846, -84.3458041 33.739643, -84.3458253 33.739043)",123.01055534292853,1.5934562601313498,0.0013432597325912,,,,,C
68196085,5430678783,0,563545373,tertiary,,,Flat Shoals Avenue Southeast,,False,True,33.140523150019845,"LINESTRING (-84.345374 33.7401395, -84.3454608 33.7402202, -84.345613 33.7403616)",33.140523150019845,1.3511132054293722,0.0027815648302571,,,,,B
68196085,5430678777,0,563545374,secondary,,,Glenwood Avenue Southeast,GA 260,False,True,32.58730307687715,"LINESTRING (-84.345374 33.7401395, -84.3455115 33.7401425, -84.3457263 33.7401473)",32.58730307687715,1.3387967152077345,0.000813807151812,,,,,B
68196085,68211351,0,563545376,tertiary,,,Flat Shoals Avenue Southeast,,False,False,82.03969164048453,"LINESTRING (-84.345374 33.7401395, -84.3452866 33.7400706, -84.3450019 33.7398463, -84.3448422 33.7397204, -84.3447878 33.7396775, -84.3447462 33.7396447, -84.34473 33.739632)",82.03969164048453,1.636467196428848,0.0006386856157827,,,,,B
68196085,68194535,0,586591018,secondary,,,Glenwood Avenue Southeast,GA 260,False,True,93.62202810036146,"LINESTRING (-84.345374 33.7401395, -84.3452679 33.7401393, -84.3449975 33.7401388, -84.3446397 33.7401381, -84.3444617 33.7401378, -84.3443615 33.7401376)",93.62202810036148,1.6391841598624175,0.0003528281136134,,,,,B
68196556,69133293,0,46226098,secondary,,35 mph,Dekalb Avenue Northeast,,False,True,19.928284664711445,"LINESTRING (-84.3491224 33.7601562, -84.3493108 33.7600691)",19.928284664711445,1.4852330717415874,0.0019478588701973,,,,,B
68196556,5649592816,0,9168348,secondary,,35 mph,Dekalb Avenue Northeast,,False,False,21.656010685848354,"LINESTRING (-84.3491224 33.7601562, -84.3490441 33.7601927, -84.3489179 33.7602512)",21.656010685848354,1.4852249187926243,0.0025345430686559,,,,,B
68196556,2511829122,0,243822814,trunk_link,,,,,True,False,31.846602030139174,"LINESTRING (-84.3491224 33.7601562, -84.3492265 33.7601828, -84.3493431 33.7602558, -84.3494029 33.7603113)",159.06625550933967,9.480433315711467,0.0007030110684265,,,,,A
68196558,1400950462,0,595373213,secondary,3,35 mph,Dekalb Avenue Northeast,,False,False,39.894729164893086,"LINESTRING (-84.3481783 33.7605163, -84.3485793 33.7603837)",39.894729164893086,1.6150530017106874,0.0010363611945104,,,,,B
68196558,68374063,0,9190898,residential,,,Josephine Street Northeast,,True,False,495.68174763763193,"LINESTRING (-84.3481783 33.7605163, -84.3480632 33.7648902, -84.348061 33.764973)",687.6511349066125,5.942592898644287,5.78929073794039e-05,,,,,C
68196558,68196565,0,595373213,secondary,3,35 mph,Dekalb Avenue Northeast,,False,True,120.66217196199536,"LINESTRING (-84.3481783 33.7605163, -84.3480475 33.7605563, -84.347788 33.7606356, -84.3475493 33.7606973, -84.3475117 33.760707, -84.3469284 33.7608241)",120.66217196199536,1.493986131256342,0.0008329244358687,,,,,B
68196565,68374066,0,9187079,residential,,,Elmira Place Northeast,,False,False,458.96994626126406,"LINESTRING (-84.3469284 33.7608241, -84.3469265 33.7610465, -84.3468944 33.7648851, -84.3468929 33.7649516)",458.96994626126406,1.4828789907238369,6.312310773455253e-05,,,,,C
68196565,68196558,0,595373213,secondary,3,35 mph,Dekalb Avenue Northeast,,False,False,120.66217196199536,"LINESTRING (-84.3469284 33.7608241, -84.3475117 33.760707, -84.3475493 33.7606973, -84.347788 33.7606356, -84.3480475 33.7605563, -84.3481783 33.7605163)",120.66217196199536,1.4939861312563418,0.0008460901126248,,,,,B
68196565,68196571,0,595373213,secondary,3,35 mph,Dekalb Avenue Northeast,,False,True,130.79998507202242,"LINESTRING (-84.3469284 33.7608241, -84.346581 33.7608932, -84.3461881 33.7609657, -84.3455443 33.7610671)",130.79998507202242,1.488245442800756,0.0006492662509839,,,,,B
68196571,68168815,0,9172979,residential,,,Candler Street Northeast,,False,False,204.3732357593638,"LINESTRING (-84.3455443 33.7610671, -84.3455435 33.7611431, -84.3455392 33.7615603, -84.3455389 33.7615848, -84.3455364 33.7618201, -84.3455347 33.7619821, -84.3455301 33.7624211, -84.345525 33.762905)",204.3732357593638,1.4578430406598877,0.0004220230631395,,,,,C
68196571,68196565,0,595373213,secondary,3,35 mph,Dekalb Avenue Northeast,,False,False,130.79998507202242,"LINESTRING (-84.3455443 33.7610671, -84.3461881 33.7609657, -84.346581 33.7608932, -84.3469284 33.7608241)",130.79998507202242,1.4882454428007554,0.0006517911752933,,,,,B
68196571,68196574,0,595373213,secondary,3,35 mph,Dekalb Avenue Northeast,,False,True,213.782763396309,"LINESTRING (-84.3455443 33.7610671, -84.3452992 33.7611061, -84.3450227 33.7611501, -84.3447451 33.7611942, -84.3443575 33.7612555, -84.3443044 33.7612635, -84.3441281 33.7612901, -84.3440157 33.761309, -84.3439364 33.7613224, -84.3437875 33.7613537, -84.3432857 33.7614733)",213.78276339630887,1.2428256845053522,0.0002451581269919,,,,,B
68196574,68196571,0,595373213,secondary,3,35 mph,Dekalb Avenue Northeast,,False,False,213.78276339630887,"LINESTRING (-84.3432857 33.7614733, -84.3437875 33.7613537, -84.3439364 33.7613224, -84.3440157 33.761309, -84.3441281 33.7612901, -84.3443044 33.7612635, -84.3443575 33.7612555, -84.3447451 33.7611942, -84.3450227 33.7611501, -84.3452992 33.7611061, -84.3455443 33.7610671)",213.782763396309,1.2428256845053531,0.0002451581269919,,,,,B
68197091,68307804,0,"[9177992, 9168427]",residential,,,"['Lyndale Drive Southeast', 'Gresham Avenue Southeast']",,False,"[False, True]",77.21327881388366,"LINESTRING (-84.346765 33.727641, -84.346678 33.727631, -84.346372 33.727635, -84.345931 33.727641)",77.21327881388366,1.9395426392547308,0.0010608890306587,,,,,C
68197091,69223273,0,9168427,residential,,,Lyndale Drive Southeast,,False,True,240.10006845578425,"LINESTRING (-84.346765 33.727641, -84.348257 33.727601, -84.3486577 33.7275912, -84.34936 33.727574)",240.10006845578425,1.2237985274481016,4.508793409610896e-06,,,,,C
68197091,69271770,0,9175082,residential,,,Beechview Drive Southeast,,False,True,354.1152584689685,"LINESTRING (-84.346765 33.727641, -84.346781 33.727604, -84.346777 33.727584, -84.346772 33.727243, -84.346775 33.727134, -84.346807 33.726984, -84.346895 33.726817, -84.347023 33.726559, -84.347097 33.726455, -84.347187 33.72638, -84.34727 33.726345, -84.34738 33.72632, -84.347556 33.72631, -84.347867 33.726307, -84.348218 33.726312, -84.3486811 33.7263348, -84.349376 33.726369)",354.1152584689685,1.551750854217822,0.0004791945635734,,,,,C
68197091,69499967,0,9186839,residential,,,Stoneybrook Drive Southeast,,False,True,363.22797047056827,"LINESTRING (-84.346765 33.727641, -84.346745 33.727773, -84.346728 33.727964, -84.346718 33.72828, -84.346762 33.728463, -84.346859 33.728685, -84.347023 33.728853, -84.347219 33.728988, -84.347324 33.729017, -84.348261 33.729049, -84.349346 33.729085)",363.22797047056815,1.3992874123207797,0.0006428337057195,,,,,C
68198187,68198195,0,9168591,residential,,,Mansfield Avenue Northeast,,False,False,128.31991288332978,"LINESTRING (-84.347177 33.768031, -84.3463767 33.7682117, -84.3463021 33.7682126, -84.3462487 33.7681829, -84.3459573 33.7679314)",128.3199128833298,1.522260320883953,0.0002199690011435,,,,,C
68198187,69225697,0,9168591,residential,,,Mansfield Avenue Northeast,,False,True,174.65225073859682,"LINESTRING (-84.347177 33.768031, -84.347993 33.767834, -84.348332 33.767823, -84.3485709 33.7678233, -84.3489071 33.7678238, -84.3489508 33.7678239, -84.3490324 33.7678266)",174.65225073859682,1.548216117006528,0.0005608337829101,,,,,C
68198187,68265032,0,9173876,residential,,,Felder Avenue Northeast,,False,False,106.05712872414225,"LINESTRING (-84.347177 33.768031, -84.3471787 33.7681008, -84.3472001 33.7689846)",106.05712872414225,1.4198940639035094,0.0003627474591145,,,,,C
68198195,68212384,0,9170624,residential,,,Euclid Avenue Northeast,,False,False,30.73788384085896,"LINESTRING (-84.3459573 33.7679314, -84.3456582 33.7680522)",30.73788384085896,1.5106343371408737,0.0008570915685443,,,,,C
68198195,68198187,0,9168591,residential,,,Mansfield Avenue Northeast,,False,True,128.3199128833298,"LINESTRING (-84.3459573 33.7679314, -84.3462487 33.7681829, -84.3463021 33.7682126, -84.3463767 33.7682117, -84.347177 33.768031)",128.31991288332978,1.5222603208839531,0.0004249086909217,,,,,C
68198195,68212379,0,9170624,residential,,,Euclid Avenue Northeast,,False,True,124.3939965202898,"LINESTRING (-84.3459573 33.7679314, -84.346255 33.767757, -84.34697 33.767198)",124.3939965202898,1.4895353641458715,0.0008916589846846,,,,,C
68199968,68194532,0,9168846,residential,,,Metropolitan Place Southeast,,False,False,201.1269255932552,"LINESTRING (-84.3457995 33.7422854, -84.345682 33.742174, -84.3453228 33.7418251, -84.3452452 33.7417523, -84.3443651 33.7409257)",201.1269255932552,1.1999868814924533,0.0001483693617989,,,,,C
