osmid,y,x,street_count,highway,ref,geometry
72843112,39.9092769,116.3504632,3,motorway_junction,,POINT (116.3504632 39.9092769)
72846241,39.9011188,116.4300118,3,,,POINT (116.4300118 39.9011188)
76457576,39.9233038,116.4289313,3,,,POINT (116.4289313 39.9233038)
76457579,39.9232484,116.4276729,3,,,POINT (116.4276729 39.9232484)
76457580,39.9229458,116.4276021,3,,,POINT (116.4276021 39.9229458)
76457599,39.9228485,116.4276536,3,,,POINT (116.4276536 39.9228485)
76457600,39.9227278,116.4278482,3,,,POINT (116.4278482 39.9227278)
76457617,39.9228705,116.4289419,3,,,POINT (116.4289419 39.9228705)
76457684,39.9229985,116.4045876,5,traffic_signals,,POINT (116.4045876 39.9229985)
76457858,39.9220797,116.3962128,3,traffic_signals,,POINT (116.3962128 39.9220797)
76457861,39.9216829,116.3854505,3,,,POINT (116.3854505 39.9216829)
76457875,39.9212845,116.3766692,4,,,POINT (116.3766692 39.9212845)
76458030,39.9400287,116.4278373,3,,,POINT (116.4278373 39.9400287)
76458031,39.9400254,116.427258,3,,,POINT (116.427258 39.9400254)
77732047,39.9026233,116.36781,5,traffic_signals,,POINT (116.36781 39.9026233)
77732049,39.9027717,116.3701639,5,,,POINT (116.3701639 39.9027717)
77732582,39.8984218,116.3680017,4,,,POINT (116.3680017 39.8984218)
77734114,39.9133673,116.3676231,6,traffic_signals,,POINT (116.3676231 39.9133673)
77738854,39.8932734,116.36814,3,,,POINT (116.36814 39.8932734)
77744964,39.8899755,116.391982,3,,,POINT (116.391982 39.8899755)
77746327,39.8879779,116.3616149,4,traffic_signals,,POINT (116.3616149 39.8879779)
77746331,39.8881102,116.3766405,3,,,POINT (116.3766405 39.8881102)
77746332,39.8881644,116.3783811,4,traffic_signals,,POINT (116.3783811 39.8881644)
77746334,39.8882132,116.3808627,3,,,POINT (116.3808627 39.8882132)
77746337,39.8887971,116.3871672,3,,,POINT (116.3871672 39.8887971)
77746338,39.8896141,116.3905844,3,,,POINT (116.3905844 39.8896141)
77746341,39.8906046,116.3948261,4,traffic_signals,,POINT (116.3948261 39.8906046)
77751976,39.9228849,116.400032,4,traffic_signals,,POINT (116.400032 39.9228849)
90235922,39.913177,116.3715346,4,,,POINT (116.3715346 39.913177)
90235924,39.9129968,116.3754967,3,,,POINT (116.3754967 39.9129968)
90235937,39.909774,116.375691,3,,,POINT (116.375691 39.909774)
90235944,39.9142307,116.3754537,3,,,POINT (116.3754537 39.9142307)
90235958,39.9394373,116.4106041,4,traffic_signals,,POINT (116.4106041 39.9394373)
100631017,39.9398753,116.438347,4,traffic_signals,,POINT (116.438347 39.9398753)
100634747,39.9210999,116.4345187,4,traffic_signals,,POINT (116.4345187 39.9210999)
100651858,39.9118894,116.4305921,4,,,POINT (116.4305921 39.9118894)
100653372,39.9119335,116.4348347,4,,,POINT (116.4348347 39.9119335)
124178220,39.8984593,116.3898501,3,,,POINT (116.3898501 39.8984593)
127235022,39.9425474,116.4382658,4,,,POINT (116.4382658 39.9425474)
127265129,39.9471223,116.4020833,3,,,POINT (116.4020833 39.9471223)
129899686,39.9118787,116.4291556,3,,,POINT (116.4291556 39.9118787)
209305766,39.939928,116.4270287,3,,,POINT (116.4270287 39.939928)
209315526,39.9150301,116.4288925,3,,,POINT (116.4288925 39.9150301)
235063367,39.9500958,116.3891134,4,traffic_signals,,POINT (116.3891134 39.9500958)
235066104,39.9478339,116.3994599,3,,,POINT (116.3994599 39.9478339)
237270566,39.8958109,116.4123448,4,traffic_signals,,POINT (116.4123448 39.8958109)
237271752,39.8864148,116.4128571,3,,,POINT (116.4128571 39.8864148)
237271753,39.8856978,116.4132394,5,,,POINT (116.4132394 39.8856978)
237271758,39.8825302,116.4145195,4,traffic_signals,,POINT (116.4145195 39.8825302)
237536288,39.9368461,116.346339,3,,,POINT (116.346339 39.9368461)
237536317,39.9361708,116.3465845,4,traffic_signals,,POINT (116.3465845 39.9361708)
244252919,39.9392264,116.3510133,3,,,POINT (116.3510133 39.9392264)
244252920,39.9391661,116.352462,5,traffic_signals,,POINT (116.352462 39.9391661)
244253761,39.9095765,116.4294788,3,,,POINT (116.4294788 39.9095765)
244255936,39.9263809,116.3737671,4,traffic_signals,,POINT (116.3737671 39.9263809)
244882982,39.9460816,116.4369882,4,traffic_signals,,POINT (116.4369882 39.9460816)
245104009,39.8996414,116.4121674,4,,,POINT (116.4121674 39.8996414)
245104010,39.8993156,116.4122018,4,,,POINT (116.4122018 39.8993156)
245106236,39.8859918,116.4125092,3,,,POINT (116.4125092 39.8859918)
245106356,39.8848214,116.3787,4,traffic_signals,,POINT (116.3787 39.8848214)
245106787,39.8821886,116.3890659,4,,,POINT (116.3890659 39.8821886)
245106788,39.8822448,116.3909002,3,,,POINT (116.3909002 39.8822448)
245106850,39.8819431,116.3788219,3,traffic_signals,,POINT (116.3788219 39.8819431)
245106851,39.8819821,116.3811461,4,traffic_signals,,POINT (116.3811461 39.8819821)
245106852,39.8820187,116.3838254,4,traffic_signals,,POINT (116.3838254 39.8820187)
245106853,39.882123,116.3869417,4,traffic_signals,,POINT (116.3869417 39.882123)
245107081,39.8793597,116.386883,4,,,POINT (116.386883 39.8793597)
245107309,39.8794366,116.3892054,3,,,POINT (116.3892054 39.8794366)
245107394,39.8794795,116.391102,5,,,POINT (116.391102 39.8794795)
245107640,39.8867997,116.4015235,3,,,POINT (116.4015235 39.8867997)
245108056,39.8826502,116.4188009,5,traffic_signals,,POINT (116.4188009 39.8826502)
245108057,39.8827779,116.4252753,5,,,POINT (116.4252753 39.8827779)
245108059,39.8830132,116.4316058,3,,,POINT (116.4316058 39.8830132)
245108060,39.8830811,116.4341819,4,traffic_signals,,POINT (116.4341819 39.8830811)
245108123,39.8859868,116.4161388,3,,,POINT (116.4161388 39.8859868)
245108424,39.8850112,116.4250678,3,,,POINT (116.4250678 39.8850112)
245108433,39.8922339,116.4215886,4,traffic_signals,,POINT (116.4215886 39.8922339)
245112285,39.8980487,116.3548481,3,,,POINT (116.3548481 39.8980487)
245112286,39.8980865,116.3570238,5,,,POINT (116.3570238 39.8980865)
245142586,39.9503467,116.4262917,3,,,POINT (116.4262917 39.9503467)
245145005,39.943472,116.4277733,3,,,POINT (116.4277733 39.943472)
245145380,39.9350394,116.4195328,3,traffic_signals,,POINT (116.4195328 39.9350394)
245145493,39.9322423,116.4304239,3,,,POINT (116.4304239 39.9322423)
245145494,39.9302262,116.4304387,3,,,POINT (116.4304387 39.9302262)
245146215,39.9322725,116.433523,3,,,POINT (116.433523 39.9322725)
245146555,39.9352143,116.4336682,3,,,POINT (116.4336682 39.9352143)
250041137,39.9030886,116.4004673,3,,,POINT (116.4004673 39.9030886)
252852458,39.9268148,116.3496559,3,,,POINT (116.3496559 39.9268148)
252852844,39.9392437,116.3665135,4,traffic_signals,,POINT (116.3665135 39.9392437)
252853363,39.9125786,116.3537336,4,,,POINT (116.3537336 39.9125786)
252853521,39.9195843,116.3583946,4,traffic_signals,,POINT (116.3583946 39.9195843)
252853526,39.9277474,116.3611216,3,,,POINT (116.3611216 39.9277474)
252853591,39.9127811,116.3624677,3,,,POINT (116.3624677 39.9127811)
260329796,39.9134118,116.3863289,1,,,POINT (116.3863289 39.9134118)
260329838,39.9133673,116.3851805,4,,,POINT (116.3851805 39.9133673)
260560252,39.9269964,116.3903114,3,traffic_signals,,POINT (116.3903114 39.9269964)
260560353,39.9217752,116.3875958,3,traffic_signals,,POINT (116.3875958 39.9217752)
262773794,39.8995766,116.4127527,3,,,POINT (116.4127527 39.8995766)
262773861,39.8993491,116.4264322,3,,,POINT (116.4264322 39.8993491)
262774308,39.898471,116.4318312,3,,,POINT (116.4318312 39.898471)
262774376,39.9007088,116.4302691,3,motorway_junction,,POINT (116.4302691 39.9007088)
262774483,39.9046308,116.4297597,3,,,POINT (116.4297597 39.9046308)
264602904,39.9492603,116.4292515,3,,,POINT (116.4292515 39.9492603)
264825574,39.9170515,116.3500655,4,traffic_signals,,POINT (116.3500655 39.9170515)
264825920,39.9363058,116.3492407,4,traffic_signals,,POINT (116.3492407 39.9363058)
264827356,39.9500162,116.3727974,4,traffic_signals,,POINT (116.3727974 39.9500162)
264827526,39.9482665,116.3741555,3,,,POINT (116.3741555 39.9482665)
264827528,39.9496728,116.3740445,3,,,POINT (116.3740445 39.9496728)
264827845,39.9472299,116.4023495,3,,,POINT (116.4023495 39.9472299)
264827848,39.948123,116.4023311,3,,,POINT (116.4023311 39.948123)
264827885,39.9471997,116.4017461,3,,,POINT (116.4017461 39.9471997)
265710690,39.9429953,116.343849,4,,,POINT (116.343849 39.9429953)
265710691,39.9425196,116.3452745,3,,,POINT (116.3452745 39.9425196)
265710694,39.9417329,116.3456934,3,,,POINT (116.3456934 39.9417329)
265710783,39.9488105,116.3423845,5,traffic_signals,,POINT (116.3423845 39.9488105)
266108997,39.9106517,116.4116696,3,,,POINT (116.4116696 39.9106517)
266109027,39.9100914,116.4116839,3,,,POINT (116.4116839 39.9100914)
266109063,39.9113427,116.4116518,3,,,POINT (116.4116518 39.9113427)
266109099,39.9127672,116.4116151,4,,,POINT (116.4116151 39.9127672)
266109207,39.9086367,116.4188622,3,,,POINT (116.4188622 39.9086367)
266109208,39.9070814,116.4189377,3,,,POINT (116.4189377 39.9070814)
266109232,39.9085447,116.4162466,3,,,POINT (116.4162466 39.9085447)
266109235,39.9088008,116.4206856,4,,,POINT (116.4206856 39.9088008)
266109287,39.9044036,116.4183846,3,,,POINT (116.4183846 39.9044036)
266109346,39.9037089,116.4228685,3,,,POINT (116.4228685 39.9037089)
266109384,39.90453,116.4277484,1,,,POINT (116.4277484 39.90453)
266109385,39.9043179,116.4273371,3,,,POINT (116.4273371 39.9043179)
266109386,39.9037779,116.4272909,3,,,POINT (116.4272909 39.9037779)
266109503,39.9100496,116.4233814,1,,,POINT (116.4233814 39.9100496)
266109691,39.9168027,116.430903,3,,,POINT (116.430903 39.9168027)
266109692,39.9168002,116.4347655,3,,,POINT (116.4347655 39.9168002)
266109720,39.9142204,116.4348385,3,,,POINT (116.4348385 39.9142204)
266109722,39.9141971,116.4309443,3,,,POINT (116.4309443 39.9141971)
266109723,39.914242,116.4289305,3,,,POINT (116.4289305 39.914242)
266109741,39.9128641,116.4304964,3,,,POINT (116.4304964 39.9128641)
266109743,39.9128802,116.4348208,3,,,POINT (116.4348208 39.9128802)
266109772,39.9142087,116.4303031,4,,,POINT (116.4303031 39.9142087)
266110161,39.9210905,116.437614,3,,,POINT (116.437614 39.9210905)
266110162,39.9190717,116.4376014,4,,,POINT (116.4376014 39.9190717)
266110505,39.9119377,116.4376102,3,,,POINT (116.4376102 39.9119377)
266110531,39.9104018,116.4347794,4,,,POINT (116.4347794 39.9104018)
266110553,39.9089995,116.4348051,3,,,POINT (116.4348051 39.9089995)
266111539,39.915576,116.4115159,5,,,POINT (116.4115159 39.915576)
266111554,39.9238812,116.4089093,3,,,POINT (116.4089093 39.9238812)
266111556,39.923811,116.4112442,4,,,POINT (116.4112442 39.923811)
266111572,39.9245405,116.4088868,1,,,POINT (116.4088868 39.9245405)
266111580,39.925912,116.404469,3,,,POINT (116.404469 39.925912)
266111640,39.932144,116.3995446,3,,,POINT (116.3995446 39.932144)
266111650,39.9319664,116.4001186,3,,,POINT (116.4001186 39.9319664)
266111653,39.9228909,116.4005434,5,traffic_signals,,POINT (116.4005434 39.9228909)
266111654,39.9169658,116.4008014,4,,,POINT (116.4008014 39.9169658)
266111655,39.9139032,116.4009101,4,,,POINT (116.4009101 39.9139032)
266111656,39.9116304,116.4010405,4,,,POINT (116.4010405 39.9116304)
266111657,39.9106728,116.4010542,4,,,POINT (116.4010542 39.9106728)
266111658,39.9106527,116.4005725,3,,,POINT (116.4005725 39.9106527)
266112062,39.9163332,116.4378772,3,,,POINT (116.4378772 39.9163332)
266112217,39.9210914,116.4363926,3,,,POINT (116.4363926 39.9210914)
266112219,39.9190707,116.4364306,3,,,POINT (116.4364306 39.9190707)
266112274,39.9231176,116.4314339,3,,,POINT (116.4314339 39.9231176)
266112275,39.9210469,116.4315926,3,,,POINT (116.4315926 39.9210469)
266112277,39.9206464,116.4286344,3,,,POINT (116.4286344 39.9206464)
266112285,39.9127941,116.4267891,3,,,POINT (116.4267891 39.9127941)
266112287,39.9107401,116.4272749,3,,,POINT (116.4272749 39.9107401)
266112313,39.908851,116.4246312,3,,,POINT (116.4246312 39.908851)
266112314,39.9071688,116.4246731,3,,,POINT (116.4246731 39.9071688)
266112315,39.9107386,116.4246233,3,,,POINT (116.4246233 39.9107386)
266112331,39.9092137,116.4075955,3,traffic_signals,,POINT (116.4075955 39.9092137)
266112346,39.9106583,116.4061418,3,,,POINT (116.4061418 39.9106583)
266112347,39.9107201,116.4076374,3,,,POINT (116.4076374 39.9107201)
266112409,39.913991,116.4027223,3,,,POINT (116.4027223 39.913991)
266112411,39.9116905,116.4028219,4,,,POINT (116.4028219 39.9116905)
266112420,39.9161936,116.404813,1,,,POINT (116.404813 39.9161936)
266112527,39.9148761,116.4115475,3,,,POINT (116.4115475 39.9148761)
266112544,39.9162679,116.4114844,3,,,POINT (116.4114844 39.9162679)
266112545,39.9154972,116.4058676,3,,,POINT (116.4058676 39.9154972)
266112589,39.9294417,116.3757989,3,,,POINT (116.3757989 39.9294417)
266112653,39.9264209,116.3758057,3,,,POINT (116.3758057 39.9264209)
266112660,39.9260148,116.3757649,4,,,POINT (116.3757649 39.9260148)
266112661,39.9317618,116.3778985,3,traffic_signals,,POINT (116.3778985 39.9317618)
269487711,39.9440041,116.4020191,3,traffic_signals,,POINT (116.4020191 39.9440041)
269489736,39.9010387,116.4004849,4,traffic_signals,,POINT (116.4004849 39.9010387)
269489741,39.9011983,116.4054538,4,traffic_signals,,POINT (116.4054538 39.9011983)
269489742,39.9009758,116.4075167,3,,,POINT (116.4075167 39.9009758)
269489746,39.9006215,116.4120747,3,,,POINT (116.4120747 39.9006215)
269489762,39.897951,116.4056237,3,traffic_signals,,POINT (116.4056237 39.897951)
269489894,39.897912,116.4065198,3,,,POINT (116.4065198 39.897912)
269490574,39.9396274,116.4254318,3,,,POINT (116.4254318 39.9396274)
269490578,39.9386211,116.4254608,3,,,POINT (116.4254608 39.9386211)
269490773,39.9352106,116.4347919,3,,,POINT (116.4347919 39.9352106)
269491201,39.9348549,116.389949,3,,,POINT (116.389949 39.9348549)
269491207,39.9321112,116.3865485,3,,,POINT (116.3865485 39.9321112)
269491215,39.9375464,116.3871313,3,,,POINT (116.3871313 39.9375464)
269491223,39.936924,116.3885831,3,,,POINT (116.3885831 39.936924)
269491225,39.9369575,116.3898366,3,,,POINT (116.3898366 39.9369575)
269491723,39.9342552,116.3833449,3,,,POINT (116.3833449 39.9342552)
269491725,39.9319854,116.3835006,4,traffic_signals,,POINT (116.3835006 39.9319854)
269491726,39.9343217,116.3792753,3,,,POINT (116.3792753 39.9343217)
269491729,39.9342685,116.3819253,2,,,POINT (116.3819253 39.9342685)
269491779,39.9347223,116.3889986,3,,,POINT (116.3889986 39.9347223)
269491782,39.9351535,116.389933,3,,,POINT (116.389933 39.9351535)
269491783,39.9351381,116.3890113,3,,,POINT (116.3890113 39.9351381)
269491787,39.9360646,116.3898843,3,,,POINT (116.3898843 39.9360646)
287334202,39.9467817,116.4271856,3,motorway_junction,3,POINT (116.4271856 39.9467817)
288044631,39.8771497,116.3680072,4,traffic_signals,,POINT (116.3680072 39.8771497)
288044924,39.8883347,116.3470336,4,traffic_signals,,POINT (116.3470336 39.8883347)
288046085,39.8958172,116.4104373,3,,,POINT (116.4104373 39.8958172)
288046105,39.897926,116.4107671,3,,,POINT (116.4107671 39.897926)
288046232,39.8958679,116.4107774,3,,,POINT (116.4107774 39.8958679)
288747313,39.8766809,116.3530655,4,traffic_signals,,POINT (116.3530655 39.8766809)
290313205,39.9041868,116.3570057,3,,,POINT (116.3570057 39.9041868)
290313208,39.9042018,116.3547556,4,,,POINT (116.3547556 39.9042018)
290313279,39.9059433,116.3506919,3,,,POINT (116.3506919 39.9059433)
290597172,39.938675,116.3473616,4,,,POINT (116.3473616 39.938675)
290597176,39.9389201,116.3483644,3,,,POINT (116.3483644 39.9389201)
290597179,39.9390115,116.35097,3,,,POINT (116.35097 39.9390115)
290597187,39.9390945,116.3515637,3,,,POINT (116.3515637 39.9390945)
290597381,39.9407667,116.37755,1,,,POINT (116.37755 39.9407667)
290597415,39.9349852,116.3845427,2,,,POINT (116.3845427 39.9349852)
290597862,39.9422564,116.3742634,3,,,POINT (116.3742634 39.9422564)
290598250,39.9423976,116.3455028,3,,,POINT (116.3455028 39.9423976)
290598355,39.9411336,116.3729587,4,,,POINT (116.3729587 39.9411336)
290598471,39.9470613,116.3671491,3,,,POINT (116.3671491 39.9470613)
290598819,39.9425168,116.3733054,3,traffic_signals,,POINT (116.3733054 39.9425168)
290598834,39.9423901,116.3743677,3,,,POINT (116.3743677 39.9423901)
290599228,39.9419693,116.3730328,3,,,POINT (116.3730328 39.9419693)
290599811,39.9365621,116.3785231,3,,,POINT (116.3785231 39.9365621)
290599832,39.9342938,116.3796917,3,,,POINT (116.3796917 39.9342938)
292593666,39.9479312,116.3499913,3,,,POINT (116.3499913 39.9479312)
292594052,39.9446897,116.3500363,3,,,POINT (116.3500363 39.9446897)
292594360,39.9440181,116.3499165,3,,,POINT (116.3499165 39.9440181)
294115593,39.9432208,116.4272676,4,,,POINT (116.4272676 39.9432208)
294115822,39.9419461,116.4272657,3,,,POINT (116.4272657 39.9419461)
294115828,39.941086,116.426973,3,,,POINT (116.426973 39.941086)
294122522,39.9478081,116.4130159,3,,,POINT (116.4130159 39.9478081)
294122642,39.9479506,116.41382,3,,,POINT (116.41382 39.9479506)
294123336,39.9395923,116.4301248,3,,,POINT (116.4301248 39.9395923)
294123609,39.939559,116.4106084,4,traffic_signals,,POINT (116.4106084 39.939559)
317994352,39.9296116,116.4304418,3,,,POINT (116.4304418 39.9296116)
317994548,39.9255588,116.4284098,3,,,POINT (116.4284098 39.9255588)
317995029,39.8948606,116.4368137,3,motorway_junction,,POINT (116.4368137 39.8948606)
317995035,39.893111,116.4368894,3,,,POINT (116.4368894 39.893111)
318266374,39.8940987,116.3782554,3,,,POINT (116.3782554 39.8940987)
318266382,39.8818122,116.3755318,4,,,POINT (116.3755318 39.8818122)
318266428,39.8792137,116.3812027,4,,,POINT (116.3812027 39.8792137)
320830548,39.8798409,116.4279512,7,traffic_signals,,POINT (116.4279512 39.8798409)
320830552,39.8795423,116.4146278,3,traffic_signals,,POINT (116.4146278 39.8795423)
320832179,39.8828577,116.427823,4,traffic_signals,,POINT (116.427823 39.8828577)
320833082,39.8923813,116.4215684,4,traffic_signals,,POINT (116.4215684 39.8923813)
320833083,39.8959899,116.4213798,4,traffic_signals,,POINT (116.4213798 39.8959899)
320833342,39.8960997,116.4245156,3,,,POINT (116.4245156 39.8960997)
320833343,39.8936414,116.424835,4,,,POINT (116.424835 39.8936414)
321206589,39.9022595,116.4374393,3,,,POINT (116.4374393 39.9022595)
321423760,39.9361746,116.3495591,3,motorway_junction,32,POINT (116.3495591 39.9361746)
321615497,39.9092558,116.3503241,3,motorway_junction,28B,POINT (116.3503241 39.9092558)
321615728,39.9171896,116.3583482,4,traffic_signals,,POINT (116.3583482 39.9171896)
321755996,39.9503703,116.4126967,3,,,POINT (116.4126967 39.9503703)
321756204,39.9483573,116.4190995,4,traffic_signals,,POINT (116.4190995 39.9483573)
321759621,39.9478566,116.4046816,4,,,POINT (116.4046816 39.9478566)
321858132,39.9482526,116.4223778,3,motorway_junction,2,POINT (116.4223778 39.9482526)
321858305,39.9466749,116.4278705,3,,,POINT (116.4278705 39.9466749)
321858307,39.94767,116.4271209,3,,,POINT (116.4271209 39.94767)
321858473,39.9438991,116.4276114,3,motorway_junction,2,POINT (116.4276114 39.9438991)
321858536,39.9441109,116.427783,3,,,POINT (116.427783 39.9441109)
321859190,39.9478369,116.4256685,3,,,POINT (116.4256685 39.9478369)
321859194,39.9457641,116.4272347,3,,,POINT (116.4272347 39.9457641)
321860028,39.9474504,116.3994916,3,,,POINT (116.3994916 39.9474504)
321860029,39.9475214,116.404666,4,traffic_signals,,POINT (116.404666 39.9475214)
321860327,39.9500213,116.378535,3,,,POINT (116.378535 39.9500213)
321860361,39.9499394,116.3738615,5,traffic_signals,,POINT (116.3738615 39.9499394)
322120179,39.8958935,116.4057193,4,traffic_signals,,POINT (116.4057193 39.8958935)
322120183,39.8959542,116.4002974,4,,,POINT (116.4002974 39.8959542)
322120186,39.8950994,116.394874,3,traffic_signals,,POINT (116.394874 39.8950994)
322120245,39.8981178,116.4005992,4,,,POINT (116.4005992 39.8981178)
322120566,39.8958316,116.4091664,4,,,POINT (116.4091664 39.8958316)
322121110,39.8878423,116.3616632,5,traffic_signals,,POINT (116.3616632 39.8878423)
322121113,39.8879613,116.3766825,3,,,POINT (116.3766825 39.8879613)
322121114,39.8880281,116.3785289,4,traffic_signals,,POINT (116.3785289 39.8880281)
322121122,39.8899095,116.3924565,3,,,POINT (116.3924565 39.8899095)
322121123,39.8904511,116.3948587,3,traffic_signals,,POINT (116.3948587 39.8904511)
322121129,39.891551,116.4127638,4,traffic_signals,,POINT (116.4127638 39.891551)
322121386,39.8915554,116.412468,4,traffic_signals,,POINT (116.412468 39.8915554)
322121389,39.8918286,116.4124618,4,traffic_signals,,POINT (116.4124618 39.8918286)
322121508,39.8913965,116.4059633,4,traffic_signals,,POINT (116.4059633 39.8913965)
322121510,39.891504,116.4059575,4,traffic_signals,,POINT (116.4059575 39.891504)
322121568,39.89158,116.4044664,4,,,POINT (116.4044664 39.89158)
322121772,39.8878164,116.3680928,4,traffic_signals,,POINT (116.3680928 39.8878164)
322121800,39.8879889,116.3681278,4,traffic_signals,,POINT (116.3681278 39.8879889)
322444661,39.8856145,116.4134819,5,,,POINT (116.4134819 39.8856145)
322444665,39.8825342,116.4146759,4,traffic_signals,,POINT (116.4146759 39.8825342)
322444788,39.8918359,116.4127558,4,traffic_signals,,POINT (116.4127558 39.8918359)
322444789,39.8958094,116.4125254,4,traffic_signals,,POINT (116.4125254 39.8958094)
322445344,39.8795509,116.4148426,4,traffic_signals,,POINT (116.4148426 39.8795509)
322448790,39.8920948,116.4216174,4,traffic_signals,,POINT (116.4216174 39.8920948)
322449058,39.8922607,116.4328443,4,traffic_signals,,POINT (116.4328443 39.8922607)
322532188,39.8933462,116.421533,3,,,POINT (116.421533 39.8933462)
322532195,39.8973721,116.4291607,4,,,POINT (116.4291607 39.8973721)
324663124,39.9473235,116.3805995,3,,,POINT (116.3805995 39.9473235)
324663125,39.9473011,116.3758873,3,,,POINT (116.3758873 39.9473011)
324663928,39.9471157,116.3737089,4,,,POINT (116.3737089 39.9471157)
324663930,39.9471681,116.3740621,3,,,POINT (116.3740621 39.9471681)
324664065,39.9471463,116.3724104,3,,,POINT (116.3724104 39.9471463)
324664067,39.9472394,116.3707116,3,,,POINT (116.3707116 39.9472394)
324664310,39.9476254,116.3704404,3,,,POINT (116.3704404 39.9476254)
324664311,39.9476317,116.3754448,3,,,POINT (116.3754448 39.9476317)
324664313,39.947658,116.3763325,3,,,POINT (116.3763325 39.947658)
324664761,39.949602,116.3654168,5,traffic_signals,,POINT (116.3654168 39.949602)
325684693,39.8979605,116.3549337,3,,,POINT (116.3549337 39.8979605)
325686442,39.8981334,116.3625236,3,,,POINT (116.3625236 39.8981334)
325686443,39.898296,116.3680229,4,,,POINT (116.3680229 39.898296)
330590615,39.8880348,116.3507476,3,,,POINT (116.3507476 39.8880348)
330592345,39.8909326,116.3468979,4,traffic_signals,,POINT (116.3468979 39.8909326)
330592347,39.8947743,116.346761,3,,,POINT (116.346761 39.8947743)
330592581,39.898124,116.3543206,3,motorway_junction,,POINT (116.3543206 39.898124)
330592587,39.9016029,116.350592,3,,,POINT (116.350592 39.9016029)
330593075,39.9036812,116.3507946,3,,,POINT (116.3507946 39.9036812)
330593079,39.900038,116.3514392,3,traffic_signals,,POINT (116.3514392 39.900038)
330593084,39.8983063,116.3539609,3,,,POINT (116.3539609 39.8983063)
330840058,39.9069007,116.4182618,3,,,POINT (116.4182618 39.9069007)
330842106,39.9057163,116.3621707,3,,,POINT (116.3621707 39.9057163)
330842111,39.905779,116.3819614,3,,,POINT (116.3819614 39.905779)
331147793,39.9268142,116.3472758,4,traffic_signals,,POINT (116.3472758 39.9268142)
331148074,39.9309391,116.3529051,4,,,POINT (116.3529051 39.9309391)
331148075,39.9309524,116.3473675,3,,,POINT (116.3473675 39.9309524)
331148076,39.9309759,116.3433517,4,traffic_signals,,POINT (116.3433517 39.9309759)
331149507,39.9017422,116.3501487,3,,,POINT (116.3501487 39.9017422)
331149508,39.9017495,116.3465013,4,traffic_signals,,POINT (116.3465013 39.9017495)
331149523,39.9098883,116.3502176,3,,,POINT (116.3502176 39.9098883)
331149525,39.9087925,116.3500901,4,,,POINT (116.3500901 39.9087925)
331149527,39.9079166,116.3497661,3,,,POINT (116.3497661 39.9079166)
331149537,39.9042386,116.3497587,3,,,POINT (116.3497587 39.9042386)
331149538,39.9035073,116.3501174,3,,,POINT (116.3501174 39.9035073)
331149627,39.9000437,116.3501391,4,traffic_signals,,POINT (116.3501391 39.9000437)
331149630,39.8975907,116.3507765,3,,,POINT (116.3507765 39.8975907)
331149632,39.89747,116.3514869,3,,,POINT (116.3514869 39.89747)
331150046,39.9223142,116.3432327,4,,,POINT (116.3432327 39.9223142)
331150050,39.9268231,116.3432828,4,,,POINT (116.3432828 39.9268231)
331879537,39.917043,116.3585585,3,traffic_signals,,POINT (116.3585585 39.917043)
331880145,39.9355361,116.3622408,3,traffic_signals,,POINT (116.3622408 39.9355361)
331880521,39.9333291,116.3493887,3,,,POINT (116.3493887 39.9333291)
331880522,39.9311181,116.3494622,4,traffic_signals,,POINT (116.3494622 39.9311181)
331880663,39.9309359,116.3494698,4,traffic_signals,,POINT (116.3494698 39.9309359)
331880664,39.9234335,116.3497946,3,,,POINT (116.3497946 39.9234335)
331880666,39.9210796,116.3498731,4,,,POINT (116.3498731 39.9210796)
331880667,39.9202359,116.3499158,3,,,POINT (116.3499158 39.9202359)
331880671,39.9171913,116.3585605,4,traffic_signals,,POINT (116.3585605 39.9171913)
331880782,39.9170044,116.3505171,5,traffic_signals,,POINT (116.3505171 39.9170044)
331880783,39.9170436,116.3583545,4,traffic_signals,,POINT (116.3583545 39.9170436)
331881038,39.924252,116.349742,3,,,POINT (116.349742 39.924252)
331881289,39.9156056,116.3512096,3,,,POINT (116.3512096 39.9156056)
331881293,39.915775,116.3551425,4,,,POINT (116.3551425 39.915775)
331881297,39.9149357,116.3567822,3,,,POINT (116.3567822 39.9149357)
331881299,39.9149034,116.3581556,3,,,POINT (116.3581556 39.9149034)
331881300,39.9169977,116.3511335,3,,,POINT (116.3511335 39.9169977)
331881313,39.9125288,116.3513538,3,,,POINT (116.3513538 39.9125288)
332263572,39.899796,116.4121396,4,,,POINT (116.4121396 39.899796)
332616104,39.9374315,116.4274573,4,,,POINT (116.4274573 39.9374315)
332616106,39.9382344,116.4270619,3,,,POINT (116.4270619 39.9382344)
332616397,39.9341605,116.4279983,3,,,POINT (116.4279983 39.9341605)
332616400,39.9327179,116.428313,3,,,POINT (116.428313 39.9327179)
332616584,39.9418541,116.4277275,3,,,POINT (116.4277275 39.9418541)
332616585,39.9412269,116.4276853,3,,,POINT (116.4276853 39.9412269)
332616587,39.9374196,116.4278942,3,,,POINT (116.4278942 39.9374196)
332616891,39.9383603,116.4282865,3,,,POINT (116.4282865 39.9383603)
332616892,39.9395753,116.4283654,3,,,POINT (116.4283654 39.9395753)
332617044,39.9412225,116.4273129,3,,,POINT (116.4273129 39.9412225)
