osmid,y,x,highway,street_count,ref,geometry
1424219450,-23.206002,-45.8933071,,1,,POINT (-45.8933071 -23.206002)
1424219459,-23.2054955,-45.8935527,,3,,POINT (-45.8935527 -23.2054955)
1424219460,-23.2050357,-45.8933393,,3,,POINT (-45.8933393 -23.2050357)
1424219461,-23.2050999,-45.8928659,,3,,POINT (-45.8928659 -23.2050999)
1424219462,-23.2049209,-45.8941859,,3,,POINT (-45.8941859 -23.2049209)
1424219483,-23.2019073,-45.8916433,,3,,POINT (-45.8916433 -23.2019073)
1424219485,-23.2015123,-45.8928196,traffic_signals,3,,POINT (-45.8928196 -23.2015123)
1424224435,-23.2017951,-45.8917031,,3,,POINT (-45.8917031 -23.2017951)
1424224442,-23.2018638,-45.8918168,,3,,POINT (-45.8918168 -23.2018638)
1424224471,-23.2018387,-45.891582,,3,,POINT (-45.891582 -23.2018387)
1424224548,-23.2085002,-45.8953195,turning_circle,1,,POINT (-45.8953195 -23.2085002)
1424224552,-23.2063478,-45.894666,,3,,POINT (-45.894666 -23.2063478)
1424224568,-23.2044363,-45.8939949,,3,,POINT (-45.8939949 -23.2044363)
1424224580,-23.2047493,-45.8915565,,3,,POINT (-45.8915565 -23.2047493)
1424234495,-23.2039694,-45.8907268,,3,,POINT (-45.8907268 -23.2039694)
1424234497,-23.2034647,-45.8922066,,3,,POINT (-45.8922066 -23.2034647)
1424234499,-23.2038313,-45.891132,,3,,POINT (-45.891132 -23.2038313)
1424234502,-23.2028309,-45.8907218,,3,,POINT (-45.8907218 -23.2028309)
1424234503,-23.2033325,-45.8909269,,3,,POINT (-45.8909269 -23.2033325)
1424234517,-23.2019237,-45.8948331,,3,,POINT (-45.8948331 -23.2019237)
1424234522,-23.2021577,-45.8947395,,3,,POINT (-45.8947395 -23.2021577)
1424234530,-23.2020355,-45.8945131,,3,,POINT (-45.8945131 -23.2020355)
1424234533,-23.2025156,-45.8932044,traffic_signals,4,,POINT (-45.8932044 -23.2025156)
1424234534,-23.2029801,-45.8919454,,3,,POINT (-45.8919454 -23.2029801)
1424234536,-23.2022357,-45.8912686,,3,,POINT (-45.8912686 -23.2022357)
1424234546,-23.2039894,-45.8931311,,3,,POINT (-45.8931311 -23.2039894)
1424234548,-23.2017546,-45.8921786,,3,,POINT (-45.8921786 -23.2017546)
1424234567,-23.2036981,-45.8953761,,3,,POINT (-45.8953761 -23.2036981)
1424234576,-23.2062371,-45.8948713,,3,,POINT (-45.8948713 -23.2062371)
1424234578,-23.2066669,-45.8950192,,3,,POINT (-45.8950192 -23.2066669)
1424234581,-23.2067309,-45.8947813,,3,,POINT (-45.8947813 -23.2067309)
1424234582,-23.2058227,-45.897934,,3,,POINT (-45.897934 -23.2058227)
1424234583,-23.2070688,-45.8982286,,3,,POINT (-45.8982286 -23.2070688)
1424234585,-23.2065386,-45.8982248,,3,,POINT (-45.8982248 -23.2065386)
1424234587,-23.2034911,-45.8969445,traffic_signals,4,,POINT (-45.8969445 -23.2034911)
1424234592,-23.2077761,-45.8977228,,3,,POINT (-45.8977228 -23.2077761)
1424234594,-23.2085668,-45.8978839,turning_circle,1,,POINT (-45.8978839 -23.2085668)
1424234597,-23.2084753,-45.8972687,,1,,POINT (-45.8972687 -23.2084753)
1424234599,-23.207832,-45.8971516,,3,,POINT (-45.8971516 -23.207832)
1424234600,-23.2078926,-45.8966025,,3,,POINT (-45.8966025 -23.2078926)
1424234603,-23.2080029,-45.8958996,,3,,POINT (-45.8958996 -23.2080029)
1424234604,-23.2082003,-45.8952389,,3,,POINT (-45.8952389 -23.2082003)
1424234609,-23.2083936,-45.8968283,,1,,POINT (-45.8968283 -23.2083936)
1424234610,-23.2073913,-45.8965299,,3,,POINT (-45.8965299 -23.2073913)
1424234611,-23.2069655,-45.8964522,,3,,POINT (-45.8964522 -23.2069655)
1424234614,-23.2074648,-45.8971441,,1,,POINT (-45.8971441 -23.2074648)
1424234617,-23.207489,-45.8950148,,3,,POINT (-45.8950148 -23.207489)
1424234620,-23.2073831,-45.8954393,,3,,POINT (-45.8954393 -23.2073831)
1424234624,-23.2074463,-45.8960666,,3,,POINT (-45.8960666 -23.2074463)
1424234629,-23.2070977,-45.8959895,,3,,POINT (-45.8959895 -23.2070977)
1424236947,-23.2070147,-45.898558,,3,,POINT (-45.898558 -23.2070147)
1424236956,-23.2049097,-45.8975675,,3,,POINT (-45.8975675 -23.2049097)
1424236968,-23.2038509,-45.8943307,,3,,POINT (-45.8943307 -23.2038509)
1424236969,-23.2049918,-45.8949009,,3,,POINT (-45.8949009 -23.2049918)
1424236979,-23.2043096,-45.8973061,,3,,POINT (-45.8973061 -23.2043096)
1424236980,-23.2048647,-45.8962319,,3,,POINT (-45.8962319 -23.2048647)
1424236988,-23.2037204,-45.8970661,,3,,POINT (-45.8970661 -23.2037204)
1424236990,-23.2043732,-45.8959331,,4,,POINT (-45.8959331 -23.2043732)
1424236998,-23.2036757,-45.8955546,,3,,POINT (-45.8955546 -23.2036757)
1424237007,-23.2039907,-45.8957107,,3,,POINT (-45.8957107 -23.2039907)
1424237008,-23.2044482,-45.8949197,,1,,POINT (-45.8949197 -23.2044482)
1424238453,-23.207797,-45.9011503,,3,,POINT (-45.9011503 -23.207797)
1424238454,-23.2079266,-45.9010463,,3,,POINT (-45.9010463 -23.2079266)
1424238468,-23.2077563,-45.9014284,,3,,POINT (-45.9014284 -23.2077563)
1424240969,-23.2040745,-45.898086,traffic_signals,3,,POINT (-45.898086 -23.2040745)
1424240970,-23.2045962,-45.8974412,,3,,POINT (-45.8974412 -23.2045962)
1424240972,-23.2047472,-45.8986785,,3,,POINT (-45.8986785 -23.2047472)
1424240974,-23.2054587,-45.8977877,,3,,POINT (-45.8977877 -23.2054587)
1424240975,-23.2050666,-45.8982706,,3,,POINT (-45.8982706 -23.2050666)
1424240977,-23.2054237,-45.8993218,,3,,POINT (-45.8993218 -23.2054237)
1424240980,-23.2057521,-45.8989325,,3,,POINT (-45.8989325 -23.2057521)
1424240981,-23.2060287,-45.8986046,,1,,POINT (-45.8986046 -23.2060287)
1424245069,-23.2020757,-45.9029912,,3,,POINT (-45.9029912 -23.2020757)
1424245071,-23.2009997,-45.9020482,,3,,POINT (-45.9020482 -23.2009997)
1424245075,-23.1963813,-45.897637,,3,,POINT (-45.897637 -23.1963813)
1424245077,-23.1946577,-45.8959208,,3,,POINT (-45.8959208 -23.1946577)
1424258413,-23.203231,-45.8851849,,3,,POINT (-45.8851849 -23.203231)
1424260105,-23.1905247,-45.8904618,,3,,POINT (-45.8904618 -23.1905247)
1424268030,-23.2040465,-45.8839884,,3,,POINT (-45.8839884 -23.2040465)
1424268036,-23.2034889,-45.8845846,,3,,POINT (-45.8845846 -23.2034889)
1424268041,-23.2030988,-45.8848608,,3,,POINT (-45.8848608 -23.2030988)
1424268053,-23.2002937,-45.8857037,,3,,POINT (-45.8857037 -23.2002937)
1424279372,-23.1974788,-45.8861246,traffic_signals,3,,POINT (-45.8861246 -23.1974788)
1424279387,-23.1974848,-45.8862329,traffic_signals,4,,POINT (-45.8862329 -23.1974848)
1424279394,-23.191811,-45.8854164,,3,,POINT (-45.8854164 -23.191811)
1424286696,-23.2057437,-45.9034166,,3,,POINT (-45.9034166 -23.2057437)
1424292038,-23.2076151,-45.9017121,,3,,POINT (-45.9017121 -23.2076151)
1424292047,-23.2069522,-45.901933,,3,,POINT (-45.901933 -23.2069522)
1424292049,-23.2065318,-45.9016554,,4,,POINT (-45.9016554 -23.2065318)
1424292050,-23.2033536,-45.8987162,,3,,POINT (-45.8987162 -23.2033536)
1424292071,-23.2052578,-45.9034393,,4,,POINT (-45.9034393 -23.2052578)
1424292096,-23.2066441,-45.9004771,,4,,POINT (-45.9004771 -23.2066441)
1424298809,-23.2059382,-45.9024323,,3,,POINT (-45.9024323 -23.2059382)
1424298811,-23.2030233,-45.8997138,,3,,POINT (-45.8997138 -23.2030233)
1424298824,-23.2026013,-45.9009183,,3,,POINT (-45.9009183 -23.2026013)
1424298825,-23.2047649,-45.9029444,,3,,POINT (-45.9029444 -23.2047649)
1424298827,-23.2037212,-45.9019553,,3,,POINT (-45.9019553 -23.2037212)
1424298832,-23.2050581,-45.9048126,,3,,POINT (-45.9048126 -23.2050581)
1424298833,-23.2057982,-45.9038581,,3,,POINT (-45.9038581 -23.2057982)
1424298844,-23.2021739,-45.9021451,,3,,POINT (-45.9021451 -23.2021739)
1424298849,-23.2030131,-45.9029218,,3,,POINT (-45.9029218 -23.2030131)
1424298851,-23.2036353,-45.9044264,,3,,POINT (-45.9044264 -23.2036353)
1424298855,-23.2056767,-45.8995616,,3,,POINT (-45.8995616 -23.2056767)
1424298866,-23.2050737,-45.9002985,,4,,POINT (-45.9002985 -23.2050737)
1424298874,-23.204694,-45.9018444,,1,,POINT (-45.9018444 -23.204694)
1424298875,-23.2025932,-45.9034626,,3,,POINT (-45.9034626 -23.2025932)
1424302477,-23.2018952,-45.9029221,traffic_signals,4,,POINT (-45.9029221 -23.2018952)
1424302486,-23.1983611,-45.9047206,,4,,POINT (-45.9047206 -23.1983611)
1424302493,-23.1983635,-45.9048107,,4,,POINT (-45.9048107 -23.1983635)
1424302501,-23.2017277,-45.9027589,,3,,POINT (-45.9027589 -23.2017277)
1424322601,-23.2067788,-45.8941629,,4,,POINT (-45.8941629 -23.2067788)
1424331863,-23.2061645,-45.8967758,,3,,POINT (-45.8967758 -23.2061645)
1424331873,-23.2054034,-45.8965127,,3,,POINT (-45.8965127 -23.2054034)
1424352237,-23.2062721,-45.9030001,,1,,POINT (-45.9030001 -23.2062721)
1424375038,-23.2015288,-45.8960858,,3,,POINT (-45.8960858 -23.2015288)
1424381096,-23.2019057,-45.8962768,,3,,POINT (-45.8962768 -23.2019057)
1424381098,-23.2032757,-45.8935241,,3,,POINT (-45.8935241 -23.2032757)
1424381110,-23.2028224,-45.896637,,3,,POINT (-45.896637 -23.2028224)
1424381117,-23.2038614,-45.8937518,,3,,POINT (-45.8937518 -23.2038614)
1424389090,-23.1911762,-45.890048,,4,,POINT (-45.890048 -23.1911762)
1424389110,-23.1920937,-45.891927,,3,,POINT (-45.891927 -23.1920937)
1424389122,-23.1916631,-45.8920766,,3,,POINT (-45.8920766 -23.1916631)
1424389152,-23.1941882,-45.8906351,,3,,POINT (-45.8906351 -23.1941882)
1424389158,-23.1991397,-45.8907457,,3,,POINT (-45.8907457 -23.1991397)
1424391243,-23.1918517,-45.8923766,,3,,POINT (-45.8923766 -23.1918517)
1424391260,-23.1920808,-45.892227,,3,,POINT (-45.892227 -23.1920808)
1424401129,-23.1933684,-45.890159,traffic_signals,3,,POINT (-45.890159 -23.1933684)
1424401141,-23.1992125,-45.8891463,,4,,POINT (-45.8891463 -23.1992125)
1424401212,-23.1937006,-45.8931963,,3,,POINT (-45.8931963 -23.1937006)
1424401228,-23.1924958,-45.8930005,,3,,POINT (-45.8930005 -23.1924958)
1424401266,-23.1928299,-45.8937524,,4,,POINT (-45.8937524 -23.1928299)
1424405521,-23.1929651,-45.8939297,,3,,POINT (-45.8939297 -23.1929651)
1424405524,-23.1942738,-45.8940527,,3,,POINT (-45.8940527 -23.1942738)
1424405534,-23.1952584,-45.8948195,,3,,POINT (-45.8948195 -23.1952584)
1424405536,-23.1962481,-45.8959726,,3,,POINT (-45.8959726 -23.1962481)
1424405545,-23.195438,-45.8943621,,3,,POINT (-45.8943621 -23.195438)
1424405550,-23.1956647,-45.8937347,,3,,POINT (-45.8937347 -23.1956647)
1424405562,-23.193592,-45.8946524,,4,,POINT (-45.8946524 -23.193592)
1424405575,-23.1946211,-45.8941066,,3,,POINT (-45.8941066 -23.1946211)
1424405582,-23.1958557,-45.8971502,,3,,POINT (-45.8971502 -23.1958557)
1424405594,-23.19774,-45.8914922,,3,,POINT (-45.8914922 -23.19774)
1424408443,-23.1949306,-45.8941834,,4,,POINT (-45.8941834 -23.1949306)
1424408449,-23.1959775,-45.8910656,,4,,POINT (-45.8910656 -23.1959775)
1424408452,-23.1964706,-45.8896375,,3,,POINT (-45.8896375 -23.1964706)
1424417909,-23.1982981,-45.8931782,,4,,POINT (-45.8931782 -23.1982981)
1424417911,-23.1956777,-45.8919629,,4,,POINT (-45.8919629 -23.1956777)
1424417921,-23.1942221,-45.8914031,,3,,POINT (-45.8914031 -23.1942221)
1424417937,-23.2007563,-45.8957856,,4,,POINT (-45.8957856 -23.2007563)
1424417939,-23.2017262,-45.8929115,,3,,POINT (-45.8929115 -23.2017262)
1424417940,-23.2009436,-45.8952145,,3,,POINT (-45.8952145 -23.2009436)
1424417951,-23.1998051,-45.8953997,,4,,POINT (-45.8953997 -23.1998051)
1424417958,-23.2007735,-45.8925311,,3,,POINT (-45.8925311 -23.2007735)
1424417971,-23.1999834,-45.8948582,,3,,POINT (-45.8948582 -23.1999834)
1424448508,-23.1997708,-45.893789,,3,,POINT (-45.893789 -23.1997708)
1424448510,-23.2000275,-45.8931113,,1,,POINT (-45.8931113 -23.2000275)
1424448517,-23.1997385,-45.8921088,,3,,POINT (-45.8921088 -23.1997385)
1424448529,-23.1966687,-45.8979231,traffic_signals,4,,POINT (-45.8979231 -23.1966687)
1424448538,-23.197819,-45.8946319,traffic_signals,4,,POINT (-45.8946319 -23.197819)
1424448544,-23.1987772,-45.8917537,traffic_signals,4,,POINT (-45.8917537 -23.1987772)
1424448546,-23.1980863,-45.8938134,,3,,POINT (-45.8938134 -23.1980863)
1424448555,-23.1974354,-45.8957317,,3,,POINT (-45.8957317 -23.1974354)
1424448557,-23.1987958,-45.8933942,,3,,POINT (-45.8933942 -23.1987958)
1424448558,-23.19899,-45.8928098,,1,,POINT (-45.8928098 -23.19899)
1424448570,-23.196472,-45.895335,,3,,POINT (-45.895335 -23.196472)
1424448574,-23.1970832,-45.8955815,,3,,POINT (-45.8955815 -23.1970832)
1424448593,-23.1962194,-45.8939592,,3,,POINT (-45.8939592 -23.1962194)
1424448605,-23.1959081,-45.8948808,,1,,POINT (-45.8948808 -23.1959081)
1424458498,-23.199403,-45.889993,,3,,POINT (-45.889993 -23.199403)
1424458500,-23.1985441,-45.8869569,,3,,POINT (-45.8869569 -23.1985441)
1424471943,-23.1944897,-45.890702,,3,,POINT (-45.890702 -23.1944897)
1425143586,-23.2156747,-45.8873476,,3,,POINT (-45.8873476 -23.2156747)
1426912293,-23.1934037,-45.8890555,,1,,POINT (-45.8890555 -23.1934037)
1426912294,-23.1933721,-45.8904097,traffic_signals,3,,POINT (-45.8904097 -23.1933721)
1426924028,-23.197374,-45.8926103,,4,,POINT (-45.8926103 -23.197374)
1426924033,-23.19513,-45.8935247,traffic_signals,4,,POINT (-45.8935247 -23.19513)
1426924037,-23.1950841,-45.8906829,,3,,POINT (-45.8906829 -23.1950841)
1426924038,-23.1950015,-45.8900134,,3,,POINT (-45.8900134 -23.1950015)
1426934111,-23.1947167,-45.888091,,3,,POINT (-45.888091 -23.1947167)
1426934114,-23.195688,-45.8897752,,3,,POINT (-45.8897752 -23.195688)
1426934115,-23.1954377,-45.887903,,4,,POINT (-45.887903 -23.1954377)
1426934116,-23.1954027,-45.8864815,,1,,POINT (-45.8864815 -23.1954027)
1426934118,-23.1983692,-45.8892934,,3,,POINT (-45.8892934 -23.1983692)
1426934119,-23.1982633,-45.8887253,,4,,POINT (-45.8887253 -23.1982633)
1426934122,-23.1997952,-45.8873124,,3,,POINT (-45.8873124 -23.1997952)
1426934123,-23.1980906,-45.8877982,,3,,POINT (-45.8877982 -23.1980906)
1426934125,-23.1978371,-45.8880108,,3,,POINT (-45.8880108 -23.1978371)
1426934130,-23.1990395,-45.8885442,,3,,POINT (-45.8885442 -23.1990395)
1426934138,-23.1947889,-45.888553,,3,,POINT (-45.888553 -23.1947889)
1426934141,-23.197958,-45.8886754,,3,,POINT (-45.8886754 -23.197958)
1426934142,-23.19489,-45.8891991,,3,,POINT (-45.8891991 -23.19489)
1426934145,-23.1971635,-45.8895059,,3,,POINT (-45.8895059 -23.1971635)
1426934150,-23.1969569,-45.8873899,traffic_signals,4,,POINT (-45.8873899 -23.1969569)
1426934153,-23.1964494,-45.8850815,,3,,POINT (-45.8850815 -23.1964494)
1426934157,-23.1968254,-45.8861805,traffic_signals,4,,POINT (-45.8861805 -23.1968254)
1426943865,-23.1940353,-45.888289,,4,,POINT (-45.888289 -23.1940353)
1426943868,-23.1940976,-45.8873354,,3,,POINT (-45.8873354 -23.1940976)
1426943871,-23.1943305,-45.8863783,,3,,POINT (-45.8863783 -23.1943305)
1426943872,-23.1944997,-45.8856908,traffic_signals,4,,POINT (-45.8856908 -23.1944997)
1426943874,-23.1936604,-45.8862259,,1,,POINT (-45.8862259 -23.1936604)
1426943876,-23.194582,-45.8873782,,1,,POINT (-45.8873782 -23.194582)
1426968746,-23.2012413,-45.9013266,,3,,POINT (-45.9013266 -23.2012413)
1426968749,-23.2016657,-45.9000595,,3,,POINT (-45.9000595 -23.2016657)
1426968751,-23.2018906,-45.8993881,turning_circle,1,,POINT (-45.8993881 -23.2018906)
1426968763,-23.2022922,-45.9017768,,3,,POINT (-45.9017768 -23.2022922)
1426968848,-23.2022522,-45.9002784,,1,,POINT (-45.9002784 -23.2022522)
1426968854,-23.2031709,-45.8967961,,3,,POINT (-45.8967961 -23.2031709)
1426968856,-23.2023732,-45.8991135,,1,,POINT (-45.8991135 -23.2023732)
1426968877,-23.2003995,-45.9014573,,3,,POINT (-45.9014573 -23.2003995)
1426968879,-23.2012214,-45.8991225,turning_circle,1,,POINT (-45.8991225 -23.2012214)
1426968882,-23.1998377,-45.9009347,,3,,POINT (-45.9009347 -23.1998377)
1426968898,-23.2005351,-45.8988524,turning_circle,1,,POINT (-45.8988524 -23.2005351)
1426968907,-23.1992566,-45.900388,,3,,POINT (-45.900388 -23.1992566)
1426968928,-23.1986717,-45.8998463,,3,,POINT (-45.8998463 -23.1986717)
1426968971,-23.199131,-45.8984751,,1,,POINT (-45.8984751 -23.199131)
1426968983,-23.2024714,-45.8965028,,3,,POINT (-45.8965028 -23.2024714)
1426968998,-23.2016945,-45.8988223,,1,,POINT (-45.8988223 -23.2016945)
1426969098,-23.1989914,-45.8978227,,1,,POINT (-45.8978227 -23.1989914)
1426984259,-23.2019876,-45.9026562,traffic_signals,4,,POINT (-45.9026562 -23.2019876)
1426984268,-23.1967478,-45.90466,,3,,POINT (-45.90466 -23.1967478)
1426984292,-23.1954347,-45.8997332,,3,,POINT (-45.8997332 -23.1954347)
1426984325,-23.1953951,-45.8967018,,3,,POINT (-45.8967018 -23.1953951)
1427002311,-23.1969577,-45.9019853,,3,,POINT (-45.9019853 -23.1969577)
1427002313,-23.196983,-45.9029596,,3,,POINT (-45.9029596 -23.196983)
1427002317,-23.1972351,-45.903303,,3,,POINT (-45.903303 -23.1972351)
1427002323,-23.1975174,-45.9016504,,3,,POINT (-45.9016504 -23.1975174)
1427002326,-23.1970027,-45.901787,,3,,POINT (-45.901787 -23.1970027)
1427002330,-23.1968338,-45.9018063,,3,,POINT (-45.9018063 -23.1968338)
1427002332,-23.1966952,-45.9015877,,3,,POINT (-45.9015877 -23.1966952)
1427002333,-23.196578,-45.9014013,,3,,POINT (-45.9014013 -23.196578)
1427002348,-23.1968765,-45.9031965,,3,,POINT (-45.9031965 -23.1968765)
1427002360,-23.196665,-45.9028738,,3,,POINT (-45.9028738 -23.196665)
1427005024,-23.2012936,-45.90233,,3,,POINT (-45.90233 -23.2012936)
1427005041,-23.1960948,-45.9006243,,3,,POINT (-45.9006243 -23.1960948)
1427005042,-23.1965949,-45.9029463,,4,,POINT (-45.9029463 -23.1965949)
1427005053,-23.1982425,-45.9040159,,3,,POINT (-45.9040159 -23.1982425)
1427005059,-23.1983583,-45.9039319,,3,,POINT (-45.9039319 -23.1983583)
1427005060,-23.1983491,-45.9039999,,3,,POINT (-45.9039999 -23.1983491)
1427005064,-23.1983499,-45.9069885,,4,,POINT (-45.9069885 -23.1983499)
1427005066,-23.1983652,-45.9084285,,3,,POINT (-45.9084285 -23.1983652)
1427005074,-23.1969569,-45.9104614,traffic_signals,4,,POINT (-45.9104614 -23.1969569)
1427005081,-23.1984804,-45.9091463,,4,,POINT (-45.9091463 -23.1984804)
1427013926,-23.2001046,-45.9039016,,3,,POINT (-45.9039016 -23.2001046)
1427013927,-23.2002702,-45.9046049,,4,,POINT (-45.9046049 -23.2002702)
1427013929,-23.2003001,-45.9047138,,3,,POINT (-45.9047138 -23.2003001)
1427013930,-23.1997395,-45.903948,,3,,POINT (-45.903948 -23.1997395)
1427013931,-23.1997322,-45.9008379,traffic_signals,3,,POINT (-45.9008379 -23.1997322)
1427013932,-23.1996732,-45.9012679,,3,,POINT (-45.9012679 -23.1996732)
1427013934,-23.1990654,-45.9039802,,3,,POINT (-45.9039802 -23.1990654)
1427013935,-23.1990303,-45.9019818,,3,,POINT (-45.9019818 -23.1990303)
1427013937,-23.1989703,-45.9014684,,3,,POINT (-45.9014684 -23.1989703)
1427013940,-23.1979712,-45.8996981,,4,,POINT (-45.8996981 -23.1979712)
1427013941,-23.1983476,-45.9020235,,3,,POINT (-45.9020235 -23.1983476)
1427013945,-23.198006,-45.9011197,,3,,POINT (-45.9011197 -23.198006)
1427013946,-23.1973945,-45.9001433,,3,,POINT (-45.9001433 -23.1973945)
1427013947,-23.1971182,-45.8997093,,3,,POINT (-45.8997093 -23.1971182)
1427013949,-23.1959383,-45.8990511,,3,,POINT (-45.8990511 -23.1959383)
1427013950,-23.1982526,-45.899429,,3,,POINT (-45.899429 -23.1982526)
1427013952,-23.1977461,-45.898948,,3,,POINT (-45.898948 -23.1977461)
1427013954,-23.1974855,-45.9015108,,3,,POINT (-45.9015108 -23.1974855)
1427013955,-23.1964532,-45.8998688,,3,,POINT (-45.8998688 -23.1964532)
1427013957,-23.1958946,-45.9002733,,3,,POINT (-45.9002733 -23.1958946)
1427013959,-23.1957931,-45.9018474,,3,,POINT (-45.9018474 -23.1957931)
1427013962,-23.1927474,-45.9015999,,3,,POINT (-45.9015999 -23.1927474)
1427025671,-23.1975994,-45.9031947,,3,,POINT (-45.9031947 -23.1975994)
1427093901,-23.2031012,-45.906207,,3,,POINT (-45.906207 -23.2031012)
1427093913,-23.2015642,-45.9074064,,3,,POINT (-45.9074064 -23.2015642)
1427093927,-23.198447,-45.9077052,,4,,POINT (-45.9077052 -23.198447)
1427093934,-23.196019,-45.907567,,4,,POINT (-45.907567 -23.196019)
1427093943,-23.2035677,-45.9044744,,3,,POINT (-45.9044744 -23.2035677)
1427093957,-23.2026606,-45.9056881,,3,,POINT (-45.9056881 -23.2026606)
1427093958,-23.2022884,-45.906018,,3,,POINT (-45.906018 -23.2022884)
1427093963,-23.2012665,-45.9066524,,3,,POINT (-45.9066524 -23.2012665)
1427093970,-23.1984341,-45.9069875,,4,,POINT (-45.9069875 -23.1984341)
1427093985,-23.1998305,-45.9047756,,4,,POINT (-45.9047756 -23.1998305)
1427093992,-23.1998329,-45.9055017,,3,,POINT (-45.9055017 -23.1998329)
1427093994,-23.199851,-45.9062211,,3,,POINT (-45.9062211 -23.199851)
1427093997,-23.199612,-45.9091749,,3,,POINT (-45.9091749 -23.199612)
1427093998,-23.1993497,-45.9098797,,3,,POINT (-45.9098797 -23.1993497)
1427094010,-23.1984114,-45.911267,,3,,POINT (-45.911267 -23.1984114)
1427094023,-23.2015104,-45.9074689,,3,,POINT (-45.9074689 -23.2015104)
1427094037,-23.1984603,-45.9084232,,3,,POINT (-45.9084232 -23.1984603)
1427094041,-23.195849,-45.9081982,,3,,POINT (-45.9081982 -23.195849)
1427094057,-23.198498,-45.9098556,,4,,POINT (-45.9098556 -23.198498)
1427094072,-23.1962362,-45.9090763,,3,,POINT (-45.9090763 -23.1962362)
1427094099,-23.2010471,-45.9043242,,4,,POINT (-45.9043242 -23.2010471)
1427094110,-23.2014619,-45.9048881,,4,,POINT (-45.9048881 -23.2014619)
1427094127,-23.2030452,-45.904009,,3,,POINT (-45.904009 -23.2030452)
1427094143,-23.2025349,-45.9035356,,3,,POINT (-45.9035356 -23.2025349)
1430959500,-23.1977041,-45.9121795,,3,,POINT (-45.9121795 -23.1977041)
1430959503,-23.1973781,-45.9121408,,3,,POINT (-45.9121408 -23.1973781)
1430959506,-23.1977616,-45.9125584,,3,,POINT (-45.9125584 -23.1977616)
1430959518,-23.195902,-45.9083738,,4,,POINT (-45.9083738 -23.195902)
1430959520,-23.196718,-45.9047748,,4,,POINT (-45.9047748 -23.196718)
1430959533,-23.1954478,-45.9085729,,3,,POINT (-45.9085729 -23.1954478)
1430959534,-23.1948597,-45.9090795,,3,,POINT (-45.9090795 -23.1948597)
1430959538,-23.1955309,-45.9073833,,3,,POINT (-45.9073833 -23.1955309)
1430959539,-23.1949287,-45.9064261,,3,,POINT (-45.9064261 -23.1949287)
