osmid,y,x,street_count,highway,railway,geometry
525159245,-22.908035,-43.1961815,3,,,POINT (-43.1961815 -22.908035)
525160638,-22.92,-43.1939741,3,,,POINT (-43.1939741 -22.92)
525160641,-22.9198474,-43.1938112,4,,,POINT (-43.1938112 -22.9198474)
525160693,-22.9174513,-43.19291,3,,,POINT (-43.19291 -22.9174513)
525160695,-22.9174286,-43.1939155,3,,,POINT (-43.1939155 -22.9174286)
525160700,-22.9172683,-43.1941049,3,,,POINT (-43.1941049 -22.9172683)
525160710,-22.9197708,-43.194579,3,,,POINT (-43.194579 -22.9197708)
526581767,-22.9219785,-43.1889532,4,,,POINT (-43.1889532 -22.9219785)
526581768,-22.9214766,-43.1885808,3,,,POINT (-43.1885808 -22.9214766)
526581769,-22.9210388,-43.1873752,3,,,POINT (-43.1873752 -22.9210388)
527538266,-22.9088245,-43.2228107,3,,,POINT (-43.2228107 -22.9088245)
527538508,-22.9078615,-43.2298064,3,,,POINT (-43.2298064 -22.9078615)
528539959,-22.9171961,-43.1768108,4,,,POINT (-43.1768108 -22.9171961)
529727321,-22.8963548,-43.2127616,3,,,POINT (-43.2127616 -22.8963548)
529727331,-22.8922596,-43.2144782,3,,,POINT (-43.2144782 -22.8922596)
529727339,-22.9061298,-43.1949767,3,,,POINT (-43.1949767 -22.9061298)
529727340,-22.9062321,-43.1947058,4,,,POINT (-43.1947058 -22.9062321)
529727341,-22.9065059,-43.1945195,4,,,POINT (-43.1945195 -22.9065059)
529727397,-22.9063641,-43.1946141,4,,,POINT (-43.1946141 -22.9063641)
529741775,-22.9241873,-43.175137,1,,,POINT (-43.175137 -22.9241873)
538133917,-22.9034892,-43.1805616,4,,,POINT (-43.1805616 -22.9034892)
538133919,-22.9038692,-43.1803424,3,,,POINT (-43.1803424 -22.9038692)
548918869,-22.9340018,-43.1986277,2,,,POINT (-43.1986277 -22.9340018)
548918958,-22.9270761,-43.1966911,3,,,POINT (-43.1966911 -22.9270761)
548918993,-22.9269086,-43.1962089,3,,,POINT (-43.1962089 -22.9269086)
548919001,-22.9257094,-43.1978784,4,,,POINT (-43.1978784 -22.9257094)
548919005,-22.9254534,-43.1979287,3,,,POINT (-43.1979287 -22.9254534)
549225621,-22.9348045,-43.2015781,3,,,POINT (-43.2015781 -22.9348045)
549225670,-22.9275189,-43.1951286,3,,,POINT (-43.1951286 -22.9275189)
549225677,-22.9276062,-43.194178,1,,,POINT (-43.194178 -22.9276062)
549225692,-22.9262697,-43.1951082,3,,,POINT (-43.1951082 -22.9262697)
549225705,-22.9232455,-43.1911907,3,,,POINT (-43.1911907 -22.9232455)
549225787,-22.9197632,-43.1935009,3,,,POINT (-43.1935009 -22.9197632)
549225826,-22.9178444,-43.1931229,3,,,POINT (-43.1931229 -22.9178444)
549225830,-22.9215187,-43.1917257,3,,,POINT (-43.1917257 -22.9215187)
549225894,-22.9210493,-43.1911893,3,,,POINT (-43.1911893 -22.9210493)
549225917,-22.9207572,-43.190574,3,,,POINT (-43.190574 -22.9207572)
549225924,-22.9216879,-43.1897128,3,,,POINT (-43.1897128 -22.9216879)
549225928,-22.9222376,-43.189293,3,,,POINT (-43.189293 -22.9222376)
549225940,-22.9202062,-43.1923346,3,,,POINT (-43.1923346 -22.9202062)
549225951,-22.9190395,-43.1918494,3,,,POINT (-43.1918494 -22.9190395)
549225984,-22.9188092,-43.1919084,3,,,POINT (-43.1919084 -22.9188092)
549225990,-22.9182438,-43.1913747,1,,,POINT (-43.1913747 -22.9182438)
549226007,-22.9170737,-43.1903578,3,,,POINT (-43.1903578 -22.9170737)
549229562,-22.9204824,-43.1945354,2,,,POINT (-43.1945354 -22.9204824)
549229563,-22.9208665,-43.1948807,3,,,POINT (-43.1948807 -22.9208665)
549229564,-22.9200827,-43.1951744,3,,,POINT (-43.1951744 -22.9200827)
549229565,-22.9177633,-43.1948498,3,,,POINT (-43.1948498 -22.9177633)
549242528,-22.9326598,-43.19913,3,,,POINT (-43.19913 -22.9326598)
549242536,-22.9325053,-43.2005365,3,,,POINT (-43.2005365 -22.9325053)
549242543,-22.9313833,-43.2004829,3,,,POINT (-43.2004829 -22.9313833)
549242549,-22.9316396,-43.2004838,3,,,POINT (-43.2004838 -22.9316396)
549242564,-22.9300008,-43.2014044,3,,,POINT (-43.2014044 -22.9300008)
549242568,-22.9297385,-43.2011466,3,,,POINT (-43.2011466 -22.9297385)
549242570,-22.9296674,-43.2012551,3,,,POINT (-43.2012551 -22.9296674)
549242573,-22.9293274,-43.2026853,3,,,POINT (-43.2026853 -22.9293274)
549242583,-22.931006,-43.2008444,4,,,POINT (-43.2008444 -22.931006)
549242586,-22.9307196,-43.2004141,3,,,POINT (-43.2004141 -22.9307196)
549242587,-22.9308199,-43.2005042,3,,,POINT (-43.2005042 -22.9308199)
549242598,-22.9301835,-43.1998513,3,,,POINT (-43.1998513 -22.9301835)
549242604,-22.9300784,-43.1990522,3,,,POINT (-43.1990522 -22.9300784)
559645318,-22.9152109,-43.1790651,3,,,POINT (-43.1790651 -22.9152109)
566829309,-22.9028615,-43.1790289,3,,,POINT (-43.1790289 -22.9028615)
566829310,-22.902287,-43.1794567,3,,,POINT (-43.1794567 -22.902287)
567653659,-22.9001122,-43.1892848,4,,,POINT (-43.1892848 -22.9001122)
567653661,-22.9008318,-43.1887713,3,,,POINT (-43.1887713 -22.9008318)
567653730,-22.9025278,-43.1913453,3,,,POINT (-43.1913453 -22.9025278)
567653822,-22.902719,-43.1911716,3,,,POINT (-43.1911716 -22.902719)
574771718,-22.8979377,-43.1803886,3,,,POINT (-43.1803886 -22.8979377)
574771751,-22.8938175,-43.1910793,4,,,POINT (-43.1910793 -22.8938175)
574771762,-22.8945605,-43.1901007,3,,,POINT (-43.1901007 -22.8945605)
574771763,-22.8957314,-43.1866868,4,,,POINT (-43.1866868 -22.8957314)
574771775,-22.8967396,-43.1838627,4,,,POINT (-43.1838627 -22.8967396)
574771776,-22.8972293,-43.1824093,3,,,POINT (-43.1824093 -22.8972293)
601720475,-22.9197298,-43.2387521,4,,,POINT (-43.2387521 -22.9197298)
601720478,-22.9183937,-43.2360462,4,,,POINT (-43.2360462 -22.9183937)
608647603,-22.911952,-43.1739843,3,,,POINT (-43.1739843 -22.911952)
609994578,-22.9110105,-43.1717886,4,,,POINT (-43.1717886 -22.9110105)
614496139,-22.9049563,-43.1739886,3,,,POINT (-43.1739886 -22.9049563)
614496159,-22.9057423,-43.1706002,3,,,POINT (-43.1706002 -22.9057423)
631311583,-22.9004949,-43.1819622,3,,,POINT (-43.1819622 -22.9004949)
631311584,-22.8999516,-43.1817366,4,,,POINT (-43.1817366 -22.8999516)
631311585,-22.8986235,-43.1811879,3,,,POINT (-43.1811879 -22.8986235)
631311586,-22.9015955,-43.1852197,3,,,POINT (-43.1852197 -22.9015955)
631311587,-22.9010359,-43.183833,4,,,POINT (-43.183833 -22.9010359)
631311588,-22.9007124,-43.1830677,4,,,POINT (-43.1830677 -22.9007124)
631311590,-22.8999796,-43.1834465,1,,,POINT (-43.1834465 -22.8999796)
631311592,-22.9020797,-43.1823839,3,,,POINT (-43.1823839 -22.9020797)
631311607,-22.8987976,-43.1830099,3,,,POINT (-43.1830099 -22.8987976)
631311615,-22.9002987,-43.1795006,3,,,POINT (-43.1795006 -22.9002987)
631311616,-22.8996442,-43.1765751,1,,,POINT (-43.1765751 -22.8996442)
631311620,-22.8993507,-43.179861,3,,,POINT (-43.179861 -22.8993507)
631311621,-22.9004427,-43.1773223,3,,,POINT (-43.1773223 -22.9004427)
631311624,-22.8980405,-43.1803513,3,,,POINT (-43.1803513 -22.8980405)
631311626,-22.8982316,-43.1774886,3,,,POINT (-43.1774886 -22.8982316)
631317039,-22.8992901,-43.1814652,3,,,POINT (-43.1814652 -22.8992901)
631317043,-22.9013655,-43.1802,3,,,POINT (-43.1802 -22.9013655)
633485312,-22.9199138,-43.2432003,3,,,POINT (-43.2432003 -22.9199138)
633485313,-22.9231679,-43.2408865,3,,,POINT (-43.2408865 -22.9231679)
633485314,-22.924132,-43.2402116,3,,,POINT (-43.2402116 -22.924132)
633485320,-22.9228352,-43.2402633,3,,,POINT (-43.2402633 -22.9228352)
633485321,-22.9241625,-43.2385248,3,,,POINT (-43.2385248 -22.9241625)
633485322,-22.9225256,-43.2396697,3,,,POINT (-43.2396697 -22.9225256)
633485325,-22.9184653,-43.2444972,3,,,POINT (-43.2444972 -22.9184653)
633485326,-22.9199262,-43.2437744,4,,,POINT (-43.2437744 -22.9199262)
633485332,-22.9248778,-43.2435991,3,,,POINT (-43.2435991 -22.9248778)
633485334,-22.9201094,-43.2436225,4,,,POINT (-43.2436225 -22.9201094)
633485437,-22.9238284,-43.2362821,5,traffic_signals,,POINT (-43.2362821 -22.9238284)
633485565,-22.9150808,-43.2421562,4,,,POINT (-43.2421562 -22.9150808)
634187679,-22.9250293,-43.233064,3,,,POINT (-43.233064 -22.9250293)
634187691,-22.9253643,-43.2325699,4,,,POINT (-43.2325699 -22.9253643)
634187695,-22.9277598,-43.233475,3,,,POINT (-43.233475 -22.9277598)
634187729,-22.9205591,-43.2382779,3,,,POINT (-43.2382779 -22.9205591)
634187731,-22.9211429,-43.2393845,3,,,POINT (-43.2393845 -22.9211429)
634187739,-22.9221838,-43.2372824,4,,,POINT (-43.2372824 -22.9221838)
634187744,-22.9227515,-43.2383555,3,,,POINT (-43.2383555 -22.9227515)
634187745,-22.9291886,-43.2315138,3,,,POINT (-43.2315138 -22.9291886)
634187747,-22.928549,-43.230723,4,,,POINT (-43.230723 -22.928549)
634187791,-22.9235767,-43.2353453,3,,,POINT (-43.2353453 -22.9235767)
634187797,-22.9175992,-43.2365828,4,,,POINT (-43.2365828 -22.9175992)
634187798,-22.9181926,-43.2379008,4,,,POINT (-43.2379008 -22.9181926)
634187799,-22.9188013,-43.2393248,4,,,POINT (-43.2393248 -22.9188013)
634187800,-22.9193663,-43.2405062,4,,,POINT (-43.2405062 -22.9193663)
634187801,-22.9205497,-43.2427483,3,,,POINT (-43.2427483 -22.9205497)
634187802,-22.9174609,-43.2383493,3,,,POINT (-43.2383493 -22.9174609)
634187803,-22.9190634,-43.2373832,4,,,POINT (-43.2373832 -22.9190634)
634187805,-22.920296,-43.2399076,3,,,POINT (-43.2399076 -22.920296)
634912510,-22.9137589,-43.2339615,4,,,POINT (-43.2339615 -22.9137589)
634912514,-22.9122976,-43.2339033,4,,,POINT (-43.2339033 -22.9122976)
634912521,-22.9161532,-43.2351921,4,,,POINT (-43.2351921 -22.9161532)
634912523,-22.9123779,-43.2343423,3,,,POINT (-43.2343423 -22.9123779)
634912543,-22.9151139,-43.2290482,4,,,POINT (-43.2290482 -22.9151139)
634912549,-22.9137018,-43.2341199,4,,,POINT (-43.2341199 -22.9137018)
634912555,-22.9155905,-43.2353335,4,,,POINT (-43.2353335 -22.9155905)
634912578,-22.9172204,-43.2349422,4,,,POINT (-43.2349422 -22.9172204)
637021205,-22.9106008,-43.2462696,3,,,POINT (-43.2462696 -22.9106008)
637021228,-22.9091185,-43.2382714,3,,,POINT (-43.2382714 -22.9091185)
637021242,-22.909248,-43.2385455,3,,,POINT (-43.2385455 -22.909248)
637021447,-22.9125764,-43.2446209,3,,,POINT (-43.2446209 -22.9125764)
637021464,-22.9083451,-43.2384063,3,,,POINT (-43.2384063 -22.9083451)
637021492,-22.9138235,-43.2451952,3,,,POINT (-43.2451952 -22.9138235)
637021547,-22.908972,-43.2382037,4,,,POINT (-43.2382037 -22.908972)
637833233,-22.9214746,-43.1767634,3,,,POINT (-43.1767634 -22.9214746)
637833234,-22.9212725,-43.1766432,3,,,POINT (-43.1766432 -22.9212725)
637837513,-22.9172242,-43.1765897,3,,,POINT (-43.1765897 -22.9172242)
637952847,-22.9182943,-43.2091198,4,,,POINT (-43.2091198 -22.9182943)
642158757,-22.9134086,-43.1752862,3,,,POINT (-43.1752862 -22.9134086)
642160503,-22.9383344,-43.1910405,3,,,POINT (-43.1910405 -22.9383344)
642324218,-22.9233664,-43.2095875,3,,,POINT (-43.2095875 -22.9233664)
642324221,-22.918726,-43.2098338,4,,,POINT (-43.2098338 -22.918726)
642324224,-22.917224,-43.2099388,3,,,POINT (-43.2099388 -22.917224)
642324227,-22.916726,-43.2099676,4,,,POINT (-43.2099676 -22.916726)
642324229,-22.9156679,-43.2100253,4,,,POINT (-43.2100253 -22.9156679)
642324233,-22.9129558,-43.2097109,3,traffic_signals,,POINT (-43.2097109 -22.9129558)
642324238,-22.9109333,-43.2087403,3,,,POINT (-43.2087403 -22.9109333)
642324273,-22.9100764,-43.2088758,3,,,POINT (-43.2088758 -22.9100764)
642324274,-22.9096262,-43.2093212,3,,,POINT (-43.2093212 -22.9096262)
642324411,-22.9137611,-43.2083039,3,,,POINT (-43.2083039 -22.9137611)
642324819,-22.9109573,-43.2106005,3,,,POINT (-43.2106005 -22.9109573)
642325084,-22.9113697,-43.2102572,3,,,POINT (-43.2102572 -22.9113697)
642547266,-22.9210248,-43.2391567,3,,,POINT (-43.2391567 -22.9210248)
642547267,-22.922613,-43.2380992,4,,,POINT (-43.2380992 -22.922613)
642547268,-22.9241595,-43.2370456,3,,,POINT (-43.2370456 -22.9241595)
642547327,-22.9286005,-43.2396392,3,,,POINT (-43.2396392 -22.9286005)
642547446,-22.9230479,-43.2326974,3,,,POINT (-43.2326974 -22.9230479)
642547561,-22.9222435,-43.2309252,3,,,POINT (-43.2309252 -22.9222435)
642547616,-22.9110017,-43.2130499,3,,,POINT (-43.2130499 -22.9110017)
642547617,-22.9112664,-43.2125856,3,,,POINT (-43.2125856 -22.9112664)
642547618,-22.9120996,-43.211173,3,,,POINT (-43.211173 -22.9120996)
642547619,-22.912358,-43.2107253,3,,,POINT (-43.2107253 -22.912358)
642547620,-22.9145909,-43.2110478,3,,,POINT (-43.2110478 -22.9145909)
642547621,-22.9159701,-43.2112437,4,,,POINT (-43.2112437 -22.9159701)
642547626,-22.9130909,-43.2124961,3,,,POINT (-43.2124961 -22.9130909)
642547672,-22.9162698,-43.2123016,4,,,POINT (-43.2123016 -22.9162698)
642547680,-22.9123004,-43.2133848,4,,,POINT (-43.2133848 -22.9123004)
642708959,-22.900462,-43.1774563,3,,,POINT (-43.1774563 -22.900462)
642708962,-22.9105382,-43.2046355,3,,,POINT (-43.2046355 -22.9105382)
642708969,-22.9129102,-43.2160025,3,,,POINT (-43.2160025 -22.9129102)
678555542,-22.9160651,-43.1775743,4,,,POINT (-43.1775743 -22.9160651)
678555544,-22.9159705,-43.1771504,3,,,POINT (-43.1771504 -22.9159705)
678555545,-22.9159489,-43.1765776,3,,,POINT (-43.1765776 -22.9159489)
678555551,-22.9148681,-43.1772333,3,,,POINT (-43.1772333 -22.9148681)
678555553,-22.9148815,-43.1779685,3,,,POINT (-43.1779685 -22.9148815)
678555560,-22.9165036,-43.1774081,3,,,POINT (-43.1774081 -22.9165036)
678555592,-22.9142754,-43.1772792,3,,,POINT (-43.1772792 -22.9142754)
687072828,-22.9035069,-43.2453846,3,,,POINT (-43.2453846 -22.9035069)
687072862,-22.9044534,-43.2431178,3,,,POINT (-43.2431178 -22.9044534)
687077869,-22.9118213,-43.2397398,4,,,POINT (-43.2397398 -22.9118213)
687077870,-22.9139859,-43.2372161,3,,,POINT (-43.2372161 -22.9139859)
687077872,-22.910221,-43.241039,4,,,POINT (-43.241039 -22.910221)
687131288,-22.9089165,-43.2419467,1,,,POINT (-43.2419467 -22.9089165)
712849057,-22.9034399,-43.18167,3,,,POINT (-43.18167 -22.9034399)
712849135,-22.8941639,-43.2391156,4,,,POINT (-43.2391156 -22.8941639)
712849136,-22.8960234,-43.2413441,3,,,POINT (-43.2413441 -22.8960234)
712849150,-22.9084742,-43.2315043,3,,,POINT (-43.2315043 -22.9084742)
725873030,-22.9331692,-43.1770597,3,,,POINT (-43.1770597 -22.9331692)
725873032,-22.933353,-43.1773626,3,,,POINT (-43.1773626 -22.933353)
728122920,-22.9121874,-43.2218326,3,,,POINT (-43.2218326 -22.9121874)
728122924,-22.9147313,-43.2240493,4,,,POINT (-43.2240493 -22.9147313)
732551173,-22.9156674,-43.2212542,3,,,POINT (-43.2212542 -22.9156674)
732551208,-22.9140641,-43.2234753,4,,,POINT (-43.2234753 -22.9140641)
732652196,-22.9123994,-43.2267043,3,,,POINT (-43.2267043 -22.9123994)
732652207,-22.9123623,-43.2265407,4,,,POINT (-43.2265407 -22.9123623)
732652214,-22.9126594,-43.2261541,4,,,POINT (-43.2261541 -22.9126594)
742400300,-22.9084257,-43.1776835,3,,,POINT (-43.1776835 -22.9084257)
742400313,-22.9088104,-43.1788026,3,,,POINT (-43.1788026 -22.9088104)
742400314,-22.9167272,-43.1779258,4,,,POINT (-43.1779258 -22.9167272)
742400315,-22.9178437,-43.1771118,3,,,POINT (-43.1771118 -22.9178437)
742400317,-22.9160596,-43.178129,3,,,POINT (-43.178129 -22.9160596)
743737133,-22.9196685,-43.1769739,3,,,POINT (-43.1769739 -22.9196685)
743841902,-22.9108198,-43.2245485,3,,,POINT (-43.2245485 -22.9108198)
763659169,-22.9312382,-43.180889,3,,,POINT (-43.180889 -22.9312382)
766866839,-22.9200657,-43.221265,3,,,POINT (-43.221265 -22.9200657)
766866845,-22.92154,-43.2204231,3,,,POINT (-43.2204231 -22.92154)
766866867,-22.9200985,-43.2213333,3,,,POINT (-43.2213333 -22.9200985)
767508650,-22.9389601,-43.2474859,1,,,POINT (-43.2474859 -22.9389601)
767508654,-22.9388661,-43.2475787,3,,,POINT (-43.2475787 -22.9388661)
772326852,-22.8886785,-43.2192875,3,,,POINT (-43.2192875 -22.8886785)
772326853,-22.8800028,-43.2165605,3,,,POINT (-43.2165605 -22.8800028)
772815155,-22.9182508,-43.2172977,4,,,POINT (-43.2172977 -22.9182508)
772815156,-22.9282304,-43.2398489,4,,,POINT (-43.2398489 -22.9282304)
772815157,-22.9127617,-43.2209585,3,,,POINT (-43.2209585 -22.9127617)
772815158,-22.9307369,-43.2422211,4,,,POINT (-43.2422211 -22.9307369)
772815159,-22.9298406,-43.2374101,4,,,POINT (-43.2374101 -22.9298406)
772815160,-22.9163666,-43.2221031,4,,,POINT (-43.2221031 -22.9163666)
772815162,-22.931261,-43.2348926,3,,,POINT (-43.2348926 -22.931261)
799917330,-22.9072656,-43.1825018,3,,,POINT (-43.1825018 -22.9072656)
799917338,-22.9071829,-43.1822137,3,,,POINT (-43.1822137 -22.9071829)
810362039,-22.9305723,-43.1776618,3,,,POINT (-43.1776618 -22.9305723)
814276693,-22.9104829,-43.2020033,3,,,POINT (-43.2020033 -22.9104829)
814276694,-22.9098294,-43.2022478,4,,,POINT (-43.2022478 -22.9098294)
814276695,-22.9091655,-43.2024929,3,,,POINT (-43.2024929 -22.9091655)
814322520,-22.9126091,-43.2425694,3,,,POINT (-43.2425694 -22.9126091)
815547606,-22.917494,-43.2335564,3,,,POINT (-43.2335564 -22.917494)
815584065,-22.9193025,-43.236126,1,,,POINT (-43.236126 -22.9193025)
815587144,-22.9159421,-43.2309127,4,,,POINT (-43.2309127 -22.9159421)
815588875,-22.9195595,-43.2339533,4,,,POINT (-43.2339533 -22.9195595)
815588877,-22.9194045,-43.2334734,3,,,POINT (-43.2334734 -22.9194045)
815593082,-22.9238677,-43.236099,4,,,POINT (-43.236099 -22.9238677)
815594068,-22.9283853,-43.2397777,4,,,POINT (-43.2397777 -22.9283853)
815594069,-22.9247751,-43.2363258,4,,,POINT (-43.2363258 -22.9247751)
815596860,-22.9308686,-43.2421233,4,,,POINT (-43.2421233 -22.9308686)
815596862,-22.9301095,-43.2414318,3,,,POINT (-43.2414318 -22.9301095)
815644934,-22.9153783,-43.2186578,3,,,POINT (-43.2186578 -22.9153783)
815644936,-22.9158094,-43.2197119,4,,,POINT (-43.2197119 -22.9158094)
815645033,-22.9256598,-43.2346059,4,,,POINT (-43.2346059 -22.9256598)
815645043,-22.923293,-43.2308877,3,,,POINT (-43.2308877 -22.923293)
815663346,-22.9260629,-43.2358595,1,turning_circle,,POINT (-43.2358595 -22.9260629)
815686327,-22.9316887,-43.2369223,3,,,POINT (-43.2369223 -22.9316887)
815686344,-22.9317389,-43.2371696,3,,,POINT (-43.2371696 -22.9317389)
815686359,-22.9319802,-43.2368801,3,,,POINT (-43.2368801 -22.9319802)
815722015,-22.9328096,-43.2485163,3,,,POINT (-43.2485163 -22.9328096)
815722049,-22.9344221,-43.2469222,3,,,POINT (-43.2469222 -22.9344221)
815722062,-22.9320302,-43.242747,4,,,POINT (-43.242747 -22.9320302)
815722089,-22.9316398,-43.2430085,3,,,POINT (-43.2430085 -22.9316398)
815722177,-22.9275772,-43.2419717,3,,,POINT (-43.2419717 -22.9275772)
816125739,-22.934594,-43.2443235,3,,,POINT (-43.2443235 -22.934594)
816125744,-22.9301834,-43.2455349,1,turning_circle,,POINT (-43.2455349 -22.9301834)
816194916,-22.9189741,-43.2238138,3,,,POINT (-43.2238138 -22.9189741)
816207516,-22.9199759,-43.2199814,1,,,POINT (-43.2199814 -22.9199759)
816207517,-22.921315,-43.2195594,3,,,POINT (-43.2195594 -22.921315)
816213013,-22.9192581,-43.226812,3,,,POINT (-43.226812 -22.9192581)
816213015,-22.9189016,-43.2264129,3,,,POINT (-43.2264129 -22.9189016)
816213016,-22.9181127,-43.2255759,1,,,POINT (-43.2255759 -22.9181127)
816213017,-22.9188343,-43.2267046,3,,,POINT (-43.2267046 -22.9188343)
816213018,-22.9200532,-43.2267656,3,,,POINT (-43.2267656 -22.9200532)
816213023,-22.9166317,-43.2257206,3,,,POINT (-43.2257206 -22.9166317)
816213025,-22.9156419,-43.2248679,3,,,POINT (-43.2248679 -22.9156419)
816213026,-22.91534,-43.224601,3,,,POINT (-43.224601 -22.91534)
816213027,-22.9168776,-43.2227355,3,,,POINT (-43.2227355 -22.9168776)
817621261,-22.9152,-43.2265066,3,,,POINT (-43.2265066 -22.9152)
817648603,-22.9140739,-43.2157864,3,,,POINT (-43.2157864 -22.9140739)
817648632,-22.9174311,-43.215399,3,,,POINT (-43.215399 -22.9174311)
817648636,-22.9192401,-43.2140793,3,,,POINT (-43.2140793 -22.9192401)
817648650,-22.9175945,-43.2113736,3,,,POINT (-43.2113736 -22.9175945)
819238661,-22.9249236,-43.2191611,3,,,POINT (-43.2191611 -22.9249236)
819238662,-22.924689,-43.2186367,3,,,POINT (-43.2186367 -22.924689)
819238668,-22.9243812,-43.2187878,1,turning_circle,,POINT (-43.2187878 -22.9243812)
819238671,-22.9250571,-43.2184249,1,turning_circle,,POINT (-43.2184249 -22.9250571)
819238714,-22.9197714,-43.2113972,3,,,POINT (-43.2113972 -22.9197714)
819238727,-22.9223606,-43.2107777,3,,,POINT (-43.2107777 -22.9223606)
819238729,-22.9195403,-43.2110357,3,,,POINT (-43.2110357 -22.9195403)
819238738,-22.9220535,-43.2103573,3,,,POINT (-43.2103573 -22.9220535)
819238760,-22.9171395,-43.2146397,3,,,POINT (-43.2146397 -22.9171395)
819238765,-22.9189008,-43.2134254,3,,,POINT (-43.2134254 -22.9189008)
819238771,-22.9256449,-43.2203857,3,,,POINT (-43.2203857 -22.9256449)
819238836,-22.9179378,-43.2118511,4,,,POINT (-43.2118511 -22.9179378)
819238839,-22.9200106,-43.211771,3,,,POINT (-43.211771 -22.9200106)
819238845,-22.9170966,-43.2105789,3,,,POINT (-43.2105789 -22.9170966)
819238856,-22.9165208,-43.213052,3,,,POINT (-43.213052 -22.9165208)
819238859,-22.9180786,-43.2120455,3,,,POINT (-43.2120455 -22.9180786)
819238866,-22.9166973,-43.2134971,3,,,POINT (-43.2134971 -22.9166973)
819238867,-22.9182994,-43.212442,3,,,POINT (-43.212442 -22.9182994)
819238871,-22.9172786,-43.2150104,3,,,POINT (-43.2150104 -22.9172786)
819238874,-22.9190702,-43.2137378,3,,,POINT (-43.2137378 -22.9190702)
819284995,-22.9243646,-43.2095289,3,,,POINT (-43.2095289 -22.9243646)
819285030,-22.9134381,-43.2102279,3,,,POINT (-43.2102279 -22.9134381)
819285033,-22.9157076,-43.2102597,4,,,POINT (-43.2102597 -22.9157076)
819285057,-22.9337432,-43.2100032,3,,,POINT (-43.2100032 -22.9337432)
819285242,-22.9247952,-43.2142128,1,,,POINT (-43.2142128 -22.9247952)
819285313,-22.926454,-43.2127443,3,,,POINT (-43.2127443 -22.926454)
819293762,-22.9256793,-43.2085643,3,,,POINT (-43.2085643 -22.9256793)
819293885,-22.9309742,-43.2042252,3,,,POINT (-43.2042252 -22.9309742)
