osmid,y,x,street_count,highway,junction,ref,geometry
28422167,51.5197062,-0.0672259,3,,,,POINT (-0.0672259 51.5197062)
28425641,51.5172823,-0.066941,3,,,,POINT (-0.066941 51.5172823)
28425870,51.5154258,-0.065997,3,,,,POINT (-0.065997 51.5154258)
28426337,51.516862,-0.0623668,3,,,,POINT (-0.0623668 51.516862)
28426340,51.5156202,-0.0621187,3,,,,POINT (-0.0621187 51.5156202)
28426364,51.5152033,-0.0620259,3,,,,POINT (-0.0620259 51.5152033)
28426818,51.514744,-0.0611758,3,,,,POINT (-0.0611758 51.514744)
28427169,51.5128652,-0.0670833,3,,,,POINT (-0.0670833 51.5128652)
28427180,51.5125378,-0.0670251,3,,,,POINT (-0.0670251 51.5125378)
28427645,51.5142958,-0.071017,3,,,,POINT (-0.071017 51.5142958)
28427652,51.5147801,-0.0696804,1,,,,POINT (-0.0696804 51.5147801)
28427715,51.5120598,-0.0708857,4,,,,POINT (-0.0708857 51.5120598)
28699095,51.4858755,-0.1336191,3,,,,POINT (-0.1336191 51.4858755)
28728215,51.5168796,-0.0759957,4,,,,POINT (-0.0759957 51.5168796)
28798205,51.5110076,-0.0660862,3,,,,POINT (-0.0660862 51.5110076)
28798206,51.5105139,-0.0659894,3,,,,POINT (-0.0659894 51.5105139)
28798212,51.5098199,-0.0658553,3,,,,POINT (-0.0658553 51.5098199)
28798214,51.5104338,-0.0666036,1,,,,POINT (-0.0666036 51.5104338)
28798245,51.5093442,-0.0657784,3,,,,POINT (-0.0657784 51.5093442)
28798255,51.510498,-0.0629868,3,,,,POINT (-0.0629868 51.510498)
28798256,51.5105769,-0.0614991,3,,,,POINT (-0.0614991 51.5105769)
28798258,51.5097266,-0.0628712,1,,,,POINT (-0.0628712 51.5097266)
28798260,51.5100698,-0.0621657,1,,,,POINT (-0.0621657 51.5100698)
28798262,51.5100325,-0.0629083,3,,,,POINT (-0.0629083 51.5100325)
28798319,51.51105,-0.0615747,3,,,,POINT (-0.0615747 51.51105)
28798678,51.5143144,-0.0576284,1,,,,POINT (-0.0576284 51.5143144)
28798734,51.5123573,-0.0579107,1,,,,POINT (-0.0579107 51.5123573)
28800219,51.521573,-0.064303,3,,,,POINT (-0.064303 51.521573)
28800231,51.5231474,-0.0641422,3,,,,POINT (-0.0641422 51.5231474)
28800233,51.5218998,-0.062728,3,,,,POINT (-0.062728 51.5218998)
28800234,51.5219707,-0.0637966,3,,,,POINT (-0.0637966 51.5219707)
28800237,51.5218762,-0.0618209,3,,,,POINT (-0.0618209 51.5218762)
28800253,51.5238415,-0.0631202,3,,,,POINT (-0.0631202 51.5238415)
28800258,51.5226682,-0.0648998,3,,,,POINT (-0.0648998 51.5226682)
28800260,51.5226265,-0.0642722,3,,,,POINT (-0.0642722 51.5226265)
28800345,51.525931,-0.0644826,3,,,,POINT (-0.0644826 51.525931)
28800359,51.5258672,-0.0731509,3,,,,POINT (-0.0731509 51.5258672)
28800369,51.5272945,-0.0737683,3,,,,POINT (-0.0737683 51.5272945)
28800370,51.5269484,-0.0750253,4,,,,POINT (-0.0750253 51.5269484)
28800409,51.5302759,-0.0738705,3,,,,POINT (-0.0738705 51.5302759)
28800414,51.529188,-0.0776833,3,,,,POINT (-0.0776833 51.529188)
28800458,51.5280657,-0.083585,3,,,,POINT (-0.083585 51.5280657)
28800569,51.5062205,-0.0674895,3,,,,POINT (-0.0674895 51.5062205)
28800592,51.5067829,-0.0660506,3,,,,POINT (-0.0660506 51.5067829)
28800593,51.5068792,-0.0657394,4,,,,POINT (-0.0657394 51.5068792)
28800594,51.5068324,-0.0636057,4,,,,POINT (-0.0636057 51.5068324)
28800620,51.5058998,-0.0689355,1,,,,POINT (-0.0689355 51.5058998)
28800660,51.5162829,-0.0931015,3,,,,POINT (-0.0931015 51.5162829)
28800661,51.5153413,-0.0931638,3,,,,POINT (-0.0931638 51.5153413)
28800662,51.5154297,-0.0933675,3,,,,POINT (-0.0933675 51.5154297)
28800664,51.5167882,-0.0914333,3,,,,POINT (-0.0914333 51.5167882)
28800667,51.5149817,-0.0910919,3,,,,POINT (-0.0910919 51.5149817)
28800670,51.5168798,-0.0897065,3,,,,POINT (-0.0897065 51.5168798)
28800671,51.514637,-0.0939242,2,,,,POINT (-0.0939242 51.514637)
28800672,51.5143643,-0.0922503,3,,,,POINT (-0.0922503 51.5143643)
29049572,51.4933089,-0.169228,3,,,,POINT (-0.169228 51.4933089)
29049574,51.4918296,-0.1717933,3,,,,POINT (-0.1717933 51.4918296)
29158922,51.4987753,-0.1045962,3,,,,POINT (-0.1045962 51.4987753)
29164376,51.5332017,-0.1123009,1,,,,POINT (-0.1123009 51.5332017)
29164378,51.5344357,-0.1089701,1,,,,POINT (-0.1089701 51.5344357)
29164393,51.5329683,-0.1030708,3,,,,POINT (-0.1030708 51.5329683)
29164685,51.5319087,-0.1125943,1,,,,POINT (-0.1125943 51.5319087)
29192862,51.5237501,-0.07456,3,,,,POINT (-0.07456 51.5237501)
29192865,51.5234552,-0.0714532,3,,,,POINT (-0.0714532 51.5234552)
29739966,51.5481158,-0.1459227,3,,,,POINT (-0.1459227 51.5481158)
29739967,51.5476911,-0.1451952,3,,,,POINT (-0.1451952 51.5476911)
29740354,51.5352685,-0.1410032,3,,,,POINT (-0.1410032 51.5352685)
29740355,51.5342578,-0.1401551,3,,,,POINT (-0.1401551 51.5342578)
29740404,51.534612,-0.1429195,4,,,,POINT (-0.1429195 51.534612)
29740405,51.5342311,-0.1438762,3,,,,POINT (-0.1438762 51.5342311)
29740550,51.5336311,-0.14049,3,,,,POINT (-0.14049 51.5336311)
29740552,51.5329364,-0.1402233,3,,,,POINT (-0.1402233 51.5329364)
29740597,51.5336714,-0.141984,2,,,,POINT (-0.141984 51.5336714)
29740782,51.5326831,-0.1379733,3,,,,POINT (-0.1379733 51.5326831)
29740867,51.5351521,-0.1329744,3,,,,POINT (-0.1329744 51.5351521)
29740869,51.5349287,-0.1321189,3,,,,POINT (-0.1321189 51.5349287)
29740914,51.535487,-0.1328847,3,,,,POINT (-0.1328847 51.535487)
29740919,51.5335402,-0.1287633,3,,,,POINT (-0.1287633 51.5335402)
29741121,51.5320222,-0.1420706,3,,,,POINT (-0.1420706 51.5320222)
29741123,51.5327505,-0.1430528,3,,,,POINT (-0.1430528 51.5327505)
29799477,51.5327172,-0.0807639,3,,,,POINT (-0.0807639 51.5327172)
29799478,51.5325677,-0.0830333,3,,,,POINT (-0.0830333 51.5325677)
29874906,51.4756631,-0.1674009,3,,,,POINT (-0.1674009 51.4756631)
29874989,51.4759545,-0.1652711,4,,,,POINT (-0.1652711 51.4759545)
29874990,51.4768578,-0.1656505,3,,,,POINT (-0.1656505 51.4768578)
29874994,51.4781527,-0.1660357,3,,,,POINT (-0.1660357 51.4781527)
29874995,51.4789283,-0.167553,3,,,,POINT (-0.167553 51.4789283)
29874996,51.4764485,-0.1662882,1,,,,POINT (-0.1662882 51.4764485)
29874997,51.4761487,-0.1661537,3,,,,POINT (-0.1661537 51.4761487)
29874999,51.4773356,-0.1666844,1,,,,POINT (-0.1666844 51.4773356)
29875061,51.4770386,-0.1686675,3,,,,POINT (-0.1686675 51.4770386)
29875062,51.4757623,-0.1667889,3,,,,POINT (-0.1667889 51.4757623)
29875065,51.4764763,-0.1661094,1,,,,POINT (-0.1661094 51.4764763)
29875068,51.4768305,-0.1670096,1,,,,POINT (-0.1670096 51.4768305)
29875069,51.4786625,-0.1683773,3,,,,POINT (-0.1683773 51.4786625)
29875071,51.4777031,-0.1675767,1,,,,POINT (-0.1675767 51.4777031)
29875073,51.4807012,-0.1659593,3,,,,POINT (-0.1659593 51.4807012)
29875074,51.4792677,-0.1663993,3,,,,POINT (-0.1663993 51.4792677)
29875181,51.4792511,-0.1688901,3,,,,POINT (-0.1688901 51.4792511)
29875182,51.4799088,-0.1694515,3,,,,POINT (-0.1694515 51.4799088)
29875193,51.4801554,-0.1685116,1,,,,POINT (-0.1685116 51.4801554)
29875204,51.4794547,-0.170991,3,,,,POINT (-0.170991 51.4794547)
29875208,51.4787404,-0.1703118,3,,,,POINT (-0.1703118 51.4787404)
29875248,51.4789951,-0.1705578,3,,,,POINT (-0.1705578 51.4789951)
29875249,51.4788643,-0.1708592,3,,,,POINT (-0.1708592 51.4788643)
29875250,51.4785179,-0.1716266,3,,,,POINT (-0.1716266 51.4785179)
29875251,51.4783985,-0.1719061,3,,,,POINT (-0.1719061 51.4783985)
29875252,51.4778432,-0.1731583,3,,,,POINT (-0.1731583 51.4778432)
29901666,51.5168721,-0.1656565,4,,,,POINT (-0.1656565 51.5168721)
29902288,51.514995,-0.167383,3,,,,POINT (-0.167383 51.514995)
29909259,51.4771779,-0.1681983,3,,,,POINT (-0.1681983 51.4771779)
29909264,51.4777766,-0.1684472,1,,,,POINT (-0.1684472 51.4777766)
29909368,51.4805919,-0.1668453,2,,,,POINT (-0.1668453 51.4805919)
29931949,51.516692,-0.1660185,2,,,,POINT (-0.1660185 51.516692)
29931950,51.5156581,-0.1645457,3,,,,POINT (-0.1645457 51.5156581)
29931952,51.5155079,-0.1648137,3,,,,POINT (-0.1648137 51.5155079)
29931953,51.5148375,-0.1676802,3,,,,POINT (-0.1676802 51.5148375)
29931954,51.5156111,-0.1663393,3,,,,POINT (-0.1663393 51.5156111)
29931955,51.5158322,-0.1666308,3,,,,POINT (-0.1666308 51.5158322)
29931957,51.5164295,-0.1675026,3,,,,POINT (-0.1675026 51.5164295)
30056330,51.5124327,-0.0792279,3,,,,POINT (-0.0792279 51.5124327)
30153665,51.4764832,-0.1707068,3,,,,POINT (-0.1707068 51.4764832)
30153666,51.4768849,-0.1691414,1,,,,POINT (-0.1691414 51.4768849)
30153667,51.476885,-0.1695885,1,,,,POINT (-0.1695885 51.476885)
30180455,51.4927096,-0.0834146,3,,,,POINT (-0.0834146 51.4927096)
30180477,51.4969386,-0.0822705,3,,,,POINT (-0.0822705 51.4969386)
30180512,51.5047113,-0.0930269,3,,,,POINT (-0.0930269 51.5047113)
30358430,51.4772494,-0.1724277,1,,,,POINT (-0.1724277 51.4772494)
30358431,51.4771083,-0.1721404,1,,,,POINT (-0.1721404 51.4771083)
30434003,51.5181595,-0.1659877,3,,,,POINT (-0.1659877 51.5181595)
30434004,51.5186094,-0.1653456,3,,,,POINT (-0.1653456 51.5186094)
30511104,51.5195301,-0.1680484,4,,,,POINT (-0.1680484 51.5195301)
30511105,51.5197061,-0.1671883,3,,,,POINT (-0.1671883 51.5197061)
30514375,51.5175138,-0.1638196,3,,,,POINT (-0.1638196 51.5175138)
30514516,51.5177404,-0.1631158,3,,,,POINT (-0.1631158 51.5177404)
30514517,51.516882,-0.1627322,4,,,,POINT (-0.1627322 51.516882)
30522449,51.5131818,-0.1722711,3,,,,POINT (-0.1722711 51.5131818)
30522451,51.5131969,-0.1709537,3,,,,POINT (-0.1709537 51.5131969)
30524567,51.51168,-0.1721858,4,,,,POINT (-0.1721858 51.51168)
30939229,51.5230864,-0.1385951,3,,,,POINT (-0.1385951 51.5230864)
31081004,51.5292864,-0.0834303,3,,,,POINT (-0.0834303 51.5292864)
31081144,51.5281929,-0.087787,3,,,,POINT (-0.087787 51.5281929)
31081178,51.5282793,-0.0858179,3,,,,POINT (-0.0858179 51.5282793)
31140046,51.5284615,-0.0894001,4,,,,POINT (-0.0894001 51.5284615)
31140145,51.5285207,-0.088607,3,,,,POINT (-0.088607 51.5285207)
31140601,51.5282968,-0.0883443,1,,,,POINT (-0.0883443 51.5282968)
31145991,51.5306934,-0.077178,4,,,,POINT (-0.077178 51.5306934)
31146347,51.5310472,-0.0807656,3,,,,POINT (-0.0807656 51.5310472)
31146375,51.5329858,-0.0800921,3,,,,POINT (-0.0800921 51.5329858)
31146496,51.532352,-0.0830286,3,,,,POINT (-0.0830286 51.532352)
31200012,51.4934664,-0.1674749,3,,,,POINT (-0.1674749 51.4934664)
31200014,51.4931765,-0.1665069,3,,,,POINT (-0.1665069 51.4931765)
31200015,51.4929879,-0.1659561,3,,,,POINT (-0.1659561 51.4929879)
31200018,51.4924111,-0.1645584,3,,,,POINT (-0.1645584 51.4924111)
31200019,51.4921936,-0.1640772,4,,,,POINT (-0.1640772 51.4921936)
31350992,51.4995662,-0.0908631,4,,,,POINT (-0.0908631 51.4995662)
31418032,51.5379873,-0.103729,3,,,,POINT (-0.103729 51.5379873)
32055896,51.521863,-0.1726889,4,,,,POINT (-0.1726889 51.521863)
32441888,51.4858824,-0.0581743,4,mini_roundabout,,,POINT (-0.0581743 51.4858824)
32618385,51.500093,-0.1711351,4,,,,POINT (-0.1711351 51.500093)
32618386,51.5000341,-0.1717465,3,,,,POINT (-0.1717465 51.5000341)
32682850,51.5152388,-0.0687674,3,,,,POINT (-0.0687674 51.5152388)
32682851,51.5153687,-0.068276,1,,,,POINT (-0.068276 51.5153687)
32682852,51.5150733,-0.0699154,3,,,,POINT (-0.0699154 51.5150733)
32682853,51.5154625,-0.0689325,3,,,,POINT (-0.0689325 51.5154625)
32921720,51.513906,-0.1092173,1,,,,POINT (-0.1092173 51.513906)
32925453,51.5044757,-0.1133595,3,,,,POINT (-0.1133595 51.5044757)
32929856,51.4764653,-0.0902937,3,,,,POINT (-0.0902937 51.4764653)
32929857,51.4766649,-0.0890143,3,,,,POINT (-0.0890143 51.4766649)
32929865,51.4796014,-0.092072,3,,,,POINT (-0.092072 51.4796014)
32929868,51.4783874,-0.0907185,3,,,,POINT (-0.0907185 51.4783874)
32929870,51.4777512,-0.0905294,3,,,,POINT (-0.0905294 51.4777512)
32975392,51.4992052,-0.0857801,4,,,,POINT (-0.0857801 51.4992052)
32975475,51.4974221,-0.0853669,3,,,,POINT (-0.0853669 51.4974221)
32975870,51.5021767,-0.0834104,3,,,,POINT (-0.0834104 51.5021767)
32975898,51.4999921,-0.0730536,3,,,,POINT (-0.0730536 51.4999921)
32975899,51.5001586,-0.0728727,4,,,,POINT (-0.0728727 51.5001586)
32975912,51.5002586,-0.0762233,3,,,,POINT (-0.0762233 51.5002586)
33000697,51.5454023,-0.1413777,1,,,,POINT (-0.1413777 51.5454023)
33000703,51.5457037,-0.1416887,4,,,,POINT (-0.1416887 51.5457037)
33001467,51.5484393,-0.1438284,3,,,,POINT (-0.1438284 51.5484393)
33044796,51.4812112,-0.1384651,3,,,,POINT (-0.1384651 51.4812112)
33044797,51.481449,-0.1401658,3,,,,POINT (-0.1401658 51.481449)
33044798,51.4817156,-0.1420219,1,,,,POINT (-0.1420219 51.4817156)
33044803,51.4812825,-0.1389887,3,,,,POINT (-0.1389887 51.4812825)
33044808,51.4801771,-0.1397991,4,,,,POINT (-0.1397991 51.4801771)
33044922,51.4860917,-0.124216,3,,,,POINT (-0.124216 51.4860917)
33044923,51.4837602,-0.1270263,3,,,,POINT (-0.1270263 51.4837602)
33044926,51.4797168,-0.1283814,3,,,,POINT (-0.1283814 51.4797168)
33044927,51.4764296,-0.1304253,3,,,,POINT (-0.1304253 51.4764296)
33053476,51.5218003,-0.0782799,3,,,,POINT (-0.0782799 51.5218003)
33053482,51.5264673,-0.078039,3,,,,POINT (-0.078039 51.5264673)
33053483,51.5271387,-0.0762764,3,,,,POINT (-0.0762764 51.5271387)
33053484,51.5265394,-0.0764698,3,,,,POINT (-0.0764698 51.5265394)
33053795,51.5319263,-0.0647296,3,,,,POINT (-0.0647296 51.5319263)
33053798,51.5320177,-0.0638961,3,,,,POINT (-0.0638961 51.5320177)
33053799,51.5328785,-0.0649716,3,,,,POINT (-0.0649716 51.5328785)
33053801,51.5332475,-0.0621143,3,,,,POINT (-0.0621143 51.5332475)
33141178,51.5138251,-0.1110537,3,,,,POINT (-0.1110537 51.5138251)
33175003,51.4964955,-0.0909623,3,,,,POINT (-0.0909623 51.4964955)
33175018,51.4979854,-0.0907114,3,,,,POINT (-0.0907114 51.4979854)
33213210,51.4746677,-0.1200131,3,,,,POINT (-0.1200131 51.4746677)
33213215,51.4770931,-0.1163007,3,,,,POINT (-0.1163007 51.4770931)
33213216,51.4773979,-0.1170672,3,,,,POINT (-0.1170672 51.4773979)
33213239,51.4782638,-0.1145897,3,,,,POINT (-0.1145897 51.4782638)
33213240,51.476962,-0.1148261,4,,,,POINT (-0.1148261 51.476962)
33213249,51.4784402,-0.1120719,3,,,,POINT (-0.1120719 51.4784402)
33213252,51.4787336,-0.1119646,3,,,,POINT (-0.1119646 51.4787336)
33213254,51.4792563,-0.1151519,3,,,,POINT (-0.1151519 51.4792563)
33213265,51.4792324,-0.1117827,3,,,,POINT (-0.1117827 51.4792324)
33213267,51.4808904,-0.1108497,3,,,,POINT (-0.1108497 51.4808904)
33213275,51.4797024,-0.1115853,3,,,,POINT (-0.1115853 51.4797024)
33213280,51.4810058,-0.1121087,3,,,,POINT (-0.1121087 51.4810058)
33213283,51.4794429,-0.107835,3,,,,POINT (-0.107835 51.4794429)
33213285,51.4795956,-0.111644,3,,,,POINT (-0.111644 51.4795956)
33213287,51.4783056,-0.1102195,3,,,,POINT (-0.1102195 51.4783056)
33213290,51.4788196,-0.1102765,3,,,,POINT (-0.1102765 51.4788196)
33213291,51.479233,-0.1103016,3,,,,POINT (-0.1103016 51.479233)
33213292,51.4795126,-0.1102812,3,,,,POINT (-0.1102812 51.4795126)
33213295,51.4789917,-0.1108477,3,,,,POINT (-0.1108477 51.4789917)
33228740,51.4796401,-0.1284333,3,,,,POINT (-0.1284333 51.4796401)
33228746,51.4755651,-0.1365792,3,,,,POINT (-0.1365792 51.4755651)
33228752,51.4781782,-0.1266904,4,,,,POINT (-0.1266904 51.4781782)
33228753,51.4786665,-0.1290204,3,,,,POINT (-0.1290204 51.4786665)
33228766,51.4760699,-0.1266272,3,,,,POINT (-0.1266272 51.4760699)
33228769,51.4761671,-0.127564,3,,,,POINT (-0.127564 51.4761671)
33228771,51.4758885,-0.1251209,3,,,,POINT (-0.1251209 51.4758885)
33228793,51.4798751,-0.1217881,3,,,,POINT (-0.1217881 51.4798751)
33228795,51.4799525,-0.1233642,3,,,,POINT (-0.1233642 51.4799525)
33228799,51.4789615,-0.1189536,4,,,,POINT (-0.1189536 51.4789615)
33228800,51.478016,-0.1164506,3,,,,POINT (-0.1164506 51.478016)
33228805,51.4782146,-0.1223165,3,,,,POINT (-0.1223165 51.4782146)
33228809,51.4784634,-0.1222692,3,,,,POINT (-0.1222692 51.4784634)
33228810,51.4781337,-0.1215168,3,,,,POINT (-0.1215168 51.4781337)
33228911,51.480802,-0.1181851,4,,,,POINT (-0.1181851 51.480802)
33228918,51.4800315,-0.1190122,3,,,,POINT (-0.1190122 51.4800315)
33228925,51.4787909,-0.1156586,3,,,,POINT (-0.1156586 51.4787909)
33228926,51.4787627,-0.1168097,3,,,,POINT (-0.1168097 51.4787627)
33228927,51.4797032,-0.1193668,3,,,,POINT (-0.1193668 51.4797032)
33228960,51.480395,-0.1139091,3,,,,POINT (-0.1139091 51.480395)
33228962,51.4811663,-0.1178265,3,,,,POINT (-0.1178265 51.4811663)
33228963,51.4817105,-0.1192855,3,,,,POINT (-0.1192855 51.4817105)
33228964,51.4815504,-0.1188971,3,,,,POINT (-0.1188971 51.4815504)
33229066,51.4844156,-0.1257455,3,,,,POINT (-0.1257455 51.4844156)
33229069,51.4846574,-0.1260779,3,,,,POINT (-0.1260779 51.4846574)
33229722,51.4759724,-0.1521328,4,,,,POINT (-0.1521328 51.4759724)
33229803,51.4749886,-0.1560767,3,,,,POINT (-0.1560767 51.4749886)
33229804,51.4754865,-0.1539003,4,,,,POINT (-0.1539003 51.4754865)
33229806,51.476216,-0.1514113,3,,,,POINT (-0.1514113 51.476216)
33229807,51.476905,-0.1493314,3,,,,POINT (-0.1493314 51.476905)
33229808,51.4771895,-0.1483818,3,,,,POINT (-0.1483818 51.4771895)
33229821,51.4755722,-0.1563545,3,,,,POINT (-0.1563545 51.4755722)
33229862,51.4761866,-0.1487076,3,,,,POINT (-0.1487076 51.4761866)
33229873,51.4753757,-0.1511279,3,,,,POINT (-0.1511279 51.4753757)
33256272,51.5225704,-0.1064242,4,,,,POINT (-0.1064242 51.5225704)
33612687,51.5189829,-0.0781088,3,,,,POINT (-0.0781088 51.5189829)
33612688,51.5185201,-0.078077,3,,,,POINT (-0.078077 51.5185201)
33612691,51.5118035,-0.0730383,3,,,,POINT (-0.0730383 51.5118035)
33657629,51.4883654,-0.0818184,1,,,,POINT (-0.0818184 51.4883654)
33657639,51.4894407,-0.0827022,3,,,,POINT (-0.0827022 51.4894407)
33657640,51.4900458,-0.0831626,3,,,,POINT (-0.0831626 51.4900458)
33657647,51.4903756,-0.0821163,3,,,,POINT (-0.0821163 51.4903756)
33657650,51.4933988,-0.0845929,3,,,,POINT (-0.0845929 51.4933988)
33657665,51.4911538,-0.0879167,3,,,,POINT (-0.0879167 51.4911538)
33657676,51.4917655,-0.0861016,3,,,,POINT (-0.0861016 51.4917655)
33657678,51.4910635,-0.0882187,3,,,,POINT (-0.0882187 51.4910635)
33657695,51.4920193,-0.0881696,3,,,,POINT (-0.0881696 51.4920193)
33657696,51.4913673,-0.0874185,3,,,,POINT (-0.0874185 51.4913673)
33657698,51.4917976,-0.0887047,1,,,,POINT (-0.0887047 51.4917976)
33657699,51.4927094,-0.0867218,3,,,,POINT (-0.0867218 51.4927094)
33657703,51.4929574,-0.0863011,3,,,,POINT (-0.0863011 51.4929574)
33657771,51.4920658,-0.0909922,3,,,,POINT (-0.0909922 51.4920658)
33657926,51.4919745,-0.0999211,3,,,,POINT (-0.0999211 51.4919745)
33657935,51.492831,-0.0939648,3,,,,POINT (-0.0939648 51.492831)
33657939,51.4919313,-0.098059,4,,,,POINT (-0.098059 51.4919313)
33657943,51.4902297,-0.09425,3,,,,POINT (-0.09425 51.4902297)
33657945,51.490159,-0.0944186,3,,,,POINT (-0.0944186 51.490159)
33657987,51.4971438,-0.0942936,3,,,,POINT (-0.0942936 51.4971438)
33657989,51.4941087,-0.094177,3,,,,POINT (-0.094177 51.4941087)
33658177,51.4998878,-0.0935471,3,,,,POINT (-0.0935471 51.4998878)
33658178,51.4989434,-0.0922473,3,,,,POINT (-0.0922473 51.4989434)
33674189,51.5003556,-0.1167466,4,,,,POINT (-0.1167466 51.5003556)
33767398,51.5450605,-0.1263519,3,,,,POINT (-0.1263519 51.5450605)
33779448,51.5410374,-0.067407,4,,,,POINT (-0.067407 51.5410374)
33779449,51.5409942,-0.0635832,3,,,,POINT (-0.0635832 51.5409942)
33779450,51.5414598,-0.0638007,3,,,,POINT (-0.0638007 51.5414598)
33779451,51.5456709,-0.0605171,3,,,,POINT (-0.0605171 51.5456709)
33779452,51.5452883,-0.0658802,3,,,,POINT (-0.0658802 51.5452883)
34104805,51.5390966,-0.0647432,3,,,,POINT (-0.0647432 51.5390966)
34104809,51.538693,-0.0635546,3,,,,POINT (-0.0635546 51.538693)
34104814,51.5364925,-0.0671628,4,,,,POINT (-0.0671628 51.5364925)
34104948,51.5380281,-0.0663503,4,,,,POINT (-0.0663503 51.5380281)
34104964,51.5301497,-0.0682845,3,,,,POINT (-0.0682845 51.5301497)
34104965,51.5311547,-0.0670167,3,,,,POINT (-0.0670167 51.5311547)
34165913,51.5334733,-0.0811595,1,,,,POINT (-0.0811595 51.5334733)
34167252,51.5333637,-0.0876601,3,,,,POINT (-0.0876601 51.5333637)
34167870,51.5296938,-0.0912064,3,,,,POINT (-0.0912064 51.5296938)
34167889,51.5306417,-0.0912681,3,,,,POINT (-0.0912681 51.5306417)
34167890,51.5308723,-0.0892329,4,,,,POINT (-0.0892329 51.5308723)
34167924,51.5316431,-0.0915299,3,,,,POINT (-0.0915299 51.5316431)
34167925,51.5319208,-0.0895339,4,,,,POINT (-0.0895339 51.5319208)
34167940,51.5322026,-0.0896457,3,,,,POINT (-0.0896457 51.5322026)
34167941,51.5327075,-0.0899651,4,,,,POINT (-0.0899651 51.5327075)
34167942,51.5321197,-0.0919345,1,,,,POINT (-0.0919345 51.5321197)
34167960,51.5278871,-0.0835912,3,,,,POINT (-0.0835912 51.5278871)
34167967,51.5335579,-0.0906146,3,,,,POINT (-0.0906146 51.5335579)
34167968,51.5332146,-0.0903567,3,,,,POINT (-0.0903567 51.5332146)
34167977,51.5338655,-0.0880652,4,,,,POINT (-0.0880652 51.5338655)
34167993,51.5330953,-0.0902671,3,,,,POINT (-0.0902671 51.5330953)
34168004,51.5304923,-0.0924814,3,,,,POINT (-0.0924814 51.5304923)
34168006,51.5295506,-0.092168,3,,,,POINT (-0.092168 51.5295506)
34168007,51.5291902,-0.0910336,3,,,,POINT (-0.0910336 51.5291902)
34214578,51.5416958,-0.0716886,4,,,,POINT (-0.0716886 51.5416958)
34214581,51.5416717,-0.0709226,3,,,,POINT (-0.0709226 51.5416717)
34214584,51.5417071,-0.0725642,3,,,,POINT (-0.0725642 51.5417071)
34214587,51.5418573,-0.0725722,3,,,,POINT (-0.0725722 51.5418573)
34214589,51.5418625,-0.0736028,3,,,,POINT (-0.0736028 51.5418625)
34214591,51.5415837,-0.0736158,3,,,,POINT (-0.0736158 51.5415837)
34214593,51.5415668,-0.0725696,3,,,,POINT (-0.0725696 51.5415668)
34214637,51.5417203,-0.0736143,3,,,,POINT (-0.0736143 51.5417203)
34214649,51.5439692,-0.0725988,4,,,,POINT (-0.0725988 51.5439692)
34214651,51.5406157,-0.0736977,3,,,,POINT (-0.0736977 51.5406157)
34214653,51.5404985,-0.0716788,4,,,,POINT (-0.0716788 51.5404985)
34214654,51.5411102,-0.0716849,3,,,,POINT (-0.0716849 51.5411102)
34214656,51.5410592,-0.0700503,4,,,,POINT (-0.0700503 51.5410592)
34214658,51.5424771,-0.0699389,3,,,,POINT (-0.0699389 51.5424771)
34214660,51.542513,-0.0673193,3,,,,POINT (-0.0673193 51.542513)
34214662,51.542395,-0.0673245,3,,,,POINT (-0.0673245 51.542395)
34214664,51.5395644,-0.0732398,3,,,,POINT (-0.0732398 51.5395644)
34214667,51.5398342,-0.0732124,3,,,,POINT (-0.0732124 51.5398342)
34214674,51.5380555,-0.070301,3,,,,POINT (-0.070301 51.5380555)
34214677,51.538451,-0.0767188,3,,,,POINT (-0.0767188 51.538451)
34214693,51.5385083,-0.0735404,3,,,,POINT (-0.0735404 51.5385083)
34214694,51.5364688,-0.0751599,3,,,,POINT (-0.0751599 51.5364688)
