osmid,y,x,street_count,highway,junction,railway,geometry
25671506,48.8489033,2.3625131,3,,,,POINT (2.3625131 48.8489033)
25675623,48.8447117,2.3677713,3,,,,POINT (2.3677713 48.8447117)
25675624,48.8441152,2.3688999,3,,,,POINT (2.3688999 48.8441152)
25701688,48.8330957,2.3247449,3,traffic_signals,,,POINT (2.3247449 48.8330957)
25934279,48.8689063,2.310341,3,,,,POINT (2.310341 48.8689063)
25934280,48.8690756,2.3103197,3,,,,POINT (2.3103197 48.8690756)
25934313,48.8696731,2.3101026,4,,,,POINT (2.3101026 48.8696731)
25934315,48.8696029,2.3105834,3,,,,POINT (2.3105834 48.8696029)
25934316,48.8694128,2.3109443,3,,,,POINT (2.3109443 48.8694128)
26039522,48.8709596,2.3532949,4,,,,POINT (2.3532949 48.8709596)
26039856,48.870231,2.3426988,3,,,,POINT (2.3426988 48.870231)
26235702,48.8687911,2.3218477,3,,,,POINT (2.3218477 48.8687911)
26400916,48.8606548,2.3551551,4,traffic_signals,,,POINT (2.3551551 48.8606548)
26400917,48.8603834,2.354855,3,,,,POINT (2.354855 48.8603834)
26400923,48.8607437,2.3538073,2,,,,POINT (2.3538073 48.8607437)
26400941,48.8586836,2.3587623,4,traffic_signals,,,POINT (2.3587623 48.8586836)
26400956,48.8576782,2.3607458,3,,,,POINT (2.3607458 48.8576782)
26400957,48.8572504,2.3617613,3,,,,POINT (2.3617613 48.8572504)
26401021,48.8600687,2.3568876,4,traffic_signals,,,POINT (2.3568876 48.8600687)
26401067,48.859939,2.3607352,4,traffic_signals,,,POINT (2.3607352 48.859939)
26401078,48.8589107,2.3622527,3,,,,POINT (2.3622527 48.8589107)
26401081,48.8587067,2.3628278,3,,,,POINT (2.3628278 48.8587067)
26401083,48.8583304,2.3638327,3,,,,POINT (2.3638327 48.8583304)
26401084,48.8581533,2.364481,3,traffic_signals,,,POINT (2.364481 48.8581533)
26401086,48.8568962,2.3628361,4,traffic_signals,,,POINT (2.3628361 48.8568962)
26401089,48.8564644,2.3642877,4,traffic_signals,,,POINT (2.3642877 48.8564644)
26401095,48.8559067,2.3622831,3,,,,POINT (2.3622831 48.8559067)
26401098,48.8574587,2.3644463,3,,,,POINT (2.3644463 48.8574587)
26401107,48.8599648,2.3645504,3,,,,POINT (2.3645504 48.8599648)
26401110,48.8603387,2.364562,3,,,,POINT (2.364562 48.8603387)
26401114,48.8604249,2.3640823,3,,,,POINT (2.3640823 48.8604249)
26401414,48.859518,2.3540808,3,,,,POINT (2.3540808 48.859518)
26401417,48.8584984,2.355264,3,traffic_signals,,,POINT (2.355264 48.8584984)
26401478,48.8608786,2.3532738,3,crossing,,,POINT (2.3532738 48.8608786)
26401482,48.8602873,2.3529854,3,crossing,,,POINT (2.3529854 48.8602873)
26401611,48.8575099,2.3542407,4,,,,POINT (2.3542407 48.8575099)
26401623,48.8612321,2.3582039,4,traffic_signals,,,POINT (2.3582039 48.8612321)
26401624,48.8612625,2.3561164,3,,,,POINT (2.3561164 48.8612625)
26401625,48.860561,2.3574376,3,,,,POINT (2.3574376 48.860561)
26401652,48.8543089,2.355931,2,,,,POINT (2.355931 48.8543089)
26401655,48.8555133,2.3577386,3,,,,POINT (2.3577386 48.8555133)
26401658,48.8535655,2.358018,3,traffic_signals,,,POINT (2.358018 48.8535655)
26401659,48.8553558,2.3595896,3,traffic_signals,,,POINT (2.3595896 48.8553558)
26401686,48.8534008,2.3593748,3,,,,POINT (2.3593748 48.8534008)
26401687,48.8525851,2.3606854,3,,,,POINT (2.3606854 48.8525851)
26401688,48.8529653,2.3611291,3,,,,POINT (2.3611291 48.8529653)
26401691,48.8521226,2.3627186,3,,,,POINT (2.3627186 48.8521226)
26401692,48.8519079,2.3630953,3,,,,POINT (2.3630953 48.8519079)
26401700,48.8550653,2.3653321,3,,,,POINT (2.3653321 48.8550653)
26401727,48.8520542,2.3654854,3,traffic_signals,,,POINT (2.3654854 48.8520542)
26401805,48.853876,2.3673852,3,,,,POINT (2.3673852 48.853876)
26401859,48.8524236,2.3667258,4,,,,POINT (2.3667258 48.8524236)
26401864,48.8521921,2.3659486,3,traffic_signals,,,POINT (2.3659486 48.8521921)
26401868,48.8526154,2.3673524,4,traffic_signals,,,POINT (2.3673524 48.8526154)
26401904,48.851755,2.367008,4,,,,POINT (2.367008 48.851755)
26401905,48.8516523,2.3676404,3,traffic_signals,,,POINT (2.3676404 48.8516523)
26401919,48.856307,2.3649664,3,,,,POINT (2.3649664 48.856307)
26401920,48.8561801,2.3657542,3,,,,POINT (2.3657542 48.8561801)
26401922,48.8568275,2.3660028,4,,,,POINT (2.3660028 48.8568275)
26401924,48.8570926,2.3644266,3,,,,POINT (2.3644266 48.8570926)
26401925,48.8571832,2.3661446,4,,,,POINT (2.3661446 48.8571832)
26401934,48.86046,2.3597534,3,,,,POINT (2.3597534 48.86046)
26401935,48.8612306,2.3606609,3,,,,POINT (2.3606609 48.8612306)
26401938,48.8617808,2.3612937,4,,,,POINT (2.3612937 48.8617808)
26401946,48.8616432,2.3623252,4,,,,POINT (2.3623252 48.8616432)
26401949,48.8615225,2.3631652,3,,,,POINT (2.3631652 48.8615225)
26401951,48.8612282,2.3631411,3,,,,POINT (2.3631411 48.8612282)
26401959,48.8614611,2.3635946,4,,,,POINT (2.3635946 48.8614611)
26401980,48.8624858,2.3633319,4,,,,POINT (2.3633319 48.8624858)
26401983,48.8626004,2.3597973,4,,,,POINT (2.3597973 48.8626004)
26401984,48.8618987,2.3569151,4,traffic_signals,,,POINT (2.3569151 48.8618987)
26401985,48.8613261,2.3645939,4,traffic_signals,,,POINT (2.3645939 48.8613261)
26402043,48.8608149,2.3613427,3,,,,POINT (2.3613427 48.8608149)
26402085,48.862391,2.3574301,3,,,,POINT (2.3574301 48.862391)
26402086,48.862866,2.3578642,3,,,,POINT (2.3578642 48.862866)
26402088,48.8633732,2.3582451,3,,,,POINT (2.3582451 48.8633732)
26402095,48.8632266,2.3545514,4,,,,POINT (2.3545514 48.8632266)
26402096,48.8637677,2.3548523,3,traffic_signals,,,POINT (2.3548523 48.8637677)
26402097,48.8642822,2.3551316,3,,,,POINT (2.3551316 48.8642822)
26402098,48.8648099,2.355424,3,,,,POINT (2.355424 48.8648099)
26402125,48.8654656,2.3532176,3,,,,POINT (2.3532176 48.8654656)
26402126,48.8650972,2.3544392,4,traffic_signals,,,POINT (2.3544392 48.8650972)
26503666,48.8877726,2.3892753,4,,,,POINT (2.3892753 48.8877726)
26551708,48.8870129,2.3863474,3,,,,POINT (2.3863474 48.8870129)
26551714,48.8872193,2.3871642,3,,,,POINT (2.3871642 48.8872193)
26551723,48.8852393,2.3845844,4,,,,POINT (2.3845844 48.8852393)
26551726,48.8850957,2.3837725,4,traffic_signals,,,POINT (2.3837725 48.8850957)
26551730,48.8841805,2.3842587,4,,,,POINT (2.3842587 48.8841805)
26551733,48.8856742,2.3868666,4,,,,POINT (2.3868666 48.8856742)
26551735,48.8845701,2.3873457,3,,,,POINT (2.3873457 48.8845701)
26551737,48.8847847,2.381267,4,traffic_signals,,,POINT (2.381267 48.8847847)
26551740,48.8846821,2.3798078,4,traffic_signals,,,POINT (2.3798078 48.8846821)
26551742,48.8853231,2.3850833,3,,,,POINT (2.3850833 48.8853231)
26588350,48.8495132,2.3656306,4,,,,POINT (2.3656306 48.8495132)
26588354,48.8496322,2.3650171,3,,,,POINT (2.3650171 48.8496322)
26588357,48.849734,2.3644925,3,,,,POINT (2.3644925 48.849734)
26588359,48.8496314,2.363907,4,traffic_signals,,,POINT (2.363907 48.8496314)
26588366,48.8493329,2.36656,3,traffic_signals,,,POINT (2.36656 48.8493329)
26588372,48.850613,2.3661236,3,,,,POINT (2.3661236 48.850613)
26588374,48.8489914,2.3644743,3,traffic_signals,,,POINT (2.3644743 48.8489914)
26588376,48.848826,2.3653208,3,,,,POINT (2.3653208 48.848826)
26588378,48.8482577,2.3649113,3,traffic_signals,,,POINT (2.3649113 48.8482577)
26588388,48.8500511,2.3685676,3,,,,POINT (2.3685676 48.8500511)
26588862,48.8520968,2.3656284,3,traffic_signals,,,POINT (2.3656284 48.8520968)
26666916,48.8560484,2.3665633,3,,,,POINT (2.3665633 48.8560484)
26666918,48.8559452,2.3673131,4,traffic_signals,,,POINT (2.3673131 48.8559452)
26666919,48.8569862,2.3673453,3,,,,POINT (2.3673453 48.8569862)
26666953,48.8551582,2.3680895,1,,,,POINT (2.3680895 48.8551582)
26667206,48.8578554,2.3663946,1,,,,POINT (2.3663946 48.8578554)
27018629,48.8494137,2.3559612,4,traffic_signals,,,POINT (2.3559612 48.8494137)
27018632,48.8420367,2.329669,4,traffic_signals,,,POINT (2.329669 48.8420367)
27018633,48.8455051,2.3284628,4,traffic_signals,,,POINT (2.3284628 48.8455051)
27018634,48.8431125,2.3264298,4,traffic_signals,,,POINT (2.3264298 48.8431125)
27233726,48.8851024,2.2978724,3,,,,POINT (2.2978724 48.8851024)
27233732,48.8845903,2.2976597,3,,,,POINT (2.2976597 48.8845903)
27233754,48.8852917,2.2969355,3,,,,POINT (2.2969355 48.8852917)
27233766,48.8864662,2.2957668,5,traffic_signals,,,POINT (2.2957668 48.8864662)
27233804,48.8871447,2.2974904,5,,,,POINT (2.2974904 48.8871447)
27233853,48.8854029,2.2984706,3,,,,POINT (2.2984706 48.8854029)
27233862,48.8862959,2.3005606,3,,,,POINT (2.3005606 48.8862959)
27233864,48.886677,2.3004376,3,,,,POINT (2.3004376 48.886677)
27233866,48.8871874,2.3007889,5,,,,POINT (2.3007889 48.8871874)
27233870,48.8880826,2.3023016,3,,,,POINT (2.3023016 48.8880826)
27233873,48.8866026,2.3015371,4,,,,POINT (2.3015371 48.8866026)
27233893,48.8842578,2.3026608,4,,yes,,POINT (2.3026608 48.8842578)
27233905,48.8838166,2.3047736,4,,yes,,POINT (2.3047736 48.8838166)
27233920,48.8835547,2.3043154,3,,,,POINT (2.3043154 48.8835547)
27234006,48.8862647,2.307174,3,,,,POINT (2.307174 48.8862647)
27234017,48.8868835,2.3083542,3,,,,POINT (2.3083542 48.8868835)
27234025,48.88704,2.308145,3,,,,POINT (2.308145 48.88704)
27234032,48.8854878,2.3080395,4,,,,POINT (2.3080395 48.8854878)
27234045,48.8835944,2.3058121,3,,,,POINT (2.3058121 48.8835944)
27234052,48.8835478,2.3060266,3,,,,POINT (2.3060266 48.8835478)
27234076,48.8832695,2.3019395,4,,,,POINT (2.3019395 48.8832695)
27234093,48.884436,2.301248,3,,,,POINT (2.301248 48.884436)
27234100,48.8833209,2.2989387,4,,,,POINT (2.2989387 48.8833209)
27234112,48.8829628,2.2981953,3,,,,POINT (2.2981953 48.8829628)
27234121,48.8826175,2.2974485,3,,,,POINT (2.2974485 48.8826175)
27234129,48.8824305,2.2970474,4,,,,POINT (2.2970474 48.8824305)
27234149,48.8829298,2.2963839,4,,,,POINT (2.2963839 48.8829298)
27234162,48.8832769,2.2965575,3,,,,POINT (2.2965575 48.8832769)
27234189,48.8852769,2.3018068,3,,,,POINT (2.3018068 48.8852769)
27234190,48.8821905,2.3011631,3,,,,POINT (2.3011631 48.8821905)
27234191,48.8817888,2.3008715,3,,,,POINT (2.3008715 48.8817888)
27234192,48.8815548,2.3006962,4,traffic_signals,,,POINT (2.3006962 48.8815548)
27234193,48.8817397,2.3005245,4,,,,POINT (2.3005245 48.8817397)
27234194,48.8815468,2.2996694,4,,,,POINT (2.2996694 48.8815468)
27234195,48.8813069,2.2985527,4,,,,POINT (2.2985527 48.8813069)
27234196,48.8809783,2.3002774,5,,,,POINT (2.3002774 48.8809783)
27234197,48.8812385,2.3010147,4,,,,POINT (2.3010147 48.8812385)
27234198,48.8814126,2.3016294,3,,,,POINT (2.3016294 48.8814126)
27234202,48.8817242,2.3055969,4,,,,POINT (2.3055969 48.8817242)
27234203,48.8830575,2.3083266,3,,,,POINT (2.3083266 48.8830575)
27234208,48.8829027,2.3090567,4,,,,POINT (2.3090567 48.8829027)
27234209,48.8821185,2.3076772,3,,,,POINT (2.3076772 48.8821185)
27234210,48.8814143,2.3063655,3,,,,POINT (2.3063655 48.8814143)
27234213,48.8832876,2.307265,4,,,,POINT (2.307265 48.8832876)
27234215,48.8859697,2.3095762,4,,,,POINT (2.3095762 48.8859697)
27234216,48.8849424,2.3086094,3,,,,POINT (2.3086094 48.8849424)
27234217,48.8843245,2.3093161,3,,,,POINT (2.3093161 48.8843245)
27234218,48.8845987,2.3079711,3,,,,POINT (2.3079711 48.8845987)
27234261,48.8866879,2.3054213,3,,,,POINT (2.3054213 48.8866879)
27234301,48.8878365,2.3070802,4,,,,POINT (2.3070802 48.8878365)
27234331,48.8875336,2.3074847,4,,,,POINT (2.3074847 48.8875336)
27234336,48.8877424,2.3091682,3,,,,POINT (2.3091682 48.8877424)
27234346,48.8878335,2.3103508,3,,,,POINT (2.3103508 48.8878335)
27234356,48.8878424,2.3110955,3,traffic_signals,,,POINT (2.3110955 48.8878424)
27234414,48.8869254,2.3126267,4,,,,POINT (2.3126267 48.8869254)
27234435,48.8863157,2.3107013,3,,,,POINT (2.3107013 48.8863157)
27234453,48.886286,2.3091533,3,,,,POINT (2.3091533 48.886286)
27234454,48.8866871,2.3086169,3,,,,POINT (2.3086169 48.8866871)
27234710,48.8854104,2.3103202,3,,,,POINT (2.3103202 48.8854104)
27234711,48.8856882,2.3099512,3,,,,POINT (2.3099512 48.8856882)
27234717,48.8844891,2.3148015,3,,,,POINT (2.3148015 48.8844891)
27234737,48.8848876,2.3154852,4,,,,POINT (2.3154852 48.8848876)
27234739,48.8853218,2.3162186,4,,,,POINT (2.3162186 48.8853218)
27234740,48.8856689,2.3168245,4,,,,POINT (2.3168245 48.8856689)
27234808,48.8830692,2.3104152,3,,,,POINT (2.3104152 48.8830692)
27234809,48.8832704,2.3127394,5,,,,POINT (2.3127394 48.8832704)
27234813,48.8843446,2.3145719,3,,,,POINT (2.3145719 48.8843446)
27234831,48.8838169,2.3119939,3,,,,POINT (2.3119939 48.8838169)
27234833,48.8839601,2.3122152,3,,,,POINT (2.3122152 48.8839601)
27234834,48.8848219,2.3109392,3,,,,POINT (2.3109392 48.8848219)
27234839,48.8822729,2.3141045,3,,,,POINT (2.3141045 48.8822729)
27234840,48.8817032,2.3147089,3,,,,POINT (2.3147089 48.8817032)
27234841,48.8819513,2.3135511,4,,,,POINT (2.3135511 48.8819513)
27234843,48.8823395,2.311735,4,,,,POINT (2.311735 48.8823395)
27234846,48.8813903,2.316377,4,traffic_signals,,,POINT (2.316377 48.8813903)
27234848,48.8815356,2.3156937,3,,,,POINT (2.3156937 48.8815356)
27234849,48.8814058,2.3155177,3,,,,POINT (2.3155177 48.8814058)
27234850,48.8816592,2.3149102,3,,,,POINT (2.3149102 48.8816592)
27234851,48.8812004,2.3154476,3,,,,POINT (2.3154476 48.8812004)
27234852,48.8812425,2.3165841,5,traffic_signals,,,POINT (2.3165841 48.8812425)
27234859,48.8811833,2.315337,3,,,,POINT (2.315337 48.8811833)
27234871,48.8809132,2.3175733,3,,,,POINT (2.3175733 48.8809132)
27234873,48.8806708,2.3182981,3,,,,POINT (2.3182981 48.8806708)
27234874,48.8803774,2.3191845,3,,,,POINT (2.3191845 48.8803774)
27234876,48.881258,2.3189939,3,,,,POINT (2.3189939 48.881258)
27234877,48.8816383,2.3188336,4,,,,POINT (2.3188336 48.8816383)
27234928,48.880461,2.3213323,3,,,,POINT (2.3213323 48.880461)
27234933,48.8800082,2.3215751,3,,,,POINT (2.3215751 48.8800082)
27234943,48.8801268,2.3199358,3,,,,POINT (2.3199358 48.8801268)
27234944,48.8798796,2.3206912,4,,,,POINT (2.3206912 48.8798796)
27234945,48.8795099,2.3182304,4,,,,POINT (2.3182304 48.8795099)
27234946,48.87937,2.3172162,3,,,,POINT (2.3172162 48.87937)
27234947,48.880489,2.3164997,2,,,,POINT (2.3164997 48.880489)
27235037,48.8822408,2.3217339,3,,,,POINT (2.3217339 48.8822408)
27235043,48.8825742,2.3233756,4,,,,POINT (2.3233756 48.8825742)
27235051,48.882799,2.3232501,4,,,,POINT (2.3232501 48.882799)
27235057,48.8827582,2.3242625,4,traffic_signals,,,POINT (2.3242625 48.8827582)
27235064,48.8806917,2.3247546,6,traffic_signals,yes,,POINT (2.3247546 48.8806917)
27235133,48.880807,2.327062,3,,,,POINT (2.327062 48.880807)
27235134,48.8804415,2.3270422,3,,,,POINT (2.3270422 48.8804415)
27235135,48.8796544,2.3270201,4,traffic_signals,,,POINT (2.3270201 48.8796544)
27235142,48.8788837,2.3232709,3,traffic_signals,,,POINT (2.3232709 48.8788837)
27235143,48.8789733,2.3235604,3,traffic_signals,,,POINT (2.3235604 48.8789733)
27235149,48.8790467,2.3235464,3,traffic_signals,,,POINT (2.3235464 48.8790467)
27235150,48.8791069,2.3234625,3,traffic_signals,,,POINT (2.3234625 48.8791069)
27235167,48.8770583,2.3218283,3,,,,POINT (2.3218283 48.8770583)
27235168,48.8771999,2.3230811,3,traffic_signals,,,POINT (2.3230811 48.8771999)
27235169,48.8768662,2.3216736,3,traffic_signals,,,POINT (2.3216736 48.8768662)
27235170,48.8787659,2.3222401,3,traffic_signals,,,POINT (2.3222401 48.8787659)
27235173,48.878261,2.3198588,3,,,,POINT (2.3198588 48.878261)
27235175,48.8767023,2.3190416,3,,,,POINT (2.3190416 48.8767023)
27235177,48.8793152,2.318468,3,,,,POINT (2.318468 48.8793152)
27235206,48.8777862,2.3163068,4,traffic_signals,,,POINT (2.3163068 48.8777862)
27235208,48.87788,2.3181669,4,,,,POINT (2.3181669 48.87788)
27235211,48.8766419,2.3176896,4,traffic_signals,,,POINT (2.3176896 48.8766419)
27235215,48.8791171,2.3154949,3,,,,POINT (2.3154949 48.8791171)
27235241,48.8794399,2.3142755,4,traffic_signals,,,POINT (2.3142755 48.8794399)
27235246,48.8785239,2.3123674,3,,,,POINT (2.3123674 48.8785239)
27235248,48.8776457,2.3132817,3,,,,POINT (2.3132817 48.8776457)
27235250,48.8777535,2.3156018,4,traffic_signals,,,POINT (2.3156018 48.8777535)
27235261,48.876553,2.3156962,5,traffic_signals,,,POINT (2.3156962 48.876553)
27235262,48.8770565,2.3149111,3,,,,POINT (2.3149111 48.8770565)
27235263,48.8770067,2.313336,3,,,,POINT (2.313336 48.8770067)
27235265,48.8755968,2.314793,3,,,,POINT (2.314793 48.8755968)
27235266,48.8752583,2.3148059,3,,,,POINT (2.3148059 48.8752583)
27235293,48.8774283,2.3081805,4,,,,POINT (2.3081805 48.8774283)
27235305,48.8763928,2.3078886,5,traffic_signals,,,POINT (2.3078886 48.8763928)
27235306,48.8767126,2.3085902,3,,,,POINT (2.3085902 48.8767126)
27235315,48.8778623,2.3082944,4,,,,POINT (2.3082944 48.8778623)
27235316,48.8782386,2.3083934,1,,,,POINT (2.3083934 48.8782386)
27235318,48.8779366,2.3100389,3,,,,POINT (2.3100389 48.8779366)
27235327,48.8778763,2.3016909,3,,,,POINT (2.3016909 48.8778763)
27235394,48.8792526,2.3030261,3,,,,POINT (2.3030261 48.8792526)
27235424,48.8789953,2.3024076,3,,,,POINT (2.3024076 48.8789953)
27235433,48.8788572,2.3017712,3,,,,POINT (2.3017712 48.8788572)
27235445,48.8797212,2.2993531,4,traffic_signals,,,POINT (2.2993531 48.8797212)
27235462,48.8803514,2.2998096,4,,,,POINT (2.2998096 48.8803514)
27235464,48.8800467,2.2988676,4,,,,POINT (2.2988676 48.8800467)
27235497,48.8801324,2.295656,4,,,,POINT (2.295656 48.8801324)
27235498,48.8804605,2.296462,4,,,,POINT (2.296462 48.8804605)
27235499,48.8808965,2.2975418,4,,,,POINT (2.2975418 48.8808965)
27235500,48.8794609,2.2977775,3,,,,POINT (2.2977775 48.8794609)
27235503,48.8815576,2.2951808,4,,,,POINT (2.2951808 48.8815576)
27235510,48.8818814,2.2958633,5,,,,POINT (2.2958633 48.8818814)
27235518,48.883954,2.2950204,4,,,,POINT (2.2950204 48.883954)
27235519,48.8837348,2.2953062,4,,,,POINT (2.2953062 48.8837348)
27235520,48.8831219,2.2934865,4,,,,POINT (2.2934865 48.8831219)
27235521,48.8828874,2.2937428,4,,,,POINT (2.2937428 48.8828874)
27235522,48.882536,2.2941323,3,,,,POINT (2.2941323 48.882536)
27235523,48.8824432,2.2942409,3,,,,POINT (2.2942409 48.8824432)
27235524,48.8818201,2.2938997,3,crossing,,,POINT (2.2938997 48.8818201)
27235526,48.8812463,2.2927972,4,,,,POINT (2.2927972 48.8812463)
27235529,48.8816007,2.2923681,4,,,,POINT (2.2923681 48.8816007)
27235531,48.8819264,2.2919654,4,,,,POINT (2.2919654 48.8819264)
27235533,48.8821524,2.2916998,4,,,,POINT (2.2916998 48.8821524)
27235535,48.8826338,2.292587,3,,,,POINT (2.292587 48.8826338)
27235536,48.8830857,2.2920362,3,,,,POINT (2.2920362 48.8830857)
27235537,48.88359,2.2929802,3,,,,POINT (2.2929802 48.88359)
27235538,48.8836804,2.2928734,3,,,,POINT (2.2928734 48.8836804)
27235539,48.8838563,2.2926662,3,,,,POINT (2.2926662 48.8838563)
27235540,48.8840477,2.293619,3,,,,POINT (2.293619 48.8840477)
27235547,48.8856411,2.2917707,5,,,,POINT (2.2917707 48.8856411)
27235555,48.8855298,2.2932341,3,,,,POINT (2.2932341 48.8855298)
27235559,48.8851505,2.2956663,5,,,,POINT (2.2956663 48.8851505)
27235565,48.8844144,2.2944085,4,,,,POINT (2.2944085 48.8844144)
27235576,48.8854559,2.2911569,3,crossing,,,POINT (2.2911569 48.8854559)
27235582,48.8857814,2.2907396,4,traffic_signals,,,POINT (2.2907396 48.8857814)
27235702,48.883992,2.290868,4,,,,POINT (2.290868 48.883992)
27235703,48.8829111,2.2907814,3,,,,POINT (2.2907814 48.8829111)
27235704,48.8826064,2.2911503,3,,,,POINT (2.2911503 48.8826064)
27235707,48.8799301,2.2943888,3,,,,POINT (2.2943888 48.8799301)
27235708,48.8812108,2.2944483,3,,,,POINT (2.2944483 48.8812108)
27235709,48.8807218,2.2934369,3,,,,POINT (2.2934369 48.8807218)
27235711,48.8802634,2.2924592,3,,,,POINT (2.2924592 48.8802634)
27235712,48.8796885,2.2912348,4,,,,POINT (2.2912348 48.8796885)
27235713,48.8801551,2.2907173,3,,,,POINT (2.2907173 48.8801551)
27235714,48.8808492,2.2899684,4,,,,POINT (2.2899684 48.8808492)
27235715,48.8810846,2.2896927,4,,,,POINT (2.2896927 48.8810846)
27235717,48.8815253,2.2892002,3,,,,POINT (2.2892002 48.8815253)
27235720,48.8809041,2.2921325,3,,,,POINT (2.2921325 48.8809041)
27235721,48.8812547,2.2917057,3,,,,POINT (2.2917057 48.8812547)
27235722,48.8815793,2.2913232,4,,,,POINT (2.2913232 48.8815793)
27235938,48.8794764,2.2936152,3,,,,POINT (2.2936152 48.8794764)
27235954,48.8806638,2.2889435,3,,,,POINT (2.2889435 48.8806638)
27235955,48.8799954,2.2883819,4,,,,POINT (2.2883819 48.8799954)
27252238,48.8833547,2.3094959,4,,,,POINT (2.3094959 48.8833547)
27252239,48.8818973,2.311275,4,,,,POINT (2.311275 48.8818973)
27252241,48.8824281,2.3118341,3,,,,POINT (2.3118341 48.8824281)
27252242,48.8828052,2.308978,4,,,,POINT (2.308978 48.8828052)
27252303,48.8812045,2.3068756,3,,,,POINT (2.3068756 48.8812045)
27252314,48.8807108,2.3090708,4,,yes,,POINT (2.3090708 48.8807108)
27252415,48.8815529,2.3052578,3,,,,POINT (2.3052578 48.8815529)
27252417,48.8808093,2.3061177,3,,,,POINT (2.3061177 48.8808093)
27252419,48.8817795,2.3029519,3,,,,POINT (2.3029519 48.8817795)
27252609,48.8801024,2.3134691,3,,,,POINT (2.3134691 48.8801024)
27286550,48.8864547,2.2927988,3,,,,POINT (2.2927988 48.8864547)
27286551,48.8860795,2.2921175,3,,,,POINT (2.2921175 48.8860795)
27286553,48.8870185,2.2939819,3,,,,POINT (2.2939819 48.8870185)
27286555,48.8862751,2.2946449,4,,,,POINT (2.2946449 48.8862751)
27286559,48.8869423,2.2909304,3,,,,POINT (2.2909304 48.8869423)
27286560,48.8866549,2.2913192,3,,,,POINT (2.2913192 48.8866549)
27286561,48.8859963,2.2890999,5,,,,POINT (2.2890999 48.8859963)
27286563,48.8866801,2.2904904,3,,,,POINT (2.2904904 48.8866801)
27286564,48.8873797,2.2916386,3,,,,POINT (2.2916386 48.8873797)
27286570,48.8845311,2.2870232,3,,,,POINT (2.2870232 48.8845311)
