u,v,key,osmid,bridge,highway,lanes,oneway,reversed,length,maxspeed,geometry,Inverse SP,Cost of return,Edge Betweenness,name,ref,tunnel,access,width,junction,Groups
122814819,33078931,0,"[399282193, 399282194, 399282198]",,primary,"['4', '5']",False,True,144.2682755247913,,"LINESTRING (-118.2602532 34.0656151, -118.260227 34.0655038, -118.2601839 34.0653147, -118.2600067 34.0645457, -118.2599594 34.0643407)",144.2682755247913,1.7508311311104356,0.017484200436434,Glendale Boulevard,,,,,,B
122814821,123309395,0,13397367,,residential,2,False,True,116.20804228145968,,"LINESTRING (-118.2606657 34.0672562, -118.2594402 34.067008)",116.20804228145968,1.528080484156721,0.0005603710875768,Cortez Street,,,,,,C
122814821,9416816056,0,399282195,,primary,4,False,True,24.902045200786137,35 mph,"LINESTRING (-118.2606657 34.0672562, -118.2606109 34.0670369)",24.902045200786137,1.6681627055211796,0.0169930682413591,Glendale Boulevard,,,,,,B
122814821,3590305299,0,13397367,,residential,2,False,False,184.70955927305155,,"LINESTRING (-118.2606657 34.0672562, -118.2612824 34.0673844, -118.2620977 34.067551, -118.262612 34.0676561)",184.70955927305155,1.809304989102417,0.0002329691997922,Cortez Street,,,,,,C
122814821,60946379,0,"[399282192, 399282196, 399282197]",,primary,"['4', '5']",False,False,99.56852604095955,35 mph,"LINESTRING (-118.2606657 34.0672562, -118.2607235 34.0675179, -118.2607627 34.0676715, -118.2607761 34.067726, -118.2608098 34.0678668, -118.2608501 34.0680316, -118.2608753 34.0681346)",99.56852604095955,1.652994722267291,0.0164816165748629,Glendale Boulevard,,,,,,B
122814825,1614923108,0,13416639,,primary,,False,False,127.9434104297726,,"LINESTRING (-118.2611178 34.0691206, -118.2612771 34.0691277, -118.2616993 34.0692071, -118.2624731 34.0693637)",127.9434104297726,1.6509169747286825,0.0027075402034836,Palo Alto Street,,,,,,B
122814825,21063622,0,"[399282200, 33605965]",,primary,"['4', '5']",False,False,167.1144854171287,35 mph,"LINESTRING (-118.2611178 34.0691206, -118.2611868 34.0693968, -118.261322 34.0699429, -118.2614104 34.0703156, -118.2614263 34.0704037, -118.2614443 34.0705976)",167.11448541712866,1.5722878455802942,0.0102935153519479,Glendale Boulevard,,,,,,B
122814825,60946379,0,"[399282202, 399282203, 399282199]",,primary,"['4', '5']",False,True,111.89281741099292,35 mph,"LINESTRING (-118.2611178 34.0691206, -118.2610721 34.0689324, -118.2610619 34.0688864, -118.2610201 34.0687214, -118.2609787 34.0685589, -118.2609363 34.0683851, -118.260904 34.0682557, -118.2608753 34.0681346)",111.89281741099292,1.7575730848092606,0.0126920938815957,Glendale Boulevard,,,,,,B
122814838,123378062,0,13458827,,residential,2,False,False,156.7589367521598,,"LINESTRING (-118.261699 34.0743836, -118.2618096 34.0743875, -118.2622836 34.0744074, -118.2623626 34.0744194, -118.2626249 34.0745219, -118.2632982 34.0747886)",156.7589367521598,1.5836216206664908,0.0032978619570281,Santa Ynez Street,,,,,,C
122814838,21063622,0,"[398052560, 161706431]",,primary,"['4', '5']",False,False,423.71486698535983,35 mph,"LINESTRING (-118.261699 34.0743836, -118.2617041 34.0743202, -118.261729 34.073892, -118.261776 34.0731305, -118.2617724 34.0730352, -118.2617696 34.0729703, -118.2616002 34.0721893, -118.261555 34.0719618, -118.2614878 34.0716712, -118.2614503 34.0713924, -118.2614411 34.0712679, -118.2614463 34.0707294, -118.2614443 34.0705976)",423.7148669853599,1.5888587747396012,0.008231206456283,Glendale Boulevard,,,,,,B
